Label, Score
Score, 0.0
Score, 55.00258630851014
Score, 0.0010798124820147047
Score, 0.07627933700232209
Score, 0.07432524412668094
Score, 20.36326661092536
Score, 0.16089038667529212
Score, 0.0020045082459991706
Score, 5.440311405466169E-10
Score, 7.096564980361564E-4
Score, 0.001151333004212987
Score, 0.12720071021212281
Score, 0.06443213024694837
Score, 0.2824518485921493
Score, 2.021850637636848E-4
Score, 0.0012145643184985225
Score, 5.184010517848487
Score, 0.001554951015442681
Score, 0.1625663924082009
Score, 20.61848623224581
Score, 0.9688568033587135
Score, 5.3393130008649796E-5
Score, 7.11408849618988
Score, 8.65440175558871
Score, 54.654879868485295
Concentration Duration (Seconds) out of 125, 10
Average Score (0-100), 6.940667721868724
Sustain Rate (%), 8.0
Game Score, 612.1465577546999
