alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
14759.0, 1919.7, 0.0026, 0.0, 0.0, 0.0, 0.0253, 0.002, 0.0018, 0.0457, 0.0092, 39.351, 1.375, 0.4746
14.9739, 8.9128, 1.0394, 1.0, 0.2734, 0.0, 1.3083, 0.2875, 0.2356, 0.4043, 0.3157, 23.1129, 2.875, 0.4129
114.9755, 3518.3, 0.0557, 4.0, 0.6982, 0.0, 0.6092, 0.1992, 0.1498, 0.4565, 0.2249, 1981.6, 3.5, 0.4237
15.4352, 21.4852, 0.4485, 0.0, 0.0, 0.0, 0.5194, 0.2397, 0.164, 0.5187, 0.2866, 11.6143, 1.875, 0.4639
19.5915, 33.6386, 0.3966, 0.0, 0.0, 0.0, 0.4296, 0.9749, 0.2975, 1.5673, 0.6166, 7.2642, 2.625, 0.458
33.3814, 92.1676, 0.1628, 0.0, 0.0, 0.0, 0.229, 1.4353, 0.1973, 2.845, 0.6393, 6.9525, 1.375, 0.3412
34.771, 80.5021, 0.1959, 1.0, 0.0, 0.0, 0.1818, 0.4111, 0.1257, 1.0199, 0.568, 12.3949, 2.125, 0.3831
13.5173, 34.4931, 0.3209, 0.0, 0.0, 0.0, 0.4235, 1.0369, 0.3003, 2.2137, 0.5873, 7.2532, 1.625, 0.3609
11.9845, 57.3922, 0.2631, 1.0, 0.0, 0.0, 0.6279, 0.6482, 0.3106, 1.1912, 0.5908, 10.8602, 1.25, 0.4174
33.337, 74.4274, 0.2181, 0.0, 0.0, 0.0, 0.1741, 1.0084, 0.1459, 1.5415, 0.5949, 12.008, 3.625, 0.4047
19.0554, 93.9847, 0.1664, 0.0, 0.0, 0.0, 0.3286, 1.0135, 0.2481, 1.6893, 0.6619, 11.213, 2.0, 0.3295
29.8099, 115.5038, 0.1481, 0.0, 0.0, 0.0, 0.2249, 0.3162, 0.1307, 0.7739, 0.6099, 10.4159, 1.0, 0.3596
17.0904, 143.8108, 0.1493, 1.0, 0.918, 0.0, 0.4417, 1.1292, 0.3059, 1.3478, 0.5829, 10.6518, 1.75, 0.2969
25.1211, 49.3449, 0.1946, 0.0, 0.0, 0.0, 0.2882, 0.7429, 0.2064, 2.7341, 0.6275, 10.8416, 2.0, 0.3315
20.5784, 48.8045, 0.2255, 0.0, 0.0, 0.0, 0.2494, 1.058, 0.2012, 2.1989, 0.5668, 10.1526, 2.125, 0.3416
8.9463, 38.0548, 0.3985, 0.0, 0.0, 0.0, 0.7234, 0.7552, 0.3688, 1.4242, 0.6239, 9.7477, 4.125, 0.4365
8.9253, 28.4623, 0.2533, 0.0, 0.0, 0.0, 0.8222, 1.487, 0.5293, 2.1755, 0.66, 9.0317, 0.75, 0.3697
5.1902, 10.8055, 0.818, 0.0, 0.0, 0.0, 1.2208, 2.4771, 0.8156, 3.4845, 0.6621, 9.8688, 1.5, 0.4532
5.7697, 19.1455, 0.4866, 1.0, 0.0, 0.0, 1.1328, 0.7448, 0.4373, 1.2603, 0.6055, 10.6987, 2.5, 0.4135
12.2403, 63.8057, 0.1496, 0.0, 0.0, 0.0, 0.5915, 1.6053, 0.4321, 2.7756, 0.6381, 11.0787, 1.75, 0.4216
10.4612, 82.5897, 0.2056, 0.0, 0.0, 0.0, 0.7248, 1.1001, 0.4277, 2.1077, 0.5379, 13.9507, 1.875, 0.4126
6.8702, 49.1652, 0.2767, 0.0, 0.0, 0.0, 0.7569, 1.5484, 0.5073, 2.8262, 0.6173, 9.1267, 1.5, 0.3671
5.9242, 19.9648, 0.3331, 1.0, 0.0, 0.0, 1.2195, 0.8731, 0.5087, 1.253, 0.4876, 9.3831, 1.625, 0.3878
20.0125, 57.6527, 0.2256, 0.0, 0.0, 0.0, 0.2597, 0.6823, 0.188, 1.4196, 0.6741, 9.2456, 1.875, 0.4051
17.6824, 43.4515, 0.3381, 0.0, 0.0, 0.0, 0.4354, 1.3853, 0.3241, 1.4966, 0.6549, 12.2355, 2.375, 0.3932
