alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
1299.9, 1170.5, 0.002, 4.0, 0.21, 0.0, 0.0376, 0.0029, 0.0027, 0.0484, 0.0099, 9.451, 2.125, 0.5577
36.7112, 6.9392, 0.2641, 3.0, 0.778, 0.0, 0.7436, 0.2048, 0.1561, 0.2942, 0.3425, 8.732, 3.75, 0.4084
2.9484, 5.8762, 0.7484, 0.0, 0.0, 0.0, 2.0924, 1.4737, 0.8647, 1.2408, 0.5702, 5.9439, 2.625, 0.4385
7.0854, 35.9954, 0.1476, 0.0, 0.0, 0.0, 0.6607, 1.6546, 0.4721, 2.255, 0.7166, 5.4711, 2.5, 0.4252
2.7461, 6.9539, 0.5768, 0.0, 0.0, 0.0, 1.5835, 0.8575, 0.5492, 0.7984, 0.6247, 5.723, 3.75, 0.4268
4.0615, 3.6288, 0.6542, 1.0, 0.2344, 0.0, 1.6239, 1.9117, 0.876, 1.7509, 0.5649, 5.9335, 2.25, 0.3849
5.7954, 11.132, 0.3661, 0.0, 0.0, 0.0, 0.7762, 2.569, 0.5951, 3.0116, 0.4849, 6.5519, 2.875, 0.388
3.5233, 3.4922, 0.996, 0.0, 0.0, 1.0, 1.6652, 2.2258, 0.9464, 1.6405, 0.627, 5.7911, 2.875, 0.413
3.0327, 6.367, 0.4611, 2.0, 0.2344, 0.0, 1.7451, 1.7141, 0.8576, 1.5505, 0.6096, 5.8792, 2.625, 0.3889
7.0818, 2.5223, 1.5571, 1.0, 0.293, 0.0, 1.5338, 1.8356, 0.833, 2.0154, 0.4765, 6.7469, 3.375, 0.4079
3.1098, 3.5298, 1.2335, 2.0, 0.3711, 0.0, 1.9946, 3.2753, 1.2339, 2.969, 0.6053, 5.8486, 3.0, 0.4153
6.7858, 3.8754, 0.754, 2.0, 0.2539, 0.0, 0.953, 0.2184, 0.1776, 0.347, 0.5974, 4.782, 2.75, 0.4164
8.3022, 4.6235, 0.6655, 3.0, 0.2865, 0.0, 0.8731, 0.5709, 0.345, 0.879, 0.539, 7.2767, 3.625, 0.4105
3.4705, 5.6528, 0.5495, 2.0, 0.2734, 0.0, 2.4163, 2.6456, 1.2624, 2.883, 0.6302, 6.0169, 1.875, 0.3901
10.7721, 12.7758, 0.3718, 2.0, 0.2539, 0.0, 1.0258, 1.4203, 0.5754, 2.7661, 0.5945, 6.8666, 2.75, 0.3965
3.4502, 17.9708, 0.3679, 0.0, 0.0, 0.0, 2.0708, 4.7008, 1.4336, 4.0303, 0.6184, 7.5817, 1.75, 0.3879
4.0582, 6.7706, 0.5338, 1.0, 0.293, 0.0, 2.1698, 3.2715, 1.303, 3.5093, 0.698, 5.7019, 2.75, 0.349
3.1771, 10.5884, 0.4128, 0.0, 0.0, 0.0, 1.9801, 3.6559, 1.2674, 2.4116, 0.7979, 5.8105, 4.75, 0.3804
2.687, 6.9795, 0.5131, 0.0, 0.0, 0.0, 3.2089, 3.5976, 1.6946, 2.8444, 0.645, 6.5405, 2.375, 0.4174
4.0652, 11.1149, 0.4805, 1.0, 0.2812, 0.0, 1.6195, 3.2996, 1.0849, 3.276, 0.7208, 6.6593, 2.875, 0.4348
10.5851, 13.6723, 0.2825, 2.0, 0.3027, 0.0, 1.0661, 1.3201, 0.5869, 1.7028, 0.6003, 6.622, 3.125, 0.4673
3.7667, 4.4793, 0.801, 1.0, 0.2539, 0.0, 1.9546, 0.5773, 0.4449, 0.4971, 0.4607, 6.7927, 3.125, 0.4021
3.4425, 2.4567, 1.3732, 0.0, 0.0, 1.0, 2.5954, 2.3112, 1.2225, 1.7152, 0.4791, 7.6239, 3.875, 0.3982
2.5721, 3.8367, 1.1298, 0.0, 0.0, 0.0, 2.9781, 1.4117, 0.7488, 0.3018, 0.7259, 8.671, 3.0, 0.4035
4.0932, 3.8359, 1.0992, 0.0, 0.0, 0.0, 2.709, 1.3032, 0.6823, 0.1943, 0.6957, 6.9744, 2.0, 0.4528
