Label, Score
Score, 0.0
Score, 75.55658265395486
Score, 97.42906689527834
Score, 9.63781265140221
Score, 88.1165743380265
Score, 58.86655339539296
Score, 96.97136670856979
Score, 85.78430675408147
Score, 5.01468510261577
Score, 97.36924696558819
Score, 99.05981332766314
Score, 0.06861415357087321
Score, 90.79821652749379
Score, 0.018799937268755087
Score, 0.07049747967361034
Score, 82.47155318583938
Score, 96.25408463161274
Score, 0.005102919989063694
Score, 41.39062126796249
Score, 33.77577082786428
Score, 87.26065877883768
Score, 16.2194626493172
Score, 98.87189658622421
Score, 1.409360011580172
Score, 11.905191711677112
Concentration Duration (Seconds) out of 125, 75
Average Score (0-100), 50.97303357845939
Sustain Rate (%), 60.0
Game Score, 6194.231090839045
