alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
3451.9, 8885.4, 0.0019, 0.0, 0.0, 0.0, 0.0285, 0.0022, 0.002, 0.0457, 0.0088, 160.5287, 1.375, 0.6162
12513.0, 12418.0, 0.0836, 5.0, 0.4219, 0.0, 0.3655, 0.1027, 0.0802, 0.2819, 0.0702, 3656.1, 2.875, 0.4411
3.5104, 5.0671, 1.3111, 0.0, 0.0, 0.0, 4.8252, 3.4258, 1.9648, 4.1582, 0.8007, 15.0481, 2.625, 0.3655
4.1619, 1589.6, 2.9366, 2.0, 0.2148, 0.0, 2.1648, 1.1659, 0.7575, 1.4583, 0.185, 5718.5, 2.125, 0.4251
8.8403, 34321.0, 0.155, 2.0, 0.8789, 0.0, 1.3119, 0.7515, 0.4764, 1.0129, 0.1184, 13109.0, 2.125, 0.3958
74457.0, 194660.0, 0.6669, 2.0, 0.4805, 0.0, 1.0361, 0.5232, 0.3342, 1.1716, 0.0725, 210240.0, 4.375, 0.463
3.3899, 5.1481, 0.9539, 0.0, 0.0, 0.0, 2.5615, 1.2444, 0.8302, 1.2051, 0.8449, 7.4946, 2.125, 0.3633
14.8774, 13.9181, 0.6233, 0.0, 0.0, 0.0, 0.6298, 2.0676, 0.4811, 3.825, 0.8173, 8.7925, 1.625, 0.4367
4.3119, 5.5371, 1.2277, 0.0, 0.0, 0.0, 1.9628, 1.8767, 0.9489, 2.5273, 0.832, 8.3999, 0.875, 0.4183
9.5219, 10.5324, 1.0084, 1.0, 0.3906, 0.0, 0.8797, 1.8074, 0.558, 4.441, 0.7517, 10.3339, 3.125, 0.4678
7.1684, 12.8364, 0.7127, 0.0, 0.0, 0.0, 1.3917, 1.8879, 0.7931, 2.614, 0.8246, 8.8617, 4.875, 0.4709
77.986, 81.8849, 2.1681, 0.0, 0.0, 0.0, 2.4211, 27.4977, 2.2227, 18.5596, 0.5061, 148.3565, 3.0, 0.3782
5.8875, 14.4555, 0.5655, 0.0, 0.0, 0.0, 1.2862, 0.7686, 0.4749, 0.6405, 0.7181, 10.0136, 2.125, 0.3973
7.1318, 31.1314, 0.3152, 0.0, 0.0, 0.0, 1.2746, 1.4718, 0.6819, 1.6575, 0.8366, 8.3607, 2.25, 0.4417
5.7972, 5.8286, 1.2912, 0.0, 0.0, 0.0, 1.6791, 1.1895, 0.6931, 1.5666, 0.8258, 8.6968, 3.375, 0.4337
4.7944, 7.9679, 0.9417, 0.0, 0.0, 0.0, 2.2215, 1.7114, 0.9266, 2.8257, 0.6892, 7.2911, 2.625, 0.4086
7.5909, 16.1549, 0.5592, 0.0, 0.0, 0.0, 1.1377, 1.5065, 0.6442, 2.1576, 0.6303, 8.9817, 2.125, 0.4516
5.655, 9.7486, 0.6866, 0.0, 0.0, 0.0, 1.4982, 0.6887, 0.4683, 0.7119, 0.6911, 6.2332, 1.25, 0.4272
82104.0, 80716.0, 0.8627, 0.0, 0.0, 0.0, 1.6084, 1.8083, 0.8513, 2.1623, 0.0102, 99035.0, 4.75, 0.4541
7.562, 13967.0, 2.1193, 3.0, 0.2279, 0.0, 1.1313, 1.5015, 0.645, 2.1204, 0.1418, 31345.0, 2.0, 0.4352
4.1904, 6.8677, 0.9907, 0.0, 0.0, 0.0, 2.8866, 1.5653, 1.0026, 1.7427, 0.8214, 10.1482, 2.0, 0.3708
2.6458, 10308.0, 0.5585, 3.0, 1.1263, 0.0, 3.5165, 2.2344, 1.2916, 3.1654, 0.1571, 13059.0, 2.25, 0.4045
5.6286, 10.651, 0.6618, 1.0, 0.5273, 0.0, 1.2132, 1.4387, 0.6423, 2.478, 0.6621, 7.8954, 2.0, 0.416
4.9147, 6.6717, 0.6823, 0.0, 0.0, 0.0, 1.6634, 2.8153, 1.0278, 2.5015, 0.8051, 5.723, 3.0, 0.4312
4.7213, 5.8183, 1.2476, 0.0, 0.0, 0.0, 1.7306, 1.2687, 0.7229, 1.7841, 0.7002, 6.553, 2.375, 0.4059
