Start Index, End Index, Length
0, 1916, 1917
1917, 3168, 1252
3169, 4418, 1250
4419, 5670, 1252
5671, 6924, 1254
6925, 8175, 1251
8176, 9427, 1252
9428, 10680, 1253
10681, 11930, 1250
11931, 13182, 1252
13183, 14434, 1252
14435, 15686, 1252
15687, 16938, 1252
16939, 18190, 1252
18191, 19443, 1253
19444, 20695, 1252
20696, 21947, 1252
21948, 23199, 1252
23200, 24451, 1252
24452, 25705, 1254
25706, 26957, 1252
26958, 28208, 1251
28209, 29460, 1252
29461, 30712, 1252
30713, 31964, 1252
31965, 33216, 1252
33217, 34468, 1252
34469, 35721, 1253
35722, 36973, 1252
36974, 38223, 1250
38224, 39475, 1252
39476, 40727, 1252
40728, 41978, 1251
41979, 43230, 1252
43231, 44482, 1252
44483, 45734, 1252
45735, 46984, 1250
46985, 48236, 1252
48237, 49487, 1251
49488, 50739, 1252
50740, 51989, 1250
51990, 53241, 1252
53242, 54493, 1252
54494, 55746, 1253
55747, 56998, 1252
56999, 58252, 1254
58253, 59502, 1250
59503, 60754, 1252
60755, 62006, 1252
62007, 63257, 1251
63258, 64509, 1252
64510, 65759, 1250
65760, 67011, 1252
67012, 68263, 1252
68264, 69514, 1251
69515, 70766, 1252
70767, 72018, 1252
72019, 73270, 1252
73271, 74522, 1252
74523, 75776, 1254
75777, 77027, 1251
77028, 78279, 1252
78280, 79531, 1252
79532, 80783, 1252
80784, 82037, 1254
82038, 83289, 1252
83290, 84541, 1252
84542, 85793, 1252
85794, 87046, 1253
87047, 88300, 1254
88301, 89552, 1252
89553, 90806, 1254
90807, 92060, 1254
92061, 93310, 1250
93311, 94562, 1252
94563, 95814, 1252
95815, 97068, 1254
97069, 98321, 1253
98322, 99573, 1252
99574, 100827, 1254
100828, 102081, 1254
102082, 103329, 1248
103330, 104583, 1254
104584, 105837, 1254
105838, 107089, 1252
107090, 108343, 1254
108344, 109595, 1252
109596, 110847, 1252
110848, 112101, 1254
112102, 113353, 1252
113354, 114607, 1254
114608, 115861, 1254
115862, 117116, 1255
117117, 118368, 1252
118369, 119620, 1252
119621, 120872, 1252
120873, 122124, 1252
122125, 123376, 1252
123377, 124630, 1254
124631, 125882, 1252
125883, 127136, 1254
127137, 128389, 1253
128390, 129641, 1252
129642, 130893, 1252
130894, 132145, 1252
132146, 133397, 1252
133398, 134651, 1254
134652, 135902, 1251
135903, 137154, 1252
137155, 138406, 1252
138407, 139658, 1252
139659, 140910, 1252
140911, 142162, 1252
142163, 143414, 1252
143415, 144666, 1252
144667, 145918, 1252
145919, 147170, 1252
147171, 148424, 1254
148425, 149676, 1252
149677, 150928, 1252
