Label, Score
Score, 0.0
Score, 16.113216061892278
Score, 92.6966296099842
Score, 93.04335027805931
Score, 94.54059710825949
Score, 95.92813474805048
Score, 96.8421468194636
Score, 28.240136545396677
Score, 96.87552630495215
Score, 98.02490976729507
Score, 95.43358165210411
Score, 98.41265348285737
Score, 89.21349071274311
Score, 98.06089892623008
Score, 2.851371568238073E-23
Score, 91.11391651251205
Score, 95.8113284744104
Score, 48.42999410572293
Score, 97.7768892382532
Score, 17.761859805786425
Score, 98.58672640313192
Score, 97.71152058414204
Score, 87.63833139678688
Score, 96.9069244483533
Score, 97.72124228583749
Concentration Duration (Seconds) out of 125, 100
Average Score (0-100), 76.91536021088899
Sustain Rate (%), 80.0
Game Score, 9365.95917670882
