alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
19940.0, 18133.0, 0.0017, 0.0, 0.0, 0.0, 0.03, 0.0023, 0.0021, 0.0456, 0.0089, 643.5104, 1.375, 0.6133
50.3604, 17.5194, 0.3317, 0.0, 0.0, 0.0, 1.0132, 0.206, 0.1704, 0.3811, 0.25, 64.3917, 2.0, 0.4199
223.6821, 25.619, 0.3482, 1.0, 1.1523, 0.0, 0.72, 0.2505, 0.1856, 0.507, 0.3233, 51.8224, 1.75, 0.3721
47.031, 37.4779, 0.1648, 0.0, 0.0, 0.0, 0.8745, 0.1678, 0.1405, 0.239, 0.5227, 14.7064, 2.0, 0.3982
46.7168, 69.1925, 0.1199, 0.0, 0.0, 0.0, 0.5012, 0.1599, 0.1211, 0.2492, 0.4381, 20.5308, 1.5, 0.3391
33.4858, 26.1052, 0.1991, 0.0, 0.0, 0.0, 0.6284, 0.2913, 0.1871, 0.2339, 0.292, 12.7666, 1.0, 0.3893
145.9102, 22.9931, 0.3203, 0.0, 0.0, 0.0, 0.6891, 0.3506, 0.2289, 0.7326, 0.3262, 65.2499, 2.0, 0.4079
176.3598, 38.7437, 0.2385, 1.0, 0.2539, 0.0, 0.436, 0.0633, 0.0546, 0.1447, 0.3001, 58.7776, 2.75, 0.4196
42.6057, 33.0395, 0.2069, 0.0, 0.0, 0.0, 0.6823, 0.2769, 0.1854, 0.2102, 0.4101, 26.8786, 2.0, 0.4269
20.1867, 28.5702, 0.1927, 0.0, 0.0, 0.0, 1.7352, 0.8502, 0.5705, 0.9698, 0.4885, 16.6341, 3.125, 0.4013
30.2754, 40.1768, 0.1574, 0.0, 0.0, 0.0, 0.6113, 0.6889, 0.3086, 0.6103, 0.5867, 17.1773, 2.875, 0.4077
18.4947, 41.2712, 0.1463, 0.0, 0.0, 0.0, 0.891, 0.5282, 0.3155, 0.398, 0.5136, 18.6238, 2.25, 0.364
16.9725, 19.0017, 0.3046, 0.0, 0.0, 0.0, 0.7417, 0.5697, 0.322, 1.046, 0.4167, 24.4621, 2.125, 0.384
17.6805, 29.2636, 0.2012, 0.0, 0.0, 0.0, 1.2012, 0.7414, 0.4482, 1.0664, 0.4337, 21.0984, 1.5, 0.3647
20.7531, 57.3622, 0.0876, 0.0, 0.0, 0.0, 1.2449, 0.7779, 0.4186, 0.3182, 0.6216, 16.6579, 1.0, 0.3669
39.1001, 16.1403, 0.3085, 0.0, 0.0, 0.0, 0.9472, 0.1213, 0.1068, 0.1545, 0.2845, 31.7745, 1.375, 0.3845
22.7668, 121.0447, 0.0666, 0.0, 0.0, 0.0, 1.259, 1.3635, 0.5327, 0.62, 0.6153, 22.621, 2.125, 0.3801
15.6403, 42.1542, 0.083, 1.0, 0.1758, 0.0, 1.76, 1.5606, 0.8181, 1.2957, 0.6144, 17.505, 0.875, 0.3758
56.2063, 108.1903, 0.0746, 0.0, 0.0, 0.0, 0.5404, 0.4965, 0.2375, 0.3206, 0.5768, 16.4581, 1.125, 0.4091
14.3753, 80.0098, 0.0958, 0.0, 0.0, 0.0, 1.6178, 1.6234, 0.8013, 1.2812, 0.6695, 20.4567, 1.875, 0.3413
14.1884, 50.9938, 0.1159, 0.0, 0.0, 0.0, 1.5746, 1.5257, 0.7746, 1.2263, 0.668, 16.4742, 2.25, 0.3612
20.4924, 26.5114, 0.1787, 0.0, 0.0, 0.0, 1.161, 1.521, 0.6538, 1.1978, 0.6754, 14.6981, 2.0, 0.2917
31.0589, 69.4549, 0.094, 0.0, 0.0, 0.0, 0.8134, 1.2032, 0.4722, 0.948, 0.6569, 20.0003, 1.75, 0.3185
8.4757, 23.1169, 0.1621, 0.0, 0.0, 0.0, 2.6515, 2.274, 1.1942, 1.1122, 0.6891, 17.721, 1.25, 0.3445
39.3911, 24.536, 0.2025, 0.0, 0.0, 0.0, 1.2263, 0.1428, 0.1278, 0.231, 0.1749, 26.942, 0.75, 0.3585
