alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
2356.1, 182.6581, 0.0785, 1.0, 0.2148, 0.0, 0.033, 0.0025, 0.0023, 0.0447, 0.0153, 77.4526, 2.375, 0.5587
14.6164, 32.6872, 0.1847, 1.0, 1.1328, 0.0, 0.666, 0.6235, 0.322, 1.0073, 0.5135, 24.6093, 2.75, 0.4035
12.0551, 24.303, 0.2609, 1.0, 0.1562, 0.0, 0.837, 0.225, 0.1756, 0.2602, 0.53, 14.5356, 2.75, 0.3769
8.346, 43.8709, 0.1168, 0.0, 0.0, 0.0, 1.3346, 0.5799, 0.3996, 0.6205, 0.4616, 21.7943, 1.25, 0.3648
11.2433, 15.5213, 0.4161, 1.0, 0.2539, 0.0, 0.8458, 0.2601, 0.1982, 0.3244, 0.5138, 15.3353, 2.375, 0.4301
4.9645, 23.1721, 0.367, 4.0, 0.2881, 0.0, 1.5035, 0.6575, 0.4535, 1.2097, 0.5937, 14.5427, 2.875, 0.4243
14.8297, 18.4847, 0.1764, 0.0, 0.0, 0.0, 0.8027, 0.3097, 0.2229, 0.4964, 0.39, 21.458, 2.625, 0.3042
12.7457, 54.1088, 0.1248, 0.0, 0.0, 0.0, 0.7916, 0.3184, 0.227, 0.4627, 0.3074, 12.7153, 1.625, 0.4279
33.3833, 126.1686, 0.1119, 0.0, 0.0, 0.0, 0.325, 0.4325, 0.1801, 0.8744, 0.3521, 17.5944, 3.25, 0.3315
19.7547, 45.9178, 0.247, 2.0, 0.293, 0.0, 0.6619, 0.5325, 0.295, 0.9313, 0.395, 18.0334, 3.0, 0.4209
50.9728, 27.6112, 0.6145, 1.0, 0.1562, 0.0, 0.8168, 0.9149, 0.4314, 2.2178, 0.624, 74.001, 2.875, 0.4336
32.7817, 35.0586, 0.2149, 0.0, 0.0, 0.0, 0.4638, 0.3078, 0.1848, 0.8279, 0.5673, 24.3113, 2.125, 0.4092
15.5988, 41.4674, 0.3168, 0.0, 0.0, 0.0, 0.9455, 0.773, 0.4234, 0.8008, 0.6017, 23.3139, 3.5, 0.4578
28.4572, 26.9814, 0.2451, 1.0, 0.0, 0.0, 0.7176, 0.6406, 0.3263, 1.8634, 0.6532, 40.9444, 2.625, 0.4359
11.5206, 20.1896, 0.2658, 0.0, 0.0, 0.0, 1.0254, 1.4558, 0.5971, 1.7701, 0.6442, 23.8088, 3.125, 0.4059
21.182, 36.7649, 0.2726, 2.0, 0.0, 0.0, 0.7594, 0.4656, 0.2792, 0.9543, 0.4781, 24.0287, 1.125, 0.3925
29.0115, 42.606, 0.3991, 2.0, 0.1855, 0.0, 0.6629, 0.613, 0.3124, 1.602, 0.581, 43.9127, 1.875, 0.3588
31.2902, 23.7534, 0.3472, 1.0, 0.2539, 0.0, 0.8901, 1.0393, 0.4781, 1.9009, 0.5967, 40.9451, 2.875, 0.4266
18.3039, 22.438, 0.2919, 0.0, 0.0, 0.0, 0.5969, 0.5166, 0.2468, 1.5968, 0.6618, 23.2956, 1.375, 0.3594
12.5727, 27.7062, 0.3644, 2.0, 0.2637, 0.0, 1.2061, 0.6085, 0.3963, 1.3439, 0.5992, 27.9632, 2.25, 0.381
18.8817, 40.756, 0.2947, 1.0, 0.0, 0.0, 0.8804, 0.4223, 0.2837, 0.9124, 0.6417, 26.8337, 2.375, 0.3844
15.6468, 39.7609, 0.3556, 3.0, 0.3971, 0.0, 1.0123, 0.8892, 0.4672, 1.5414, 0.5886, 43.5555, 0.875, 0.3739
8.7871, 16.775, 0.4411, 0.0, 0.0, 0.0, 1.4739, 2.9086, 0.9755, 3.684, 0.6397, 21.8102, 1.5, 0.3486
9.21, 26.9917, 0.333, 0.0, 0.0, 0.0, 1.3207, 1.0408, 0.5821, 1.6252, 0.6618, 19.8437, 1.25, 0.3726
11.2475, 18.0422, 0.4402, 2.0, 0.3027, 0.0, 1.1645, 1.4048, 0.6367, 2.0998, 0.6691, 19.7426, 3.25, 0.4231
