alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
10003.0, 37591.0, 0.0018, 0.0, 0.0, 0.0, 0.0265, 0.0021, 0.0019, 0.0463, 0.0089, 208.1699, 1.25, 0.6066
10.1803, 14.6817, 0.5753, 2.0, 0.4102, 0.0, 1.531, 0.6114, 0.4335, 0.8112, 0.4641, 23.2099, 2.0, 0.4036
10.3014, 14.9243, 0.729, 1.0, 0.3906, 0.0, 2.1225, 0.798, 0.5718, 1.4167, 0.5664, 23.4993, 3.5, 0.3999
9.4781, 12.6766, 0.677, 0.0, 0.0, 0.0, 1.8748, 1.7038, 0.8908, 2.1373, 0.6182, 19.1757, 3.625, 0.4486
9.844, 19.2838, 0.5287, 0.0, 0.0, 0.0, 1.5657, 1.7679, 0.829, 2.9302, 0.6938, 28.6898, 4.375, 0.4709
10.3459, 13.7626, 0.5599, 0.0, 0.0, 0.0, 1.5312, 1.2307, 0.6795, 1.3401, 0.75, 27.1134, 3.5, 0.4266
8.7284, 12.8099, 0.5359, 0.0, 0.0, 0.0, 1.7489, 2.0648, 0.9362, 1.4256, 0.7768, 26.7222, 1.375, 0.4312
12.3157, 22.1094, 0.3659, 0.0, 0.0, 0.0, 1.1868, 1.6172, 0.6822, 3.0133, 0.7627, 18.8766, 4.0, 0.4469
9.2807, 14.3763, 0.506, 0.0, 0.0, 0.0, 1.52, 1.6834, 0.7905, 1.4464, 0.7517, 21.0339, 3.625, 0.3963
7.8852, 15.4827, 0.6773, 0.0, 0.0, 0.0, 1.8719, 1.8244, 0.9239, 2.3504, 0.8061, 20.0734, 3.0, 0.4514
8.4062, 15.3393, 0.5844, 0.0, 0.0, 0.0, 1.7085, 1.4918, 0.7925, 1.717, 0.7563, 28.6507, 1.25, 0.3707
7.897, 17.4839, 0.6986, 0.0, 0.0, 0.0, 1.9409, 1.4565, 0.8301, 1.3018, 0.717, 20.0407, 2.875, 0.4337
11.0787, 16.6469, 0.4701, 1.0, 0.5078, 0.0, 1.0125, 0.6832, 0.4071, 1.2546, 0.5666, 21.6004, 2.625, 0.4236
6.2498, 12.3746, 0.6263, 0.0, 0.0, 0.0, 2.2725, 1.3975, 0.8621, 1.5937, 0.7121, 24.2294, 2.625, 0.4126
6.4883, 10.7409, 0.9142, 0.0, 0.0, 0.0, 2.1033, 2.2191, 1.0767, 1.9223, 0.7725, 22.3674, 2.75, 0.3804
9.8297, 20.4179, 0.3584, 1.0, 0.5859, 0.0, 1.3286, 0.6398, 0.4276, 0.7265, 0.5838, 18.8127, 4.125, 0.4471
8.7437, 22.9203, 0.4999, 0.0, 0.0, 0.0, 1.7146, 1.7601, 0.8662, 2.4413, 0.7363, 21.1399, 4.25, 0.394
8.6332, 13.5163, 0.6825, 0.0, 0.0, 0.0, 1.7276, 2.1046, 0.9488, 2.4568, 0.8074, 24.5845, 2.25, 0.3998
6.0938, 16.1822, 0.598, 0.0, 0.0, 0.0, 2.3184, 1.8446, 1.0258, 2.0471, 0.7872, 21.6483, 4.5, 0.4099
9.164, 20.6976, 0.4274, 0.0, 0.0, 0.0, 1.3898, 2.2918, 0.8651, 3.631, 0.7686, 21.7571, 2.875, 0.3833
9.3995, 16.5993, 0.4706, 0.0, 0.0, 0.0, 1.3216, 1.8282, 0.7665, 2.2542, 0.777, 20.6793, 3.125, 0.4238
9.4606, 16.0469, 0.5931, 1.0, 0.2148, 0.0, 1.4974, 1.7817, 0.811, 1.7462, 0.7216, 21.5177, 3.5, 0.403
6.144, 13.6972, 0.6052, 0.0, 0.0, 0.0, 2.3747, 1.8274, 1.0302, 2.2337, 0.7833, 21.9807, 3.375, 0.3924
7.7438, 15.7862, 0.5914, 0.0, 0.0, 0.0, 2.0268, 2.7438, 1.1536, 3.4582, 0.7592, 27.2005, 4.0, 0.4356
6.8685, 14.5205, 0.3364, 0.0, 0.0, 0.0, 1.904, 1.4237, 0.8143, 1.6538, 0.7895, 14.0099, 4.375, 0.4418
