alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
320.2002, 3811.4, 0.0047, 0.0, 0.0, 0.0, 0.3796, 0.0413, 0.0373, 0.1658, 0.0221, 132.8437, 1.875, 0.3763
98.3961, 87.2219, 0.1262, 6.0, 0.3407, 0.0, 0.763, 0.301, 0.2153, 0.4678, 0.2442, 98.7349, 6.625, 0.4328
19.5219, 11.8835, 1.0828, 2.0, 0.2227, 0.0, 1.245, 1.0282, 0.5629, 1.2523, 0.6524, 26.9359, 2.125, 0.4347
16.1067, 17.2796, 0.5626, 1.0, 0.2148, 0.0, 1.4573, 1.0862, 0.622, 1.1374, 0.7846, 22.6725, 3.875, 0.4566
38.8263, 21.9046, 0.4807, 3.0, 0.1953, 0.0, 1.3196, 0.7528, 0.4777, 0.8663, 0.4845, 30.5848, 3.625, 0.4221
69.5639, 16.7611, 0.5749, 1.0, 0.2832, 0.0, 0.7372, 0.2714, 0.198, 0.4062, 0.5094, 36.3161, 3.5, 0.4617
43.8526, 32.4153, 0.3376, 4.0, 0.4443, 0.0, 0.7927, 0.3841, 0.2417, 1.0809, 0.5663, 34.8095, 2.25, 0.4318
30.9692, 201.3253, 0.08, 1.0, 0.0, 0.0, 0.5349, 1.1195, 0.3617, 1.5097, 0.5599, 24.1395, 2.5, 0.3756
27.3291, 245.9768, 0.0668, 0.0, 0.0, 0.0, 0.5291, 0.8523, 0.3246, 1.6301, 0.5955, 17.1521, 2.0, 0.3319
58.1285, 10.6519, 0.6459, 1.0, 0.1367, 0.0, 0.7423, 0.4147, 0.266, 0.8187, 0.5827, 37.4372, 3.0, 0.4183
92.9439, 15.5168, 0.9011, 3.0, 0.3109, 0.0, 0.8905, 0.4754, 0.3097, 0.9862, 0.5129, 59.8865, 2.125, 0.3672
27.513, 24.5319, 0.5706, 2.0, 0.1855, 0.0, 1.1112, 0.6346, 0.4039, 1.3722, 0.6555, 37.4324, 3.375, 0.3816
24.1818, 32.3859, 0.1056, 2.0, 0.0, 0.0, 0.7727, 0.1329, 0.1127, 0.1952, 0.214, 29.3501, 2.375, 0.3664
24.6546, 34.1074, 0.2036, 2.0, 0.0, 0.0, 0.6926, 0.1696, 0.1288, 0.4707, 0.3393, 17.3878, 2.875, 0.4054
20.9602, 16.7281, 0.4866, 1.0, 0.3906, 0.0, 0.8622, 0.4765, 0.3064, 0.7479, 0.5332, 15.0059, 2.875, 0.3686
32.3495, 32.0925, 0.37, 2.0, 0.1562, 0.0, 0.8335, 0.4923, 0.3062, 0.809, 0.5636, 15.0597, 1.875, 0.4203
22.3703, 17.8877, 0.3702, 2.0, 0.2051, 0.0, 0.8816, 0.4351, 0.2904, 0.7812, 0.5741, 17.1176, 2.375, 0.397
17.6435, 18.03, 0.5939, 1.0, 0.1758, 0.0, 1.6879, 1.2081, 0.7016, 1.9836, 0.7725, 14.3529, 3.625, 0.4021
10.0224, 36.6792, 0.2726, 0.0, 0.0, 0.0, 2.0034, 1.3915, 0.8202, 2.0738, 0.7754, 12.5191, 2.625, 0.3766
13.7795, 17.7667, 0.6203, 2.0, 0.1953, 0.0, 2.0864, 1.7844, 0.9516, 2.634, 0.6867, 12.7029, 2.125, 0.3592
14.4504, 14.1991, 0.7108, 1.0, 0.2539, 0.0, 1.3068, 2.2597, 0.8268, 3.3737, 0.8218, 10.7112, 2.5, 0.4051
9.3796, 17.4194, 0.4684, 0.0, 0.0, 0.0, 2.1402, 2.673, 1.1884, 3.1676, 0.6961, 12.3025, 1.875, 0.3751
13.5785, 21.4016, 0.3548, 0.0, 0.0, 0.0, 1.5414, 1.6856, 0.8026, 2.3107, 0.7503, 12.0852, 1.625, 0.307
11.9337, 21.2587, 0.2651, 0.0, 0.0, 0.0, 1.5924, 1.4242, 0.741, 2.1358, 0.7533, 11.4419, 2.25, 0.3615
25.199, 21.0053, 0.4104, 1.0, 0.0, 0.0, 0.9577, 0.492, 0.313, 1.0494, 0.577, 12.4835, 2.0, 0.4297
