alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
519.1525, 2613.3, 0.0022, 0.0, 0.0, 0.0, 0.0595, 0.0049, 0.0045, 0.047, 0.0174, 28.3822, 1.375, 0.3655
29.3754, 23.175, 0.4151, 1.0, 0.0, 0.0, 0.4307, 0.4835, 0.2173, 2.2194, 0.4483, 72.4986, 2.0, 0.4272
9.7785, 23.3159, 0.4359, 1.0, 0.0, 0.0, 1.0491, 0.3827, 0.2675, 0.8878, 0.5014, 60.9546, 2.875, 0.4403
7.9736, 8.9933, 0.553, 2.0, 0.3223, 0.0, 1.0308, 0.7168, 0.4185, 1.2392, 0.5446, 32.0527, 3.5, 0.4259
22.1073, 12.0623, 0.4712, 3.0, 0.4036, 0.0, 0.6878, 0.1989, 0.1505, 0.4063, 0.4183, 41.6516, 3.625, 0.4672
4.6675, 11.6051, 0.5267, 0.0, 0.0, 0.0, 1.785, 1.0803, 0.6668, 1.1099, 0.6136, 25.434, 3.25, 0.4685
5.1436, 10.3282, 0.5319, 0.0, 0.0, 0.0, 1.2116, 1.0109, 0.5507, 1.2377, 0.6602, 21.1181, 2.875, 0.3508
9.9743, 8.9558, 0.5006, 0.0, 0.0, 0.0, 0.5714, 0.0982, 0.0836, 0.1449, 0.6049, 23.5525, 2.625, 0.3767
4.0604, 9.7707, 0.464, 0.0, 0.0, 0.0, 1.3466, 1.1318, 0.6135, 1.3569, 0.6013, 18.3803, 2.625, 0.4328
7.3711, 12.0376, 0.3049, 0.0, 0.0, 0.0, 0.6781, 0.7678, 0.3595, 1.2803, 0.6207, 25.2666, 3.0, 0.4055
11.1603, 18.0364, 0.1652, 0.0, 0.0, 0.0, 0.6993, 1.0269, 0.4158, 1.2179, 0.6786, 17.8363, 0.875, 0.3662
8.6934, 9.0302, 0.4169, 2.0, 0.0, 0.0, 1.1199, 0.57, 0.3409, 1.3824, 0.5674, 20.3855, 2.0, 0.4343
7.8445, 13.1623, 0.3051, 1.0, 0.0, 0.0, 0.9029, 0.4347, 0.2655, 1.2165, 0.5863, 17.7238, 2.125, 0.3822
9.3729, 15.6478, 0.2786, 0.0, 0.0, 0.0, 0.8219, 0.9486, 0.4391, 1.2688, 0.6253, 22.161, 2.75, 0.4165
8.4416, 9.5216, 0.503, 1.0, 0.6055, 0.0, 0.8515, 0.8129, 0.402, 0.896, 0.4627, 32.6911, 2.375, 0.4028
7.4229, 10.8679, 0.3888, 1.0, 0.5469, 0.0, 1.1046, 0.8224, 0.4691, 1.1564, 0.5271, 26.8849, 1.75, 0.3976
7.3561, 15.3017, 0.2245, 1.0, 0.293, 0.0, 0.897, 0.9313, 0.4542, 1.0716, 0.6136, 24.7875, 2.875, 0.3971
5.0917, 13.1177, 0.2879, 0.0, 0.0, 0.0, 1.2394, 0.5012, 0.3525, 0.7673, 0.5824, 22.4654, 1.625, 0.3331
8.1473, 11.1326, 0.4156, 1.0, 0.0, 0.0, 0.7973, 0.6475, 0.3152, 2.0185, 0.5801, 22.7281, 1.375, 0.4124
6.4486, 10.005, 0.2988, 3.0, 0.2799, 0.0, 0.8721, 0.4586, 0.2995, 0.831, 0.5627, 21.2445, 2.875, 0.4215
5.9465, 8.5836, 0.6029, 2.0, 0.3418, 0.0, 1.2352, 0.8581, 0.504, 1.1046, 0.6118, 23.1665, 1.625, 0.3758
7.8896, 14.825, 0.2968, 1.0, 0.0, 0.0, 0.784, 0.3251, 0.2247, 0.8433, 0.5637, 17.2008, 2.75, 0.4466
9.6788, 12.7216, 0.3113, 0.0, 0.0, 0.0, 0.4858, 0.5401, 0.2541, 0.8851, 0.6741, 23.5477, 2.5, 0.4277
8.7214, 13.3075, 0.3882, 0.0, 0.0, 0.0, 0.8672, 0.9154, 0.445, 1.0162, 0.5639, 21.6496, 1.625, 0.2981
5.7823, 8.4264, 0.62, 0.0, 0.0, 0.0, 1.5485, 0.8741, 0.5543, 1.0089, 0.4943, 28.571, 2.625, 0.3647
