alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
386.1097, 1248.0, 0.0043, 1.0, 0.3125, 0.0, 0.1258, 0.0116, 0.0106, 0.0898, 0.0139, 318.0104, 2.0, 0.5154
5.3635, 17.5124, 0.5234, 0.0, 0.0, 0.0, 1.285, 0.2545, 0.2124, 0.2912, 0.5778, 48.7983, 1.0, 0.4108
4.0078, 24.6149, 0.449, 0.0, 0.0, 0.0, 1.2636, 0.5045, 0.3605, 0.7613, 0.6417, 75.8324, 2.25, 0.341
9.3684, 28.1387, 0.401, 1.0, 0.293, 0.0, 0.78, 0.8497, 0.4022, 1.9436, 0.6219, 72.2793, 3.625, 0.4159
5.1348, 25.0536, 0.4118, 1.0, 0.2734, 0.0, 1.4787, 0.9585, 0.5792, 1.2146, 0.6075, 77.1453, 2.5, 0.421
4.5006, 19.1541, 0.5259, 0.0, 0.0, 0.0, 1.0925, 0.9704, 0.512, 1.5098, 0.7244, 63.432, 3.625, 0.4142
3.3306, 29.2967, 0.5389, 0.0, 0.0, 0.0, 1.6076, 0.7515, 0.5121, 0.9722, 0.7045, 94.7136, 6.0, 0.4687
3.3017, 38.3262, 0.3717, 0.0, 0.0, 0.0, 1.6097, 0.7451, 0.5087, 0.8802, 0.4463, 87.1076, 1.625, 0.3964
7.4309, 27.9615, 0.3535, 1.0, 0.3711, 0.0, 0.9252, 1.0318, 0.4866, 1.6816, 0.5975, 67.041, 2.25, 0.4537
4.3852, 18.0386, 0.3837, 0.0, 0.0, 0.0, 0.8622, 0.7849, 0.405, 0.9258, 0.7192, 48.8464, 2.0, 0.4175
4.5561, 31.588, 0.4189, 1.0, 0.7812, 0.0, 1.3243, 0.4606, 0.3416, 0.4908, 0.5634, 105.3059, 3.625, 0.447
3.4374, 30.4768, 0.3375, 0.0, 0.0, 0.0, 1.668, 0.9269, 0.5929, 0.93, 0.7153, 66.7374, 3.25, 0.4081
8.3763, 36.2126, 0.3301, 1.0, 0.3125, 0.0, 1.3562, 1.1029, 0.6024, 1.0796, 0.6072, 95.3183, 3.625, 0.4385
4.7679, 14.9879, 0.6322, 1.0, 0.2539, 0.0, 1.4118, 1.358, 0.6816, 2.0434, 0.6282, 55.0034, 3.125, 0.4335
5.0169, 17.7919, 0.515, 0.0, 0.0, 0.0, 1.4685, 1.3666, 0.6984, 1.7878, 0.7177, 49.665, 1.625, 0.4402
5.0347, 23.4133, 0.3635, 0.0, 0.0, 0.0, 1.2153, 0.6898, 0.4399, 1.1712, 0.6898, 57.2184, 2.0, 0.416
4.8852, 40.2853, 0.3558, 1.0, 0.293, 0.0, 0.9624, 0.8616, 0.4546, 1.5231, 0.5964, 90.8684, 3.625, 0.4164
3.7241, 19.9948, 0.4443, 0.0, 0.0, 0.0, 1.7239, 1.2476, 0.7238, 1.5345, 0.7389, 55.9278, 3.375, 0.4362
3.7545, 32.2861, 0.4068, 0.0, 0.0, 0.0, 2.3102, 1.82, 1.0134, 1.5755, 0.7142, 82.7199, 2.125, 0.446
4.2774, 33.2388, 0.3746, 0.0, 0.0, 0.0, 1.2645, 0.8905, 0.5224, 1.4163, 0.7038, 81.9987, 3.25, 0.3933
3.9095, 31.2199, 0.3448, 1.0, 0.332, 0.0, 1.4378, 1.4423, 0.719, 2.213, 0.6095, 63.33, 2.625, 0.4075
4.5964, 30.7611, 0.4295, 0.0, 0.0, 0.0, 1.5419, 1.052, 0.6235, 1.4669, 0.7491, 93.9921, 3.0, 0.4295
5.5912, 14.1692, 0.5344, 1.0, 0.4297, 0.0, 1.23, 0.7829, 0.4781, 1.2651, 0.5983, 50.6802, 3.75, 0.4203
3.2656, 44.1253, 0.2664, 0.0, 0.0, 0.0, 1.7726, 1.1167, 0.6808, 2.0793, 0.7007, 78.6395, 2.75, 0.4435
6.7999, 18.6188, 0.3223, 1.0, 0.2734, 0.0, 0.8877, 0.8058, 0.4222, 1.2118, 0.6414, 52.6986, 3.125, 0.4237
