alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
3887.5, 1815.1, 0.0022, 0.0, 0.0, 0.0, 0.0255, 0.002, 0.0018, 0.0456, 0.0107, 16.9293, 1.125, 0.4569
17.2131, 36.4729, 0.1011, 0.0, 0.0, 0.0, 0.359, 0.2214, 0.1368, 0.3506, 0.5949, 11.9555, 2.0, 0.3016
14.5289, 40.8553, 0.104, 0.0, 0.0, 0.0, 0.3473, 0.5413, 0.211, 1.1092, 0.5975, 12.8486, 1.875, 0.2722
14.5444, 47.6708, 0.0942, 0.0, 0.0, 0.0, 0.3957, 0.5675, 0.231, 1.1937, 0.6117, 12.071, 0.625, 0.2955
23.1992, 59.7642, 0.0908, 0.0, 0.0, 0.0, 0.3126, 0.3338, 0.1614, 0.5694, 0.5913, 13.981, 1.75, 0.2868
16.425, 33.9339, 0.1244, 0.0, 0.0, 0.0, 0.4171, 0.419, 0.2086, 0.6105, 0.5996, 14.1218, 4.0, 0.2399
11.6188, 68.8351, 0.1011, 0.0, 0.0, 0.0, 0.6481, 0.3766, 0.238, 0.6297, 0.5943, 21.4399, 1.875, 0.296
10.2559, 22.4883, 0.1726, 0.0, 0.0, 0.0, 0.5136, 0.3279, 0.1998, 0.585, 0.6618, 17.3434, 2.0, 0.3093
10.8031, 64.451, 0.0926, 0.0, 0.0, 0.0, 0.4245, 0.6881, 0.2614, 1.4618, 0.6152, 15.0448, 4.25, 0.3254
7.119, 22.4075, 0.2185, 0.0, 0.0, 0.0, 0.754, 0.613, 0.3377, 1.1519, 0.6615, 12.9372, 3.0, 0.3466
9.0608, 38.2546, 0.1697, 0.0, 0.0, 0.0, 0.7348, 0.3823, 0.2504, 0.5545, 0.6093, 15.4072, 2.125, 0.3087
18.4136, 53.8064, 0.1202, 0.0, 0.0, 0.0, 0.2909, 0.2757, 0.1415, 0.4524, 0.6174, 18.7462, 2.125, 0.2971
10.2135, 45.3441, 0.0961, 0.0, 0.0, 0.0, 0.5998, 0.473, 0.2616, 0.7569, 0.5861, 11.9852, 3.5, 0.3405
16.007, 52.4625, 0.0906, 0.0, 0.0, 0.0, 0.356, 0.2028, 0.1291, 0.376, 0.603, 13.1913, 3.125, 0.2621
8.9525, 38.1675, 0.145, 0.0, 0.0, 0.0, 0.4807, 0.5371, 0.2536, 1.0259, 0.6217, 12.2153, 3.75, 0.3818
7.2222, 17.6053, 0.1901, 0.0, 0.0, 0.0, 0.7671, 0.8061, 0.392, 1.4971, 0.5288, 9.1514, 0.875, 0.3121
7.0824, 19.8977, 0.1972, 0.0, 0.0, 0.0, 0.551, 0.608, 0.2869, 0.7331, 0.6333, 11.0508, 2.625, 0.2942
10.0885, 76.0294, 0.0775, 0.0, 0.0, 0.0, 0.4714, 0.4988, 0.2417, 0.7539, 0.6644, 13.8382, 2.25, 0.3313
9.9087, 73.9417, 0.0895, 0.0, 0.0, 0.0, 0.6826, 0.465, 0.2764, 0.6968, 0.5886, 10.7868, 3.0, 0.3122
9.4935, 28.3365, 0.1913, 0.0, 0.0, 0.0, 0.6692, 0.5158, 0.2905, 0.7664, 0.6362, 12.9758, 4.125, 0.323
16.0575, 45.9237, 0.101, 0.0, 0.0, 0.0, 0.373, 0.2046, 0.1318, 0.387, 0.5791, 16.042, 0.625, 0.2732
18.2498, 58.6192, 0.0762, 0.0, 0.0, 0.0, 0.3534, 0.1575, 0.1087, 0.2017, 0.6052, 14.5192, 2.0, 0.248
11.1732, 42.0116, 0.1145, 0.0, 0.0, 0.0, 0.4916, 0.209, 0.1464, 0.3494, 0.6113, 13.7813, 0.875, 0.3057
14.251, 34.3876, 0.1248, 0.0, 0.0, 0.0, 0.3234, 0.1116, 0.0827, 0.2447, 0.5842, 12.8907, 2.75, 0.3023
20.5024, 57.0186, 0.0949, 0.0, 0.0, 0.0, 0.3267, 0.4681, 0.1923, 0.8739, 0.6086, 17.3432, 1.5, 0.3031
10.4478, 68.4051, 0.0616, 0.0, 0.0, 0.0, 0.5186, 0.1179, 0.0961, 0.167, 0.5972, 15.8145, 1.25, 0.1995
15.2197, 59.8018, 0.0696, 0.0, 0.0, 0.0, 0.3353, 0.2875, 0.1548, 0.5025, 0.6251, 14.6347, 1.125, 0.2727
15.0454, 42.1288, 0.1109, 0.0, 0.0, 0.0, 0.4176, 0.2815, 0.1678, 0.5118, 0.641, 16.0922, 1.5, 0.2424
12.6529, 54.8294, 0.1237, 0.0, 0.0, 0.0, 0.4965, 1.1182, 0.3436, 1.8445, 0.6993, 14.4235, 2.625, 0.3529
12.649, 49.9423, 0.1019, 0.0, 0.0, 0.0, 0.4601, 0.2522, 0.1623, 0.3651, 0.6499, 13.3068, 0.875, 0.2528
15.6173, 100.928, 0.0657, 0.0, 0.0, 0.0, 0.4141, 0.2567, 0.1581, 0.3486, 0.6197, 17.5909, 1.25, 0.2397
10.542, 53.0396, 0.1024, 0.0, 0.0, 0.0, 0.6061, 0.556, 0.2899, 1.0386, 0.676, 13.1382, 1.25, 0.265
17.0034, 57.8039, 0.0971, 0.0, 0.0, 0.0, 0.3463, 0.4547, 0.1964, 0.6975, 0.6173, 12.534, 1.5, 0.2562
14.5779, 48.6471, 0.1073, 0.0, 0.0, 0.0, 0.3895, 0.5229, 0.2231, 1.0917, 0.6139, 9.3425, 3.625, 0.3286
10.6532, 73.1484, 0.0583, 0.0, 0.0, 0.0, 0.5583, 0.4215, 0.2401, 0.5566, 0.6137, 11.4939, 0.75, 0.265
6.205, 44.459, 0.1052, 0.0, 0.0, 0.0, 0.7614, 0.2763, 0.2017, 0.387, 0.6729, 13.6075, 2.875, 0.3434
13.7525, 85.8722, 0.0779, 0.0, 0.0, 0.0, 0.3897, 0.3377, 0.1797, 0.3639, 0.5865, 17.7828, 1.625, 0.2157
16.3873, 35.4385, 0.2158, 0.0, 0.0, 0.0, 0.5279, 0.6385, 0.2889, 0.7609, 0.6284, 20.7598, 3.5, 0.2884
14.9112, 50.125, 0.089, 0.0, 0.0, 0.0, 0.4506, 0.2749, 0.1707, 0.4474, 0.6217, 16.544, 1.25, 0.2848
10.3185, 60.9636, 0.0807, 0.0, 0.0, 0.0, 0.6091, 0.2721, 0.1881, 0.348, 0.6368, 13.3517, 2.375, 0.2657
19.9203, 98.0674, 0.0753, 0.0, 0.0, 0.0, 0.3217, 0.3268, 0.1621, 0.6205, 0.5962, 15.3384, 2.75, 0.2624
10.991, 59.3317, 0.0769, 0.0, 0.0, 0.0, 0.4671, 0.2204, 0.1497, 0.3595, 0.6321, 17.8121, 1.25, 0.2398
13.6912, 73.1365, 0.0849, 0.0, 0.0, 0.0, 0.355, 0.4456, 0.1972, 0.6429, 0.5849, 14.8857, 1.75, 0.2269
11.7034, 53.6564, 0.1011, 0.0, 0.0, 0.0, 0.5849, 0.6097, 0.2985, 0.8999, 0.6489, 13.9618, 0.625, 0.2298
12.7488, 43.0171, 0.1153, 0.0, 0.0, 0.0, 0.3795, 0.2658, 0.1563, 0.3752, 0.6485, 14.5449, 1.5, 0.2193
17.5139, 50.1648, 0.0916, 0.0, 0.0, 0.0, 0.296, 0.2582, 0.1379, 0.4442, 0.6525, 14.5222, 1.875, 0.2146
12.4231, 49.9863, 0.1025, 0.0, 0.0, 0.0, 0.4008, 0.3358, 0.1823, 0.5128, 0.6373, 12.1494, 2.75, 0.2692
22.5112, 67.1231, 0.0806, 0.0, 0.0, 0.0, 0.2708, 0.1696, 0.1039, 0.3617, 0.5963, 15.2226, 2.625, 0.2607
9.3185, 26.645, 0.1032, 0.0, 0.0, 0.0, 0.5083, 0.2673, 0.1751, 0.4565, 0.6479, 16.8141, 5.125, 0.3315
15.2652, 21.2666, 0.1018, 0.0, 0.0, 0.0, 0.2832, 0.1665, 0.1049, 0.3659, 0.6418, 10.5356, 3.375, 0.2487
19.0979, 27.0109, 0.1694, 0.0, 0.0, 0.0, 0.2803, 0.1506, 0.098, 0.3607, 0.621, 17.3, 2.25, 0.3405
14.8354, 35.6905, 0.1507, 0.0, 0.0, 0.0, 0.405, 0.184, 0.1264, 0.4298, 0.6404, 15.2423, 0.625, 0.2995
8.8168, 20.1133, 0.1562, 0.0, 0.0, 0.0, 0.7991, 0.4023, 0.2668, 0.4846, 0.6446, 15.5654, 2.5, 0.3537
18.6564, 54.283, 0.0849, 0.0, 0.0, 0.0, 0.3307, 0.3338, 0.1639, 0.4167, 0.6243, 15.5032, 1.75, 0.2644
8.9874, 55.6258, 0.104, 0.0, 0.0, 0.0, 0.4777, 0.3481, 0.2011, 0.5645, 0.6562, 14.5052, 2.625, 0.3571
20.2993, 60.0232, 0.1255, 0.0, 0.0, 0.0, 0.3002, 0.3364, 0.1579, 0.7027, 0.6541, 21.4211, 2.5, 0.315
14.9212, 27.3631, 0.1256, 0.0, 0.0, 0.0, 0.2741, 0.239, 0.1274, 0.5129, 0.6495, 15.7537, 1.25, 0.2479
15.7395, 27.5403, 0.1292, 0.0, 0.0, 0.0, 0.3664, 0.1764, 0.119, 0.1652, 0.6638, 13.7955, 0.5, 0.194
19.5351, 58.6798, 0.0646, 0.0, 0.0, 0.0, 0.2669, 0.172, 0.1043, 0.2706, 0.6403, 12.512, 0.375, 0.2193
13.3596, 40.2804, 0.1682, 0.0, 0.0, 0.0, 0.4977, 1.6632, 0.3817, 2.6759, 0.7267, 16.8664, 2.375, 0.3055
8.8977, 42.125, 0.1312, 0.0, 0.0, 0.0, 0.4872, 0.7091, 0.2888, 0.9939, 0.6753, 16.8715, 1.875, 0.2426
14.9502, 31.7588, 0.1321, 0.0, 0.0, 0.0, 0.3059, 0.3934, 0.1718, 0.8001, 0.649, 12.7598, 2.25, 0.24
8.1042, 31.5752, 0.1575, 0.0, 0.0, 0.0, 0.5486, 0.457, 0.2493, 0.7581, 0.6612, 15.7059, 0.875, 0.2843
6.4426, 58.1159, 0.0774, 0.0, 0.0, 0.0, 0.7283, 0.664, 0.3473, 0.848, 0.6655, 13.8127, 1.125, 0.2166
11.0552, 54.3934, 0.0762, 0.0, 0.0, 0.0, 0.4056, 0.6394, 0.2476, 1.1585, 0.5642, 13.162, 1.5, 0.242
14.4334, 48.7599, 0.1491, 0.0, 0.0, 0.0, 0.3491, 0.6745, 0.2267, 0.8877, 0.6761, 24.0973, 1.625, 0.2652
16.6634, 63.5014, 0.1125, 0.0, 0.0, 0.0, 0.3565, 0.4311, 0.195, 0.8445, 0.6455, 18.8663, 2.0, 0.2728
24.3045, 41.0546, 0.1017, 0.0, 0.0, 0.0, 0.2071, 0.2246, 0.1075, 0.4009, 0.6446, 16.1397, 2.125, 0.2295
16.6475, 53.1251, 0.1166, 0.0, 0.0, 0.0, 0.4354, 0.3734, 0.2002, 0.6206, 0.5766, 18.4236, 1.125, 0.2266
14.8807, 37.6073, 0.1023, 0.0, 0.0, 0.0, 0.2777, 0.2246, 0.1238, 0.3551, 0.6196, 13.8698, 1.875, 0.2734
14.5352, 32.1573, 0.0854, 0.0, 0.0, 0.0, 0.3563, 0.2273, 0.1385, 0.4378, 0.6202, 16.8129, 1.0, 0.2519
6.3115, 37.1212, 0.1331, 0.0, 0.0, 0.0, 0.7692, 0.2562, 0.1913, 0.4061, 0.6626, 18.7526, 3.0, 0.2665
16.3922, 31.1738, 0.1468, 0.0, 0.0, 0.0, 0.3027, 0.2875, 0.1474, 0.3175, 0.6678, 16.6401, 1.5, 0.2789
19.6838, 66.6963, 0.0655, 0.0, 0.0, 0.0, 0.2091, 0.1266, 0.0786, 0.2282, 0.533, 16.8413, 1.5, 0.2509
17.6998, 44.663, 0.1518, 0.0, 0.0, 0.0, 0.3393, 0.499, 0.2002, 1.0125, 0.6473, 21.7796, 1.5, 0.2738
25.0922, 37.4859, 0.1451, 0.0, 0.0, 0.0, 0.3049, 0.246, 0.1361, 0.3582, 0.6618, 21.9405, 2.875, 0.2657
10.1329, 39.4252, 0.1423, 0.0, 0.0, 0.0, 0.4949, 0.3484, 0.2042, 0.6297, 0.6408, 16.5779, 2.75, 0.2779
19.3954, 44.6173, 0.1165, 0.0, 0.0, 0.0, 0.2629, 0.2026, 0.1144, 0.457, 0.6383, 16.8556, 2.25, 0.2832
9.424, 50.777, 0.1219, 0.0, 0.0, 0.0, 0.636, 0.2765, 0.1927, 0.3605, 0.6602, 21.1523, 2.5, 0.2127
15.9657, 29.8643, 0.1765, 0.0, 0.0, 0.0, 0.3532, 0.578, 0.2192, 1.0887, 0.66, 21.3068, 3.0, 0.288
10.9355, 44.6001, 0.1458, 0.0, 0.0, 0.0, 0.55, 0.408, 0.2316, 0.6517, 0.6351, 16.3765, 2.125, 0.3108
