Question Generated, Question Reported, Arithmetic Question, Answer (1 = Correct, 0 = Incorrect)
2022-03-16T12:14:44.190996, 2022-03-16T12:14:47.395553, 99 - 96 = 3, 1
2022-03-16T12:14:47.395833, 2022-03-16T12:14:54.162026, 72 * 6 = 432, 1
2022-03-16T12:14:54.163323, 2022-03-16T12:15:02.362079, 98 + 79 = 177, 1
2022-03-16T12:15:02.362228, 2022-03-16T12:15:04.912310, 58 * 2 = 116, 1
2022-03-16T12:15:04.912427, 2022-03-16T12:15:08.295740, 4 - 86 = -82, 1
2022-03-16T12:15:08.295859, 2022-03-16T12:15:10.862506, 91 * 8 = 728, 1
2022-03-16T12:15:10.862620, 2022-03-16T12:15:18.012451, 39 * 8 = 312, 1
2022-03-16T12:15:18.015829, 2022-03-16T12:15:25.529646, 35 / 9 = 3.9, 1
2022-03-16T12:15:25.529852, 2022-03-16T12:15:31.646475, 82 / 4 = 20.5, 1
2022-03-16T12:15:31.646586, 2022-03-16T12:15:34.446632, 80 + 44 = 124, 1
2022-03-16T12:15:34.446911, 2022-03-16T12:15:42.195856, 77 / 6 = 12.9, 1
2022-03-16T12:15:42.195890, 2022-03-16T12:15:49.780369, 83 * 5 = 415, 1
2022-03-16T12:15:49.780489, 2022-03-16T12:15:53.863829, 13 * 8 = 104, 1
2022-03-16T12:15:53.863942, 2022-03-16T12:15:56.413516, 52 * 3 = 156, 1
2022-03-16T12:15:56.413587, 2022-03-16T12:16:02.030751, 13 - 65 = -52, 1
2022-03-16T12:16:02.030861, 2022-03-16T12:16:07.680659, 3 - 56 = -53, 1
2022-03-16T12:16:07.680706, 2022-03-16T12:16:10.630753, 17 + 76 = 93, 1
2022-03-16T12:16:10.630868, 2022-03-16T12:16:16.514463, 42 * 9 = 378, 1
2022-03-16T12:16:16.514681, 2022-03-16T12:16:24.581367, 52 / 7 = 7.5, 1
2022-03-16T12:16:24.581473, 2022-03-16T12:16:28.481476, 97 - 64 = 33, 1
2022-03-16T12:16:28.481583, 2022-03-16T12:16:32.398082, 43 * 3 = 129, 1
2022-03-16T12:16:32.398130, 2022-03-16T12:16:36.831822, 31 + 51 = 82, 1
2022-03-16T12:16:36.832051, 2022-03-16T12:16:44.315272, 37 / 8 = 4.7, 1
