Start Index, End Index, Length
0, 1252, 1253
1253, 2504, 1252
2505, 3756, 1252
3757, 5007, 1251
5008, 6259, 1252
6260, 7510, 1251
7511, 8762, 1252
8763, 10014, 1252
10015, 11266, 1252
11267, 12518, 1252
12519, 13771, 1253
13772, 15023, 1252
15024, 16275, 1252
16276, 17525, 1250
17526, 18775, 1250
18776, 20027, 1252
20028, 21280, 1253
21281, 22532, 1252
22533, 23784, 1252
23785, 25036, 1252
25037, 26286, 1250
26287, 27540, 1254
27541, 28792, 1252
28793, 30043, 1251
30044, 31295, 1252
31296, 32548, 1253
32549, 33800, 1252
33801, 35050, 1250
35051, 36303, 1253
36304, 37555, 1252
37556, 38805, 1250
38806, 40057, 1252
40058, 41308, 1251
41309, 42562, 1254
42563, 43812, 1250
43813, 45062, 1250
45063, 46316, 1254
46317, 47568, 1252
47569, 48820, 1252
48821, 50072, 1252
50073, 51324, 1252
51325, 52576, 1252
52577, 53827, 1251
53828, 55079, 1252
55080, 56331, 1252
56332, 57581, 1250
57582, 58833, 1252
58834, 60086, 1253
60087, 61338, 1252
61339, 62590, 1252
62591, 63842, 1252
63843, 65092, 1250
65093, 66344, 1252
66345, 67597, 1253
67598, 68851, 1254
68852, 70103, 1252
70104, 71355, 1252
71356, 72605, 1250
72606, 73857, 1252
73858, 75109, 1252
75110, 76360, 1251
76361, 77614, 1254
77615, 78866, 1252
78867, 80118, 1252
80119, 81372, 1254
81373, 82624, 1252
82625, 83878, 1254
83879, 85130, 1252
85131, 86384, 1254
86385, 87637, 1253
87638, 88888, 1251
88889, 90142, 1254
90143, 91393, 1251
91394, 92644, 1251
92645, 93898, 1254
93899, 95150, 1252
95151, 96403, 1253
96404, 97655, 1252
97656, 98908, 1253
98909, 100160, 1252
100161, 101412, 1252
101413, 102663, 1251
102664, 103916, 1253
103917, 105168, 1252
105169, 106419, 1251
106420, 107671, 1252
107672, 108924, 1253
108925, 110176, 1252
110177, 111430, 1254
111431, 112684, 1254
112685, 113936, 1252
113937, 115188, 1252
115189, 116440, 1252
116441, 117694, 1254
117695, 118946, 1252
118947, 120196, 1250
120197, 121450, 1254
121451, 122703, 1253
122704, 123953, 1250
123954, 125206, 1253
125207, 126458, 1252
126459, 127709, 1251
127710, 128958, 1249
128959, 130210, 1252
130211, 131461, 1251
131462, 132712, 1251
132713, 133963, 1251
133964, 135216, 1253
135217, 136468, 1252
136469, 137720, 1252
137721, 138974, 1254
138975, 140227, 1253
140228, 141479, 1252
141480, 142729, 1250
142730, 143981, 1252
143982, 145235, 1254
145236, 146487, 1252
146488, 147739, 1252
147740, 148993, 1254
148994, 150246, 1253
