Start Index, End Index, Length
0, 1252, 1253
1253, 2505, 1253
2506, 3757, 1252
3758, 5009, 1252
5010, 6261, 1252
6262, 7513, 1252
7514, 8765, 1252
8766, 10017, 1252
10018, 11268, 1251
11269, 12520, 1252
12521, 13772, 1252
13773, 15024, 1252
15025, 16276, 1252
16277, 17524, 1248
17525, 18774, 1250
18775, 20026, 1252
20027, 21274, 1248
21275, 22528, 1254
22529, 23778, 1250
23779, 25031, 1253
25032, 26283, 1252
26284, 27535, 1252
27536, 28785, 1250
28786, 30037, 1252
30038, 31289, 1252
31290, 32542, 1253
32543, 33794, 1252
33795, 35046, 1252
35047, 36298, 1252
36299, 37549, 1251
37550, 38801, 1252
38802, 40053, 1252
40054, 41305, 1252
41306, 42557, 1252
42558, 43810, 1253
43811, 45062, 1252
45063, 46312, 1250
46313, 47564, 1252
47565, 48816, 1252
48817, 50068, 1252
50069, 51319, 1251
51320, 52573, 1254
52574, 53823, 1250
53824, 55075, 1252
55076, 56325, 1250
56326, 57578, 1253
57579, 58830, 1252
58831, 60082, 1252
60083, 61334, 1252
61335, 62586, 1252
62587, 63838, 1252
63839, 65089, 1251
65090, 66341, 1252
66342, 67593, 1252
67594, 68845, 1252
68846, 70097, 1252
70098, 71349, 1252
71350, 72602, 1253
72603, 73852, 1250
73853, 75106, 1254
75107, 76358, 1252
76359, 77610, 1252
77611, 78862, 1252
78863, 80114, 1252
80115, 81367, 1253
81368, 82619, 1252
82620, 83873, 1254
83874, 85125, 1252
85126, 86379, 1254
86380, 87631, 1252
87632, 88883, 1252
88884, 90135, 1252
90136, 91388, 1253
91389, 92642, 1254
92643, 93892, 1250
93893, 95146, 1254
95147, 96398, 1252
96399, 97650, 1252
97651, 98902, 1252
98903, 100155, 1253
100156, 101409, 1254
101410, 102661, 1252
102662, 103913, 1252
103914, 105165, 1252
105166, 106419, 1254
106420, 107669, 1250
107670, 108923, 1254
108924, 110177, 1254
110178, 111430, 1253
111431, 112680, 1250
112681, 113932, 1252
113933, 115186, 1254
115187, 116438, 1252
116439, 117692, 1254
117693, 118942, 1250
118943, 120196, 1254
120197, 121450, 1254
121451, 122702, 1252
122703, 123954, 1252
123955, 125208, 1254
125209, 126460, 1252
126461, 127712, 1252
127713, 128963, 1251
128964, 130215, 1252
130216, 131467, 1252
131468, 132721, 1254
132722, 133973, 1252
133974, 135225, 1252
135226, 136475, 1250
136476, 137729, 1254
137730, 138982, 1253
138983, 140234, 1252
140235, 141486, 1252
141487, 142738, 1252
142739, 143992, 1254
143993, 145244, 1252
145245, 146498, 1254
146499, 147749, 1251
147750, 149001, 1252
149002, 150255, 1254
