Label, Score
Score, 3.0708894487936785E-22
Score, 68.76141054011168
Score, 92.9709440177606
Score, 89.82195785026609
Score, 4.382558401185147
Score, 60.499061279535006
Score, 89.04539033983599
Score, 85.25544732359785
Score, 96.01100155957818
Score, 78.4930714828516
Score, 16.179204962805745
Score, 1.3996551035566618
Score, 32.93735823684661
Score, 79.9507283561429
Score, 89.31973537139629
Score, 75.93245501693222
Score, 14.386026294018125
Score, 17.74866276674847
Score, 90.96741618842434
Score, 61.40635480295216
Score, 80.93299243723679
Score, 36.93827096674318
Score, 93.47773996999481
Score, 31.55675679323242
Score, 64.47373385615232
Concentration Duration (Seconds) out of 125, 95
Average Score (0-100), 58.11391735671622
Sustain Rate (%), 76.0
Game Score, 7047.85523947627
