alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
1291.1, 5068.1, 0.0019, 0.0, 0.0, 0.0, 0.0602, 0.0047, 0.0044, 0.0464, 0.0094, 168.1823, 3.375, 0.5531
21.2704, 108.4554, 0.0865, 0.0, 0.0, 0.0, 1.3754, 2.6863, 0.9083, 2.3793, 0.7653, 8.9166, 2.875, 0.3209
32.1324, 108.9672, 0.0889, 0.0, 0.0, 0.0, 0.5866, 1.0004, 0.3693, 1.5454, 0.722, 8.6112, 3.0, 0.3069
18.607, 131.5035, 0.0868, 0.0, 0.0, 0.0, 1.1439, 1.4248, 0.631, 1.9295, 0.7011, 9.4611, 2.5, 0.3509
26.5312, 134.7782, 0.0818, 0.0, 0.0, 0.0, 0.6098, 2.3289, 0.4828, 2.1492, 0.7106, 7.946, 2.0, 0.3891
35.4463, 104.1133, 0.0695, 0.0, 0.0, 0.0, 0.464, 1.1242, 0.3284, 1.4833, 0.6858, 8.5498, 1.125, 0.2779
32.0948, 157.7891, 0.0623, 0.0, 0.0, 0.0, 0.6354, 0.7295, 0.3303, 0.6905, 0.5938, 9.4514, 1.125, 0.3172
17.0917, 126.0787, 0.0791, 0.0, 0.0, 0.0, 1.261, 1.9828, 0.7628, 3.1977, 0.7084, 8.2502, 1.875, 0.3224
29.2805, 118.1408, 0.0991, 0.0, 0.0, 0.0, 0.9069, 1.2765, 0.5265, 1.8366, 0.6634, 11.5533, 1.25, 0.299
33.6127, 148.2602, 0.0822, 0.0, 0.0, 0.0, 0.4945, 0.541, 0.2544, 0.9616, 0.6596, 9.541, 2.125, 0.2874
35.1073, 132.7636, 0.0841, 0.0, 0.0, 0.0, 0.547, 1.103, 0.3637, 1.5599, 0.6899, 12.5707, 2.125, 0.3586
32.8313, 113.6763, 0.0893, 0.0, 0.0, 0.0, 0.548, 1.1209, 0.365, 1.2112, 0.716, 12.7526, 1.875, 0.3374
19.7782, 154.9021, 0.0711, 0.0, 0.0, 0.0, 0.9331, 1.6847, 0.6004, 1.6528, 0.7074, 11.3749, 2.0, 0.3184
