alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
283.1371, 13053.0, 0.0018, 0.0, 0.0, 0.0, 0.202, 0.0156, 0.0145, 0.0658, 0.0096, 189.6594, 1.375, 0.5628
14.676, 11.9383, 0.3559, 0.0, 0.0, 0.0, 1.7118, 0.7827, 0.5366, 0.8797, 0.5536, 24.0056, 2.375, 0.4247
12.6799, 8.8927, 0.6575, 0.0, 0.0, 0.0, 1.8205, 0.9277, 0.6095, 0.9924, 0.748, 13.5184, 3.375, 0.3926
13.5588, 18.8506, 0.5134, 0.0, 0.0, 0.0, 1.3972, 2.4614, 0.8899, 4.2198, 0.7754, 14.666, 1.625, 0.3353
9.3185, 6.0915, 0.8627, 0.0, 0.0, 0.0, 1.955, 1.4365, 0.8049, 1.4054, 0.8515, 12.1285, 3.0, 0.3879
14.0865, 10.4176, 0.5741, 0.0, 0.0, 0.0, 1.1418, 0.5404, 0.3644, 0.7301, 0.7838, 11.4183, 2.125, 0.4437
13.0488, 11.5561, 0.6224, 0.0, 0.0, 0.0, 1.8186, 1.3705, 0.7646, 1.4467, 0.7955, 12.9255, 2.125, 0.4418
12.4901, 11.1034, 0.624, 0.0, 0.0, 0.0, 1.9994, 2.9053, 1.1774, 3.9205, 0.8293, 13.1478, 3.0, 0.4221
9.1043, 9.4462, 1.3521, 0.0, 0.0, 0.0, 3.3772, 3.0918, 1.6138, 3.8133, 0.8641, 16.2947, 2.625, 0.3922
10.35, 9.288, 0.8696, 0.0, 0.0, 0.0, 2.4243, 2.2238, 1.1471, 3.2403, 0.8484, 12.3799, 2.0, 0.3968
13.2429, 13.4925, 0.6713, 0.0, 0.0, 0.0, 2.0801, 1.0189, 0.6825, 1.4477, 0.7962, 14.7679, 0.75, 0.3582
12.7075, 8.6728, 0.8488, 0.0, 0.0, 0.0, 1.8909, 1.3455, 0.7861, 1.8649, 0.8299, 15.1262, 0.625, 0.3929
9.6207, 9.6755, 0.8533, 0.0, 0.0, 0.0, 3.364, 1.1519, 0.8435, 0.8903, 0.8267, 13.8573, 2.625, 0.3743
7.1041, 5.8727, 0.9568, 0.0, 0.0, 0.0, 4.518, 2.4611, 1.591, 2.4108, 0.8303, 15.0505, 1.25, 0.3832
7.6327, 9.1789, 0.8449, 0.0, 0.0, 0.0, 4.5695, 4.0926, 2.1575, 4.3626, 0.8526, 14.3475, 2.375, 0.381
13.0742, 5.5264, 0.7508, 0.0, 0.0, 0.0, 2.466, 1.012, 0.7174, 1.153, 0.7938, 15.8099, 3.25, 0.4055
21.9866, 17.131, 0.3603, 0.0, 0.0, 0.0, 1.4057, 1.887, 0.8027, 2.1268, 0.8163, 9.151, 2.125, 0.3458
8.9698, 11.7517, 0.7784, 0.0, 0.0, 0.0, 3.9691, 5.4017, 2.2278, 3.594, 0.8487, 15.5694, 2.25, 0.3807
10.9346, 10.7974, 0.6259, 0.0, 0.0, 0.0, 3.9194, 2.5057, 1.5205, 2.3638, 0.8175, 13.2905, 2.75, 0.4037
12.1919, 10.0922, 0.9652, 0.0, 0.0, 0.0, 2.8998, 3.4592, 1.576, 2.4552, 0.8499, 13.1245, 1.25, 0.4083
16.0565, 20.317, 0.4173, 1.0, 0.1855, 0.0, 2.0086, 1.2305, 0.7201, 0.8642, 0.7097, 17.7802, 1.75, 0.3875
10.5765, 12.7964, 0.648, 0.0, 0.0, 0.0, 4.1067, 2.8498, 1.6687, 1.6941, 0.8281, 14.2487, 3.625, 0.4266
9.9947, 8.6077, 0.6431, 0.0, 0.0, 0.0, 4.2918, 2.6226, 1.621, 1.9915, 0.8612, 12.5101, 3.5, 0.4218
8.9916, 14.2277, 0.1735, 0.0, 0.0, 0.0, 4.3886, 1.5087, 1.1132, 1.2089, 0.8269, 16.3151, 2.875, 0.4083
13.4071, 12.8775, 0.73, 0.0, 0.0, 0.0, 3.6304, 2.7095, 1.5445, 1.5173, 0.7958, 14.6011, 2.25, 0.3637
