alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
6678.5, 930.1931, 0.0023, 0.0, 0.0, 0.0, 0.0257, 0.002, 0.0018, 0.0456, 0.0091, 28.5542, 2.0, 0.5922
8.529, 9.4787, 0.5837, 0.0, 0.0, 0.0, 0.9957, 0.5175, 0.3405, 0.8495, 0.4699, 9.6739, 4.0, 0.4564
20.502, 9.3047, 0.2994, 2.0, 0.2637, 0.0, 0.8117, 0.8511, 0.4093, 1.2455, 0.5144, 7.4174, 2.875, 0.3559
5.0077, 14.3686, 0.5047, 2.0, 0.3809, 0.0, 1.3912, 1.7631, 0.775, 2.8604, 0.5679, 10.9282, 4.375, 0.4376
8.9019, 37.005, 0.1655, 0.0, 0.0, 0.0, 0.9014, 1.7111, 0.5889, 2.3116, 0.6811, 7.1119, 1.625, 0.3284
11.9217, 45.653, 0.1558, 0.0, 0.0, 0.0, 0.8711, 1.7469, 0.578, 1.8924, 0.6807, 8.6595, 1.375, 0.2942
5.5247, 13.5463, 0.4369, 0.0, 0.0, 0.0, 1.4301, 1.6245, 0.7539, 1.9819, 0.6987, 11.9392, 2.375, 0.3276
7.283, 26.4028, 0.1914, 0.0, 0.0, 0.0, 0.9031, 0.8813, 0.4452, 1.183, 0.6612, 8.3509, 1.75, 0.3404
5.916, 33.7119, 0.1867, 0.0, 0.0, 0.0, 1.2937, 1.1997, 0.6223, 1.4704, 0.6625, 8.3509, 2.125, 0.3117
6.6055, 28.4451, 0.2385, 0.0, 0.0, 0.0, 1.3289, 2.1251, 0.816, 3.5483, 0.6694, 8.8115, 2.5, 0.3925
7.3454, 18.0142, 0.2308, 1.0, 0.3906, 0.0, 1.203, 2.0836, 0.7576, 2.7592, 0.6044, 7.0826, 2.375, 0.3571
5.2219, 10.766, 0.2649, 1.0, 0.3711, 0.0, 1.655, 2.0296, 0.9112, 2.6022, 0.4274, 19.1471, 2.25, 0.3935
8.8587, 31.2856, 0.2802, 2.0, 0.3027, 0.0, 1.0264, 2.7237, 0.7445, 3.4571, 0.485, 12.1618, 1.375, 0.3976
23.117, 13.9662, 0.304, 1.0, 0.4297, 0.0, 0.7132, 0.1811, 0.1413, 0.3817, 0.3073, 11.0424, 2.25, 0.4277
15.125, 21.1914, 0.2845, 1.0, 0.5664, 0.0, 0.4633, 0.124, 0.0977, 0.1646, 0.4808, 10.7513, 3.75, 0.4513
6.7614, 17.7569, 0.3971, 0.0, 0.0, 0.0, 1.8306, 1.8949, 0.9218, 2.9609, 0.5956, 9.6073, 2.25, 0.3707
7.0367, 25.4243, 0.2288, 0.0, 0.0, 0.0, 1.4821, 1.0254, 0.6041, 1.132, 0.6762, 10.0863, 1.75, 0.3801
8.1746, 20.667, 0.3309, 0.0, 0.0, 0.0, 1.1275, 0.488, 0.3403, 0.7582, 0.5372, 11.7561, 3.375, 0.3662
22.4912, 16.2033, 0.3555, 3.0, 0.4167, 0.0, 0.7337, 0.3156, 0.2204, 0.5595, 0.3912, 11.9637, 2.375, 0.3825
31.941, 19.0597, 0.3741, 2.0, 0.3125, 0.0, 0.7348, 0.4787, 0.2899, 0.7995, 0.3689, 14.1051, 2.625, 0.4363
13.0837, 18.8755, 0.2813, 1.0, 0.1758, 0.0, 0.9629, 0.4447, 0.3037, 0.6586, 0.5384, 11.0717, 2.875, 0.3815
5.3726, 15.6611, 0.4455, 0.0, 0.0, 0.0, 1.8171, 3.0841, 1.1397, 2.4135, 0.7576, 9.8557, 0.625, 0.4219
6.5521, 11.2122, 0.4606, 0.0, 0.0, 0.0, 1.2716, 1.3837, 0.657, 2.0743, 0.7383, 7.3089, 2.75, 0.4644
6.0888, 14.4132, 0.2935, 0.0, 0.0, 0.0, 1.0802, 1.2574, 0.5806, 1.6898, 0.7164, 7.6643, 3.375, 0.3882
5.075, 9.3505, 0.3633, 0.0, 0.0, 0.0, 1.3063, 1.188, 0.6178, 1.6009, 0.7203, 7.3756, 1.875, 0.4058
