Label, Score
Score, 0.0
Score, 48.73876350626836
Score, 89.32721010907628
Score, 94.68511364111497
Score, 93.74309285552516
Score, 76.6453582961383
Score, 38.269731690210875
Score, 0.14415001905872912
Score, 42.20994133090397
Score, 84.12994347779194
Score, 62.475348801113626
Score, 83.89855997256251
Score, 68.31635294988688
Score, 43.43678941079163
Score, 87.26657703488542
Score, 77.19960337230088
Score, 0.0010392133224063115
Score, 6.70826484028305
Score, 1.1426689618414532
Score, 95.84756870491049
Score, 93.16626364382408
Score, 87.46655235979685
Score, 79.57768801647967
Score, 4.285462318627455
Score, 0.012494229632253998
Concentration Duration (Seconds) out of 125, 90
Average Score (0-100), 54.347781550253885
Sustain Rate (%), 72.0
Game Score, 6744.296375450676
