Label, Score
Score, 0.0
Score, 56.29431450141797
Score, 15.449818321455865
Score, 41.897809858248806
Score, 3.682919692850151E-6
Score, 47.019087215466264
Score, 16.859006279751117
Score, 89.26502939589189
Score, 70.57654561581906
Score, 83.97762852568935
Score, 86.64305521636489
Score, 76.43843948833799
Score, 82.43256837583736
Score, 55.25735165402723
Score, 2.373011809970022E-4
Score, 56.80445782106205
Score, 88.11828830259074
Score, 95.639300352289
Score, 86.67562622279844
Score, 79.55406385874733
Score, 2.8442855568174767
Score, 55.386992032019435
Score, 0.8203805168120317
Score, 7.967557517494282
Score, 92.36912578527638
Concentration Duration (Seconds) out of 125, 85
Average Score (0-100), 51.531638935932634
Sustain Rate (%), 68.0
Game Score, 6265.689710285853
