Start Index, End Index, Length
0, 1252, 1253
1253, 2505, 1253
2506, 3757, 1252
3758, 5011, 1254
5012, 6263, 1252
6264, 7515, 1252
7516, 8767, 1252
8768, 10019, 1252
10020, 11271, 1252
11272, 12524, 1253
12525, 13776, 1252
13777, 15030, 1254
15031, 16282, 1252
16283, 17534, 1252
17535, 18786, 1252
18787, 20038, 1252
20039, 21291, 1253
21292, 22543, 1252
22544, 23795, 1252
23796, 25049, 1254
25050, 26299, 1250
26300, 27551, 1252
27552, 28803, 1252
28804, 30058, 1255
30059, 31310, 1252
31311, 32562, 1252
32563, 33814, 1252
33815, 35066, 1252
35067, 36318, 1252
36319, 37572, 1254
37573, 38824, 1252
38825, 40075, 1251
40076, 41327, 1252
41328, 42581, 1254
42582, 43833, 1252
43834, 45083, 1250
45084, 46335, 1252
46336, 47588, 1253
47589, 48840, 1252
48841, 50092, 1252
50093, 51344, 1252
51345, 52596, 1252
52597, 53848, 1252
53849, 55101, 1253
55102, 56353, 1252
56354, 57605, 1252
57606, 58857, 1252
58858, 60109, 1252
60110, 61363, 1254
61364, 62615, 1252
62616, 63866, 1251
63867, 65120, 1254
65121, 66372, 1252
66373, 67624, 1252
67625, 68876, 1252
68877, 70130, 1254
70131, 71382, 1252
71383, 72633, 1251
72634, 73885, 1252
73886, 75139, 1254
75140, 76391, 1252
76392, 77645, 1254
77646, 78897, 1252
78898, 80149, 1252
80150, 81403, 1254
81404, 82655, 1252
82656, 83909, 1254
83910, 85162, 1253
85163, 86414, 1252
86415, 87668, 1254
87669, 88922, 1254
88923, 90174, 1252
90175, 91428, 1254
91429, 92680, 1252
92681, 93932, 1252
93933, 95186, 1254
95187, 96440, 1254
96441, 97692, 1252
97693, 98947, 1255
98948, 100201, 1254
100202, 101453, 1252
101454, 102707, 1254
102708, 103959, 1252
103960, 105213, 1254
105214, 106467, 1254
106468, 107721, 1254
107722, 108973, 1252
108974, 110227, 1254
110228, 111481, 1254
111482, 112733, 1252
112734, 113987, 1254
113988, 115240, 1253
115241, 116494, 1254
116495, 117746, 1252
117747, 119000, 1254
119001, 120254, 1254
120255, 121508, 1254
121509, 122762, 1254
122763, 124014, 1252
124015, 125266, 1252
125267, 126518, 1252
126519, 127772, 1254
127773, 129024, 1252
129025, 130277, 1253
130278, 131531, 1254
131532, 132785, 1254
132786, 134037, 1252
134038, 135289, 1252
135290, 136543, 1254
136544, 137797, 1254
137798, 139051, 1254
139052, 140303, 1252
140304, 141557, 1254
141558, 142811, 1254
142812, 144065, 1254
144066, 145317, 1252
145318, 146571, 1254
146572, 147826, 1255
147827, 149078, 1252
149079, 150332, 1254
