alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
729.469, 2660.7, 0.0021, 2.0, 0.0, 0.0, 0.1823, 0.016, 0.0147, 0.0568, 0.0107, 489.8374, 2.0, 0.467
78.8155, 6.4817, 0.6401, 1.0, 0.1367, 0.0, 0.6083, 0.1763, 0.1296, 0.4191, 0.3467, 21.6062, 3.75, 0.4123
46.353, 65.5989, 0.0426, 1.0, 0.4883, 0.0, 0.4531, 0.1357, 0.1034, 0.1573, 0.0741, 39.7412, 1.75, 0.4453
4.1345, 4.1944, 0.4461, 0.0, 0.0, 0.0, 1.7298, 1.2566, 0.7205, 1.9862, 0.5578, 12.1608, 3.5, 0.4056
122.7509, 78.7183, 0.1023, 2.0, 0.0, 0.0, 0.4636, 0.1784, 0.1276, 0.5824, 0.1067, 42.6172, 3.625, 0.4315
71.407, 4.9605, 0.4639, 3.0, 0.2376, 0.0, 0.6049, 0.2961, 0.1933, 0.946, 0.5175, 11.3967, 2.5, 0.4078
4.0198, 2.4426, 0.6504, 1.0, 0.1953, 0.0, 1.2125, 1.0862, 0.5636, 1.8543, 0.5638, 11.0254, 3.0, 0.4071
23.8568, 7.534, 0.3307, 1.0, 0.0, 0.0, 0.5002, 0.2559, 0.1559, 0.9643, 0.5592, 10.3818, 2.875, 0.3945
3.7053, 6.5223, 0.353, 1.0, 0.2539, 0.0, 1.2559, 1.0001, 0.5494, 1.5705, 0.6113, 11.2993, 2.25, 0.4528
11.2325, 11.7876, 0.3801, 0.0, 0.0, 0.0, 0.5692, 0.3769, 0.2265, 0.5315, 0.6361, 11.4648, 3.5, 0.3711
15.1922, 4.9236, 0.7577, 2.0, 0.0, 0.0, 0.8292, 0.5536, 0.3319, 1.1576, 0.5522, 13.5439, 3.125, 0.461
13.5984, 5.6894, 0.5032, 0.0, 0.0, 0.0, 0.4549, 0.3581, 0.1992, 0.6156, 0.6066, 12.2298, 2.375, 0.4682
4.8757, 5.6101, 0.5529, 2.0, 0.293, 0.0, 1.2327, 1.1236, 0.5857, 1.4189, 0.5975, 15.9422, 2.875, 0.4209
39.0792, 3.8079, 0.6795, 1.0, 0.2344, 0.0, 0.7354, 0.3893, 0.2542, 0.7616, 0.5257, 29.645, 2.75, 0.4628
115.1006, 6.1561, 0.4758, 1.0, 0.3125, 0.0, 0.5304, 0.3231, 0.2008, 0.637, 0.3826, 36.367, 3.125, 0.413
4.7524, 4.6831, 0.7515, 0.0, 0.0, 0.0, 1.6985, 0.8334, 0.5407, 1.2339, 0.4432, 16.2009, 2.375, 0.4056
57.4054, 6.3411, 0.3295, 2.0, 0.2246, 0.0, 0.8072, 0.4797, 0.2953, 1.2423, 0.4992, 19.7707, 4.125, 0.413
5.8823, 6.5714, 0.5877, 0.0, 0.0, 0.0, 0.8648, 0.5127, 0.3191, 0.9697, 0.6277, 18.382, 3.75, 0.4626
12.1316, 5.8041, 0.4174, 1.0, 0.0, 0.0, 0.5636, 0.1889, 0.1407, 0.5136, 0.5456, 16.0745, 2.75, 0.4566
25.9756, 5.4993, 0.6094, 2.0, 0.3613, 0.0, 0.8274, 0.5193, 0.3172, 0.9524, 0.4416, 24.0963, 3.0, 0.4495
4.6295, 3.9685, 0.806, 1.0, 0.2344, 0.0, 1.6521, 0.4845, 0.3741, 0.8994, 0.5669, 20.9311, 1.625, 0.4115
9.651, 7.5806, 0.4463, 1.0, 0.0, 0.0, 0.5569, 0.3377, 0.21, 0.7509, 0.6252, 19.0679, 4.25, 0.4626
4.1794, 5.4378, 0.8298, 0.0, 0.0, 0.0, 1.373, 0.8484, 0.5217, 1.4773, 0.6389, 18.4879, 3.625, 0.4349
10.2214, 4.4316, 0.7547, 1.0, 0.0, 0.0, 1.0711, 0.5991, 0.3732, 1.1006, 0.6119, 14.9645, 2.625, 0.391
5.0713, 4.9612, 0.7386, 0.0, 0.0, 0.0, 1.4622, 0.598, 0.4175, 0.7458, 0.616, 20.6254, 3.125, 0.4113
