Label, Score
Score, 4.500205383546403E-224
Score, 93.95273465630225
Score, 67.69038623608823
Score, 98.13478401722585
Score, 96.1084873194723
Score, 97.64774585254388
Score, 97.75185963034289
Score, 98.1595665627617
Score, 98.54284081246861
Score, 98.86150036807621
Score, 98.7700462259306
Score, 98.06946709978041
Score, 99.18832082520662
Score, 98.66197394803477
Score, 42.3977870135084
Score, 43.67053128239171
Score, 98.36716575842114
Score, 96.0626512485474
Score, 97.66609311236284
Score, 97.89879268483924
Score, 96.58324190643953
Score, 98.22686493879215
Score, 96.88141542930853
Score, 98.89157606427952
Score, 94.27706862635941
Concentration Duration (Seconds) out of 125, 120
Average Score (0-100), 88.09851606477937
Sustain Rate (%), 96.0
Game Score, 11012.314508097421
