Label, Score
Score, 0.0
Score, 2.4535510303687653
Score, 91.86745944968438
Score, 1.7123802761429607
Score, 81.2705751923592
Score, 93.5423259982922
Score, 79.57365721553731
Score, 0.5591694721477728
Score, 0.010952021539198368
Score, 83.96276513414773
Score, 96.36176138501527
Score, 78.38007340472335
Score, 71.61416944989574
Score, 0.16021918794399498
Score, 0.9615807907089186
Score, 0.45515586415630394
Score, 53.32959559479951
Score, 3.9257114405732043
Score, 2.5798479881971286
Score, 3.4075200798175955
Score, 1.5199450668388856
Score, 96.70135189226524
Score, 8.024621775755362
Score, 1.7753236415600275
Score, 2.5799064407891867
Concentration Duration (Seconds) out of 125, 50
Average Score (0-100), 34.26918479173036
Sustain Rate (%), 40.0
Game Score, 4163.144558660139
