alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
1163.0, 1954.8, 0.0027, 1.0, 0.2734, 0.0, 0.0509, 0.0039, 0.0036, 0.0471, 0.0092, 115.4474, 2.625, 0.5634
14.9517, 17.8004, 0.6821, 0.0, 0.0, 0.0, 1.2816, 1.6041, 0.712, 2.5091, 0.7699, 21.5898, 2.125, 0.4059
32.5309, 22.3686, 0.3957, 2.0, 0.2441, 0.0, 0.8963, 0.6138, 0.3642, 0.9842, 0.5365, 31.579, 2.125, 0.4046
30.8571, 19.8702, 0.785, 3.0, 0.2474, 0.0, 1.0023, 0.9464, 0.4845, 1.0765, 0.57, 25.3978, 2.375, 0.4183
28.4788, 14.4807, 1.0563, 0.0, 0.0, 0.0, 0.9237, 0.547, 0.3435, 1.0445, 0.5549, 26.5494, 1.5, 0.4105
13.6879, 23.6404, 0.5408, 3.0, 0.2344, 0.0, 1.6308, 0.6984, 0.4881, 1.2075, 0.5658, 25.1925, 1.875, 0.3908
15.556, 12.6587, 1.0668, 1.0, 0.332, 0.0, 1.3147, 0.2844, 0.233, 0.5181, 0.5333, 24.4728, 3.875, 0.3612
14.388, 15.5691, 0.7683, 0.0, 0.0, 0.0, 1.0789, 1.4489, 0.6182, 2.421, 0.8353, 20.8089, 3.25, 0.4444
10.4129, 14.9803, 0.9517, 0.0, 0.0, 0.0, 1.9226, 2.7303, 1.1242, 3.8299, 0.8342, 28.0798, 2.25, 0.3766
13.859, 19.6341, 0.8552, 1.0, 0.2344, 0.0, 1.7822, 3.4996, 1.1804, 4.7881, 0.7956, 25.7997, 3.375, 0.459
18.2071, 38.0822, 0.3976, 0.0, 0.0, 0.0, 0.9098, 3.0019, 0.6979, 5.1735, 0.8043, 16.6719, 2.5, 0.3499
11.6136, 21.6862, 0.5649, 1.0, 0.2539, 0.0, 1.4675, 1.8066, 0.8097, 2.8077, 0.7324, 22.3887, 2.875, 0.3685
7.7237, 7.462, 1.4069, 1.0, 0.332, 0.0, 2.5896, 2.6154, 1.2974, 3.0805, 0.7739, 27.263, 3.125, 0.4333
13.1355, 20.8562, 0.6991, 1.0, 0.2539, 0.0, 1.2012, 1.811, 0.7222, 2.6517, 0.7683, 20.29, 1.75, 0.3904
14.4177, 24.7461, 0.6642, 1.0, 0.2148, 0.0, 1.2075, 3.0349, 0.8628, 3.2957, 0.7767, 25.1026, 3.125, 0.3595
10.5828, 17.0511, 0.8512, 0.0, 0.0, 0.0, 1.72, 2.8356, 1.0698, 3.4559, 0.8041, 22.9776, 2.25, 0.3692
12.5862, 12.6151, 0.9895, 0.0, 0.0, 0.0, 1.4898, 2.7358, 0.9631, 3.99, 0.8132, 20.65, 5.0, 0.4386
14.6291, 19.0365, 0.8381, 1.0, 0.2539, 0.0, 1.5707, 2.7501, 0.9904, 3.1813, 0.7433, 22.5422, 2.625, 0.3986
12.832, 14.1139, 0.7522, 0.0, 0.0, 0.0, 1.3863, 2.165, 0.8357, 3.0945, 0.8291, 18.5953, 2.25, 0.4641
9.8456, 32.1058, 0.5479, 1.0, 0.332, 0.0, 1.6187, 1.4871, 0.7749, 2.1234, 0.7444, 23.3243, 0.875, 0.2768
11.4997, 28.9253, 0.5649, 0.0, 0.0, 0.0, 1.5329, 2.53, 0.9545, 3.6438, 0.8244, 21.922, 3.125, 0.3306
17.2442, 16.1605, 0.519, 1.0, 0.2539, 0.0, 1.1461, 1.015, 0.5377, 1.6497, 0.6819, 18.7563, 3.0, 0.4427
28.5297, 16.0202, 0.6228, 1.0, 0.6445, 0.0, 0.7837, 0.5093, 0.308, 1.0505, 0.3645, 26.1862, 2.5, 0.4315
12.5345, 14.4406, 0.4715, 1.0, 0.2734, 0.0, 1.3914, 1.3572, 0.6862, 1.9351, 0.5356, 22.9295, 2.75, 0.4305
29.5392, 13.3785, 0.8138, 3.0, 0.319, 0.0, 0.9428, 0.9504, 0.4698, 1.4457, 0.4629, 21.435, 2.625, 0.4322
