alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
337.5935, 3240.0, 0.002, 1.0, 0.5273, 0.0, 0.2352, 0.0211, 0.0193, 0.1052, 0.01, 98.1252, 2.25, 0.5492
5.7709, 6.3986, 0.4535, 1.0, 0.4102, 0.0, 0.8656, 0.7973, 0.415, 1.4053, 0.5842, 16.3434, 1.375, 0.3656
51.8352, 13.1218, 0.6771, 1.0, 0.293, 0.0, 0.9028, 0.5987, 0.3551, 1.5279, 0.6105, 21.1721, 2.75, 0.4128
10.3802, 7.2004, 0.7115, 2.0, 0.4102, 0.0, 0.8849, 0.5131, 0.3153, 1.0778, 0.4976, 16.7983, 3.375, 0.4387
14.2159, 8.787, 0.3934, 1.0, 0.2539, 0.0, 0.7309, 0.2498, 0.1857, 0.4847, 0.4838, 22.4209, 1.625, 0.4412
4.5569, 6.2431, 1.2446, 2.0, 0.3418, 0.0, 1.6947, 0.516, 0.3956, 0.7453, 0.4538, 18.7022, 3.75, 0.4401
2.5727, 9.2418, 0.7062, 0.0, 0.0, 0.0, 1.9058, 0.6781, 0.4955, 1.2964, 0.7947, 17.3879, 2.125, 0.3863
4.6878, 7.9822, 0.3765, 0.0, 0.0, 0.0, 1.1083, 0.6014, 0.3878, 0.7922, 0.7058, 13.2369, 1.75, 0.3579
6.3423, 6.4319, 0.8258, 1.0, 0.3125, 0.0, 1.7152, 1.3022, 0.7275, 1.6333, 0.4597, 18.807, 1.375, 0.4049
6.7623, 9.8989, 0.4631, 1.0, 0.293, 0.0, 0.9148, 0.5027, 0.3243, 0.8839, 0.4942, 16.8226, 2.625, 0.3593
13.5685, 7.9146, 0.3502, 1.0, 0.2734, 0.0, 0.7262, 0.5669, 0.3052, 1.7808, 0.5951, 14.4857, 2.5, 0.4613
4.33, 6.5455, 0.6045, 1.0, 0.3516, 0.0, 1.1006, 1.0313, 0.5303, 1.1451, 0.575, 12.868, 2.25, 0.4109
8.5962, 4.3298, 0.4768, 2.0, 0.332, 0.0, 0.7649, 0.7976, 0.3886, 1.1291, 0.5188, 14.1185, 2.125, 0.397
2.8645, 8.2213, 0.3514, 2.0, 0.3711, 0.0, 1.7205, 1.2925, 0.7374, 1.5937, 0.5658, 10.4895, 2.25, 0.3711
9.6716, 12.3479, 0.2691, 2.0, 0.3418, 0.0, 0.6478, 0.422, 0.2553, 0.5599, 0.5423, 14.249, 1.5, 0.337
9.3169, 9.8577, 0.414, 2.0, 0.3516, 0.0, 0.6706, 0.4807, 0.2779, 0.6236, 0.4954, 10.8007, 1.625, 0.3438
9.8436, 9.671, 0.439, 2.0, 0.3711, 0.0, 1.009, 0.6397, 0.3914, 1.049, 0.5527, 12.0962, 2.0, 0.4147
3.5345, 11.6029, 0.3245, 0.0, 0.0, 0.0, 1.0686, 0.5804, 0.3752, 1.0017, 0.7554, 9.362, 2.125, 0.419
4.8898, 7.5246, 0.4958, 1.0, 0.3516, 0.0, 1.0307, 0.7801, 0.4397, 1.5245, 0.6137, 11.599, 1.75, 0.4192
5.4365, 8.9915, 0.3718, 1.0, 0.3711, 0.0, 0.8075, 0.711, 0.3717, 1.1337, 0.6013, 9.4685, 2.25, 0.2884
4.2233, 8.0004, 0.4171, 0.0, 0.0, 0.0, 1.1389, 1.079, 0.5509, 1.5589, 0.7784, 13.3467, 1.5, 0.3907
35.3942, 18.5436, 3.1286, 2.0, 0.46, 0.0, 1.0751, 0.5026, 0.337, 0.724, 0.3156, 65.1151, 2.625, 0.3521
6.6234, 7.9642, 0.4023, 1.0, 0.3125, 0.0, 0.9711, 0.2003, 0.165, 0.3464, 0.3717, 20.0109, 2.25, 0.446
3.7846, 13.8014, 0.3311, 1.0, 0.332, 0.0, 1.4781, 1.2912, 0.6892, 1.8375, 0.6304, 12.5143, 2.0, 0.4013
13.1174, 8.9623, 0.4291, 2.0, 0.5371, 0.0, 0.5458, 0.5075, 0.2259, 1.8096, 0.4068, 14.176, 3.5, 0.4862
