alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
5530.1, 29221.0, 0.004, 0.0, 0.0, 0.0, 0.0265, 0.002, 0.0019, 0.046, 0.0102, 223.1912, 2.375, 0.5122
4.668, 12.5695, 0.2323, 0.0, 0.0, 0.0, 1.2209, 2.4203, 0.8031, 3.7162, 0.5896, 15.6287, 2.625, 0.4001
4.1466, 6.3893, 0.7678, 0.0, 0.0, 0.0, 1.6377, 3.0956, 1.0709, 3.6431, 0.7518, 16.458, 3.125, 0.4531
3.1523, 7.2989, 0.4882, 0.0, 0.0, 0.0, 2.0263, 1.8994, 0.9797, 1.7737, 0.6809, 11.5409, 1.125, 0.4047
2.609, 6.6596, 0.8436, 0.0, 0.0, 0.0, 3.3583, 2.1591, 1.3079, 3.0131, 0.6626, 18.7986, 2.0, 0.4157
5.1163, 8.2797, 0.5955, 0.0, 0.0, 0.0, 1.1749, 2.0839, 0.7508, 3.9993, 0.7477, 16.6704, 5.125, 0.4361
5.7458, 7.613, 0.7653, 0.0, 0.0, 0.0, 1.1921, 1.644, 0.6868, 2.5936, 0.6427, 14.2502, 2.5, 0.4085
3.5747, 7.5724, 0.507, 0.0, 0.0, 0.0, 1.4925, 1.6641, 0.7841, 2.4114, 0.7352, 14.7158, 2.5, 0.3684
3.8011, 6.6407, 0.5926, 1.0, 0.4492, 0.0, 2.2908, 2.1213, 1.1003, 2.4041, 0.5213, 16.8907, 2.25, 0.4112
4.7534, 12.2481, 0.3479, 0.0, 0.0, 0.0, 1.7161, 1.3252, 0.7473, 1.8901, 0.7275, 14.8874, 1.875, 0.4327
3.6488, 9.3262, 0.6072, 0.0, 0.0, 0.0, 2.3369, 2.6012, 1.2308, 2.1869, 0.77, 17.7561, 2.25, 0.4599
5.1999, 5.9689, 0.7853, 0.0, 0.0, 0.0, 1.2547, 2.4276, 0.8257, 3.0421, 0.7153, 13.034, 2.625, 0.4151
4.0367, 8.5918, 0.7803, 0.0, 0.0, 1.0, 1.7561, 2.4459, 1.0209, 3.1162, 0.7428, 12.1942, 2.5, 0.4051
4.0011, 8.8422, 0.7425, 0.0, 0.0, 0.0, 1.7409, 1.2674, 0.7152, 1.2524, 0.7631, 14.753, 1.625, 0.426
4.5395, 6.2799, 0.8584, 0.0, 0.0, 0.0, 1.625, 2.8866, 1.0397, 3.768, 0.7447, 14.9304, 3.125, 0.4346
4.0664, 6.995, 0.8625, 0.0, 0.0, 0.0, 1.8833, 1.8277, 0.9268, 2.1184, 0.7112, 16.9031, 3.75, 0.466
4.6728, 7.3332, 0.86, 0.0, 0.0, 0.0, 1.5244, 2.151, 0.8471, 1.6861, 0.6775, 15.1459, 1.875, 0.3975
10.071, 14.1311, 0.6066, 0.0, 0.0, 0.0, 0.6923, 2.3745, 0.5348, 4.0155, 0.7475, 14.4457, 2.375, 0.4096
5.8341, 9.6084, 0.8117, 0.0, 0.0, 0.0, 1.6664, 2.0186, 0.9123, 2.5886, 0.7862, 12.9662, 3.625, 0.4205
7.5895, 6.6963, 0.7907, 0.0, 0.0, 0.0, 0.7667, 3.465, 0.6274, 5.7941, 0.7887, 10.9028, 2.125, 0.3898
2.8162, 8.1078, 0.4569, 0.0, 0.0, 0.0, 2.5088, 1.2459, 0.8319, 1.5827, 0.7808, 16.209, 3.75, 0.4028
4.5819, 6.2795, 0.9154, 0.0, 0.0, 0.0, 1.6803, 1.7982, 0.8686, 1.6691, 0.732, 12.8739, 2.375, 0.358
2.9055, 4.0939, 1.1441, 0.0, 0.0, 0.0, 2.3927, 2.8804, 1.2899, 3.9335, 0.7563, 13.1094, 2.5, 0.4019
3.3012, 10.813, 0.9583, 1.0, 0.3125, 0.0, 2.8269, 3.6918, 1.5975, 3.7235, 0.6928, 16.1004, 2.75, 0.4183
3.2182, 7.8466, 0.8109, 0.0, 0.0, 0.0, 1.7959, 1.7418, 0.884, 2.1348, 0.7312, 14.8575, 1.875, 0.3932
