alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
3998.3, 10429.0, 0.0019, 0.0, 0.0, 0.0, 0.0322, 0.0025, 0.0023, 0.0456, 0.0118, 237.4236, 1.5, 0.5279
9.8025, 10.5397, 0.8099, 0.0, 0.0, 0.0, 2.0691, 2.4896, 1.1158, 2.0203, 0.4663, 28.5613, 1.625, 0.3779
27.2197, 20.2215, 0.4584, 2.0, 0.3027, 0.0, 0.8569, 0.9993, 0.4577, 1.2449, 0.4734, 31.6748, 3.5, 0.4211
26.2673, 57.0958, 0.1386, 1.0, 0.3555, 0.0, 1.2415, 0.5518, 0.3742, 0.9495, 0.2273, 390.8079, 2.375, 0.4311
20.1547, 8.8634, 1.0572, 0.0, 0.0, 0.0, 1.3559, 0.9081, 0.4941, 0.3784, 0.4669, 24.2998, 1.375, 0.3484
10.9835, 9.9863, 0.9027, 0.0, 0.0, 0.0, 2.0392, 2.202, 1.0575, 2.236, 0.6941, 21.068, 2.125, 0.3915
42.5365, 62.2325, 0.0326, 2.0, 0.0, 0.0, 0.7837, 0.2479, 0.1709, 0.8256, 0.2021, 203.8358, 3.625, 0.3825
14.083, 25.0692, 0.2356, 0.0, 0.0, 0.0, 1.8552, 0.7784, 0.5466, 1.1289, 0.3074, 77.3847, 3.0, 0.4338
22.0769, 23.16, 0.3086, 1.0, 0.1888, 0.0, 1.7484, 1.3092, 0.7395, 1.8662, 0.3657, 40.7675, 2.0, 0.3634
20.0523, 17.3113, 0.2207, 1.0, 0.0, 0.0, 1.4, 0.9909, 0.5448, 1.7969, 0.3109, 61.7885, 0.875, 0.4037
12.2214, 12.9875, 0.3864, 0.0, 0.0, 0.0, 2.156, 1.3831, 0.8376, 1.6661, 0.3205, 44.1487, 1.375, 0.3657
11.4853, 19.2804, 0.2423, 1.0, 0.2865, 0.0, 2.2022, 1.0192, 0.6646, 0.9576, 0.3392, 87.9298, 1.625, 0.3598
14.4765, 14.2458, 0.2689, 0.0, 0.0, 0.0, 1.7661, 0.8779, 0.5748, 0.9106, 0.3636, 38.7226, 2.375, 0.3819
17.6516, 16.6076, 0.4787, 0.0, 0.0, 0.0, 1.2454, 0.2742, 0.2239, 0.3151, 0.3455, 25.7297, 2.25, 0.4217
6.3559, 12.5803, 0.7586, 0.0, 0.0, 0.0, 3.5387, 2.3992, 1.4206, 2.2329, 0.787, 15.1741, 2.375, 0.433
18.3815, 11.6351, 0.8183, 2.0, 0.166, 0.0, 1.6761, 1.9992, 0.9109, 2.0503, 0.7352, 19.1831, 2.5, 0.4264
9.7971, 12.1195, 1.2238, 0.0, 0.0, 0.0, 2.549, 4.6659, 1.6394, 3.7745, 0.4206, 20.3659, 1.875, 0.3873
11.5473, 19.8914, 0.379, 0.0, 0.0, 0.0, 1.7699, 1.8059, 0.8743, 2.9532, 0.3757, 24.4652, 1.375, 0.4056
21.9062, 13.6307, 0.6108, 1.0, 0.3125, 0.0, 1.748, 1.7603, 0.8763, 1.4757, 0.6974, 15.2545, 2.125, 0.3961
6.9891, 10.9804, 0.555, 0.0, 0.0, 0.0, 2.8012, 1.6153, 0.9594, 2.4712, 0.4411, 21.6234, 1.375, 0.3871
8.9497, 11.8672, 0.8362, 2.0, 0.1758, 0.0, 2.3959, 1.3517, 0.8642, 1.378, 0.6062, 15.2757, 3.125, 0.4626
11.7674, 15.2958, 0.7014, 0.0, 0.0, 0.0, 1.6665, 2.1281, 0.9328, 2.3467, 0.771, 16.994, 1.5, 0.3695
10.9968, 15.2097, 0.6857, 1.0, 0.1758, 0.0, 1.7273, 3.2254, 1.1225, 4.0815, 0.7467, 12.9807, 2.625, 0.4172
18.526, 13.783, 0.3737, 1.0, 0.3906, 0.0, 1.4145, 1.7344, 0.761, 2.2539, 0.3769, 24.7325, 1.625, 0.3986
7.2238, 7.677, 0.875, 0.0, 0.0, 0.0, 2.8051, 2.4409, 1.3052, 2.4751, 0.4946, 13.8286, 3.125, 0.3779
