Label, Score
Score, 2.754141360438873E-20
Score, 79.01206245156936
Score, 89.6792349048737
Score, 69.24437133442272
Score, 2.1761896932559486
Score, 74.67175495122369
Score, 58.093704102507104
Score, 9.814318205683494E-5
Score, 87.11525455255614
Score, 37.17750452614308
Score, 68.84253349892613
Score, 83.61285491470636
Score, 46.753409831201544
Score, 88.96491247861067
Score, 0.9102840955026111
Score, 6.346209598847786
Score, 77.93018122392404
Score, 89.64263002733014
Score, 84.38346608305466
Score, 91.95598202478392
Score, 0.0012828752550406138
Score, 2.872714007648206
Score, 79.2693825350962
Score, 49.11236188261288
Score, 53.35543577951809
Concentration Duration (Seconds) out of 125, 90
Average Score (0-100), 52.844952620670085
Sustain Rate (%), 72.0
Game Score, 6556.391963928993
