alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
1258.2, 897.0312, 0.0021, 0.0, 0.0, 0.0, 0.0287, 0.0022, 0.002, 0.0458, 0.088, 45.2707, 0.5, 0.5972
3.4892, 3.3834, 0.7038, 0.0, 0.0, 0.0, 2.0566, 2.1782, 1.0577, 2.0808, 0.7223, 7.5506, 1.875, 0.4201
5.4565, 3.8828, 0.48, 1.0, 0.2344, 0.0, 1.2431, 1.3201, 0.6383, 2.3072, 0.7079, 8.9211, 3.125, 0.4212
4.5834, 5.3038, 0.3442, 0.0, 0.0, 0.0, 1.1301, 0.9833, 0.5234, 0.9408, 0.753, 9.0251, 6.25, 0.443
2.9032, 3.5384, 0.6513, 0.0, 0.0, 1.0, 1.7219, 2.0645, 0.9327, 1.6441, 0.7755, 10.6795, 2.375, 0.4424
2.1063, 2.3823, 0.6186, 0.0, 0.0, 0.0, 1.9059, 1.4608, 0.8167, 1.3532, 0.8286, 7.0133, 2.375, 0.4067
2.1362, 2.9876, 0.5805, 0.0, 0.0, 1.0, 1.7924, 2.02, 0.9483, 3.1027, 0.7733, 4.8954, 3.125, 0.4045
3.7724, 2.864, 0.3765, 0.0, 0.0, 0.0, 1.1316, 1.3872, 0.6232, 1.8479, 0.776, 7.5398, 2.25, 0.4383
4.917, 5.2883, 0.4163, 0.0, 0.0, 0.0, 1.1201, 3.0519, 0.8194, 2.8972, 0.7693, 8.2693, 1.875, 0.4632
3.7653, 6.0834, 0.4902, 0.0, 0.0, 0.0, 0.9645, 1.7097, 0.6159, 2.2619, 0.8413, 7.8227, 2.0, 0.4083
2.7356, 4.7435, 0.6995, 0.0, 0.0, 0.0, 2.0155, 3.3713, 1.2594, 3.0119, 0.7823, 9.4172, 1.75, 0.3853
4.3454, 4.6691, 0.441, 0.0, 0.0, 0.0, 0.8449, 1.2802, 0.5068, 2.0233, 0.7128, 8.358, 1.75, 0.4138
4.0331, 3.6271, 0.4301, 0.0, 0.0, 0.0, 1.0277, 1.6079, 0.6262, 1.6199, 0.6328, 7.5281, 2.75, 0.4292
4.246, 5.3342, 0.5566, 0.0, 0.0, 0.0, 1.1187, 3.5173, 0.8471, 5.1511, 0.8063, 7.5235, 2.25, 0.3771
3.1815, 3.7214, 0.5902, 1.0, 0.2734, 0.0, 1.2727, 3.3947, 0.9256, 4.4566, 0.6995, 11.1598, 2.125, 0.384
2.4723, 5.1375, 0.523, 0.0, 0.0, 0.0, 2.32, 1.3356, 0.8433, 1.2753, 0.7359, 9.8376, 2.75, 0.4293
3.3638, 2.9792, 0.6663, 0.0, 0.0, 0.0, 1.3844, 1.8249, 0.7831, 2.3852, 0.6265, 6.9168, 2.75, 0.3704
3.6672, 2.9485, 0.6693, 0.0, 0.0, 0.0, 1.125, 1.2796, 0.5985, 1.923, 0.7546, 8.0112, 1.5, 0.3542
2.7288, 3.3618, 0.3972, 0.0, 0.0, 0.0, 2.0609, 1.173, 0.7449, 1.6851, 0.7772, 6.1174, 1.75, 0.3666
4.6151, 6.4051, 0.4876, 0.0, 0.0, 0.0, 1.1258, 1.5011, 0.6426, 2.1615, 0.8031, 8.1657, 1.875, 0.3699
3.0151, 2.7386, 0.5061, 0.0, 0.0, 0.0, 1.4914, 2.5974, 0.9474, 3.7394, 0.8069, 6.7077, 2.875, 0.3588
2.4975, 4.5159, 0.2982, 0.0, 0.0, 0.0, 1.738, 1.4509, 0.7899, 1.4649, 0.7511, 4.8633, 3.375, 0.4098
3.3128, 2.3556, 0.5609, 0.0, 0.0, 0.0, 1.3237, 2.2736, 0.8344, 3.1714, 0.7714, 7.0114, 2.125, 0.3965
2.4875, 2.535, 0.5278, 0.0, 0.0, 0.0, 1.5489, 2.542, 0.9594, 3.3854, 0.7641, 5.4202, 1.25, 0.3969
3.2311, 3.3578, 0.5297, 0.0, 0.0, 1.0, 1.292, 2.3481, 0.8298, 2.6483, 0.7449, 5.748, 3.625, 0.4547
