Label, Score
Score, 2.169082270587773E-272
Score, 68.68491972148524
Score, 55.40406898834676
Score, 8.56519237851626
Score, 28.551948671558392
Score, 7.270839378520957
Score, 5.318530260656845
Score, 0.5463214611085043
Score, 57.65255173082385
Score, 59.68709864681122
Score, 25.808183013113705
Score, 27.91853142891177
Score, 21.69285597170066
Score, 0.8288860017020729
Score, 0.2168810716289231
Score, 3.928886265993708
Score, 29.97906517885572
Score, 4.127056141756584
Score, 3.995047788220575
Score, 39.08769674369557
Score, 66.12419227084557
Score, 7.703227777611824
Score, 0.05673882988473056
Score, 29.112596669656167
Score, 27.097638638141607
Concentration Duration (Seconds) out of 125, 30
Average Score (0-100), 23.17435820118188
Sustain Rate (%), 24.0
Game Score, 1965.9210674375802
