Label, Score
Score, 1.283850614971419E-121
Score, 2.788112930528495E-22
Score, 0.06895940746871437
Score, 12.772178204935807
Score, 22.51896829494528
Score, 24.162909124060086
Score, 0.1521843732107063
Score, 49.425707048060815
Score, 44.03142008906654
Score, 42.17924750703278
Score, 8.41451275187885E-4
Score, 20.589967153951267
Score, 45.9595713820158
Score, 31.86795918315078
Score, 11.134624569001197
Score, 0.6042592825163622
Score, 30.146805011663965
Score, 29.620795724166065
Score, 5.589453953639033
Score, 0.9064850047170626
Score, 31.738466271058925
Score, 55.86734720380182
Score, 0.04203503982853623
Score, 4.475423981778227
Score, 7.489069330880425
Concentration Duration (Seconds) out of 125, 40
Average Score (0-100), 18.853787143689015
Sustain Rate (%), 32.0
Game Score, 1796.2107733756316
