alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
2390.3, 3664.3, 0.0018, 0.0, 0.0, 0.0, 0.221, 0.0244, 0.0219, 0.0885, 0.0096, 137.9953, 2.75, 0.5799
337.919, 7.6954, 0.3273, 2.0, 0.4297, 0.0, 0.6896, 0.2924, 0.2038, 0.0465, 0.5597, 14.1659, 5.125, 0.5118
64.1713, 23.4233, 0.2515, 2.0, 0.4004, 0.0, 0.6541, 0.2676, 0.1841, 0.2167, 0.56, 12.3649, 3.125, 0.4391
22.6172, 11.8865, 0.2454, 1.0, 0.1562, 0.0, 0.7137, 0.459, 0.2496, 0.2132, 0.5742, 11.6948, 2.5, 0.4225
86.6674, 10.4333, 0.365, 1.0, 0.0, 0.0, 0.8308, 0.6136, 0.3281, 0.3145, 0.5838, 12.6517, 2.375, 0.3357
21.7435, 11.337, 0.3993, 1.0, 0.2148, 0.0, 1.0501, 0.923, 0.4502, 0.1676, 0.5858, 11.9747, 4.25, 0.4191
88.6901, 12.5579, 0.3975, 0.0, 0.0, 0.0, 0.5766, 0.6407, 0.2937, 0.0524, 0.6028, 12.0668, 3.125, 0.4175
63.9829, 20.6721, 0.1929, 0.0, 0.0, 0.0, 0.4748, 0.3375, 0.1825, 0.0459, 0.5328, 16.1213, 5.25, 0.425
81.9125, 9.1157, 0.3894, 1.0, 0.5273, 0.0, 0.8641, 0.2569, 0.1872, 0.1417, 0.517, 10.9079, 2.375, 0.4124
48.7562, 11.7724, 0.4583, 2.0, 0.3516, 0.0, 0.9646, 0.8657, 0.4261, 0.6356, 0.5577, 13.5338, 2.75, 0.3936
16.2401, 13.6164, 0.3589, 0.0, 0.0, 0.0, 0.7647, 0.7833, 0.3258, 0.0684, 0.6158, 11.1792, 2.625, 0.434
48.362, 13.3124, 0.4507, 1.0, 0.2539, 0.0, 0.9076, 0.4412, 0.2915, 0.0802, 0.5975, 12.6872, 2.5, 0.4316
49.2802, 9.0222, 0.3807, 1.0, 0.0, 0.0, 0.7517, 0.9916, 0.3885, 0.5209, 0.5769, 9.5645, 1.25, 0.4107
70.7878, 10.4881, 0.3489, 0.0, 0.0, 0.0, 1.116, 0.5272, 0.3537, 0.0574, 0.515, 11.8934, 3.625, 0.4328
24.2323, 16.9893, 0.2469, 1.0, 0.0, 0.0, 0.9064, 0.4871, 0.3139, 0.5181, 0.4851, 14.5622, 2.0, 0.4181
65.4258, 24.0435, 0.2482, 1.0, 0.3516, 0.0, 0.7461, 0.6599, 0.3292, 0.4429, 0.5516, 11.6426, 4.625, 0.423
75.1055, 9.7678, 0.307, 2.0, 0.7227, 0.0, 0.7497, 0.2808, 0.2035, 0.2936, 0.5652, 8.6736, 2.625, 0.3976
48.2301, 10.9422, 0.4737, 4.0, 0.4297, 0.0, 0.7894, 0.6366, 0.3255, 0.626, 0.5867, 11.4204, 4.5, 0.4165
14.3451, 14.2898, 0.2797, 1.0, 0.0, 0.0, 0.7343, 0.667, 0.3451, 0.7291, 0.6278, 11.7944, 3.625, 0.3714
14.7696, 11.2488, 0.3439, 0.0, 0.0, 0.0, 0.703, 0.7178, 0.3315, 0.411, 0.6755, 14.1501, 3.25, 0.4351
14.0744, 13.2716, 0.3673, 1.0, 0.2148, 0.0, 1.1169, 0.6368, 0.3967, 0.5463, 0.6114, 11.277, 2.0, 0.4253
8.568, 5.7318, 0.5792, 0.0, 0.0, 0.0, 1.5135, 1.1384, 0.6495, 1.1247, 0.6356, 9.4308, 1.0, 0.3694
12.9651, 21.2891, 0.2624, 1.0, 0.1953, 0.0, 0.975, 1.6888, 0.5618, 0.9945, 0.6585, 12.2148, 2.5, 0.3221
9.8239, 19.6827, 0.2445, 0.0, 0.0, 0.0, 1.2715, 1.014, 0.5606, 1.2001, 0.673, 12.7984, 3.375, 0.4123
12.9321, 21.8104, 0.2783, 0.0, 0.0, 0.0, 1.2518, 1.8196, 0.7249, 2.1656, 0.7063, 12.0798, 3.25, 0.422
