Label, Score
Score, 0.0
Score, 93.35780713370512
Score, 88.25283861438623
Score, 86.890395661659
Score, 69.32857584693916
Score, 95.59748660814319
Score, 96.0385607093041
Score, 97.15388984923958
Score, 90.31627774147665
Score, 96.6247274112125
Score, 86.4266680540145
Score, 91.5965488229214
Score, 98.33503788675151
Score, 95.08524707941454
Score, 90.71352868481122
Score, 95.95131888224185
Score, 96.18625730339424
Score, 98.9574778605028
Score, 98.4236620044331
Score, 94.48595436389023
Score, 91.98437496476743
Score, 92.27090349338994
Score, 98.7529562249306
Score, 82.61495152864333
Score, 95.47938723982926
Concentration Duration (Seconds) out of 125, 120
Average Score (0-100), 88.83299335880007
Sustain Rate (%), 96.0
Game Score, 11104.124169850007
