alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
1657.1, 929.0596, 0.0027, 0.0, 0.0, 0.0, 0.0629, 0.005, 0.0046, 0.0515, 0.0176, 431.3774, 2.375, 0.5515
14.0473, 7.5454, 1.9039, 1.0, 0.2148, 0.0, 1.5015, 2.7625, 0.9699, 2.5845, 0.7951, 51.0813, 1.625, 0.4148
2.7357, 9475.0, 8.4188, 4.0, 0.8838, 0.0, 4.3861, 0.9031, 0.7452, 0.6279, 0.0703, 83298.0, 6.875, 0.4804
13.91, 11.1263, 1.8212, 2.0, 0.3613, 0.0, 2.4588, 2.648, 1.2253, 1.9565, 0.4127, 56.5065, 3.875, 0.4313
292.7522, 9.3654, 0.3167, 0.0, 0.0, 0.0, 0.3832, 0.0874, 0.0708, 0.0583, 0.4328, 29.9104, 2.25, 0.4472
5.7067, 5.3524, 0.5787, 2.0, 0.293, 0.0, 1.3692, 0.5632, 0.3934, 0.7741, 0.6788, 24.2464, 2.125, 0.4091
4.48, 3.6141, 0.7017, 0.0, 0.0, 0.0, 2.2347, 1.1119, 0.7271, 1.2783, 0.8256, 23.4526, 3.25, 0.4153
5.6536, 5.512, 0.6726, 0.0, 0.0, 0.0, 1.6102, 1.1922, 0.6714, 0.8922, 0.7929, 26.2594, 3.5, 0.398
3.4652, 7.6687, 0.9405, 0.0, 0.0, 0.0, 2.4915, 1.0529, 0.7228, 1.482, 0.7595, 25.1734, 2.75, 0.3911
3.2339, 6.9336, 0.69, 0.0, 0.0, 0.0, 3.107, 1.3427, 0.9373, 1.2021, 0.7444, 25.4463, 1.75, 0.422
3.3937, 7.7563, 0.6747, 0.0, 0.0, 0.0, 2.8523, 1.9337, 1.15, 1.6797, 0.8161, 26.6644, 2.125, 0.4211
4.9854, 3.6557, 0.8645, 0.0, 0.0, 0.0, 1.8133, 1.9726, 0.9209, 1.4504, 0.7728, 23.6152, 3.5, 0.4465
3.704, 5.4282, 0.552, 0.0, 0.0, 0.0, 1.8465, 1.1108, 0.6935, 1.1624, 0.7883, 25.7297, 2.5, 0.4259
3.3814, 5.3945, 0.6204, 0.0, 0.0, 0.0, 2.5758, 1.1214, 0.7778, 0.7844, 0.8073, 18.3131, 2.75, 0.4057
3.4967, 4.8588, 0.4637, 0.0, 0.0, 0.0, 2.5412, 1.4309, 0.8939, 1.6133, 0.7815, 19.4293, 3.125, 0.36
4.5098, 6.2231, 0.6087, 0.0, 0.0, 0.0, 2.223, 1.7251, 0.9619, 1.5613, 0.788, 24.7739, 2.0, 0.408
4.2451, 7.1354, 0.7467, 0.0, 0.0, 0.0, 2.3024, 1.0258, 0.7055, 0.6114, 0.8011, 21.0586, 3.5, 0.454
3.5709, 7.9898, 0.4504, 0.0, 0.0, 0.0, 2.3493, 1.4487, 0.8919, 1.3737, 0.7963, 20.8083, 2.875, 0.4082
5.9744, 5.8011, 0.9654, 0.0, 0.0, 0.0, 1.874, 1.4091, 0.8039, 1.3403, 0.8112, 22.0068, 2.0, 0.3886
5.7832, 5.1203, 0.6751, 0.0, 0.0, 0.0, 1.7384, 1.0961, 0.6659, 0.9098, 0.8067, 15.1895, 2.25, 0.4184
4.0165, 6.7911, 0.5022, 0.0, 0.0, 0.0, 2.42, 1.3105, 0.849, 1.5933, 0.7796, 17.7877, 3.875, 0.3978
6.9213, 6.618, 0.5033, 1.0, 0.1953, 0.0, 1.1502, 0.739, 0.4454, 0.9261, 0.6773, 24.5593, 2.875, 0.419
3.7287, 6.1667, 0.5371, 0.0, 0.0, 0.0, 1.7811, 1.1235, 0.6847, 1.4628, 0.7581, 22.908, 1.75, 0.4475
4.9885, 3.7785, 0.8358, 0.0, 0.0, 0.0, 1.7924, 1.373, 0.7608, 0.9496, 0.7881, 19.7591, 2.5, 0.4302
4.2389, 7.0736, 0.3149, 0.0, 0.0, 0.0, 2.2726, 1.1178, 0.7418, 1.5266, 0.7696, 21.4319, 2.625, 0.4191
