alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
15463.0, 13606.0, 0.0018, 1.0, 0.0, 0.0, 0.0314, 0.0024, 0.0023, 0.0469, 0.0096, 37.9721, 3.5, 0.5427
49.7463, 856.2103, 0.0139, 1.0, 0.0, 0.0, 1.6662, 0.8839, 0.5772, 1.4328, 0.2044, 80.0731, 1.75, 0.4243
10.4943, 11.9378, 0.3063, 0.0, 0.0, 0.0, 2.2455, 3.5519, 1.3751, 4.1824, 0.6524, 6.7496, 1.5, 0.3556
10.0098, 21.3456, 0.2295, 0.0, 0.0, 0.0, 2.0095, 1.6617, 0.9071, 2.1005, 0.6762, 4.7147, 0.875, 0.3497
8.496, 21.1677, 0.2382, 0.0, 0.0, 0.0, 2.5064, 1.6155, 0.9742, 1.6339, 0.6804, 3.7279, 3.375, 0.3862
8.3181, 15.3736, 0.2574, 0.0, 0.0, 0.0, 2.2566, 1.6453, 0.9499, 2.005, 0.6966, 5.2868, 2.0, 0.3714
11.6918, 15.7451, 0.2688, 0.0, 0.0, 0.0, 1.2446, 1.6636, 0.7063, 2.1649, 0.6787, 5.5295, 2.125, 0.3931
11.7102, 18.3483, 0.1614, 0.0, 0.0, 0.0, 1.6238, 1.4318, 0.7608, 2.1433, 0.6593, 5.0793, 1.0, 0.3305
13.827, 23.3888, 0.2485, 0.0, 0.0, 0.0, 1.1927, 0.9708, 0.5312, 1.3425, 0.6723, 5.3987, 1.25, 0.3519
14.07, 23.6099, 0.3362, 2.0, 0.0, 0.0, 1.7364, 1.5175, 0.7742, 1.8515, 0.565, 10.0411, 1.875, 0.3665
25.6671, 9.3639, 0.3073, 2.0, 0.6348, 0.0, 2.7598, 0.7052, 0.5461, 1.1741, 0.4128, 6.7143, 2.625, 0.3791
