Label, Score
Score, 3.6197353004424454E-38
Score, 92.56767973849435
Score, 95.03120476638806
Score, 61.690968785021184
Score, 26.028877716449095
Score, 88.677858694039
Score, 85.19632883550135
Score, 85.9844016457774
Score, 59.6189799855492
Score, 90.90642598489356
Score, 47.01807524739181
Score, 65.69154306521173
Score, 40.24829680086314
Score, 95.954531435572
Score, 39.10380018546696
Score, 57.862880348845536
Score, 77.72021768539366
Score, 68.401695734103
Score, 36.91866755287169
Score, 37.24383531736592
Score, 8.821795574345366
Score, 2.1269850768928933
Score, 85.57050025055948
Score, 84.7362301807645
Score, 4.697865699554565
Concentration Duration (Seconds) out of 125, 100
Average Score (0-100), 57.512785852292616
Sustain Rate (%), 80.0
Game Score, 7022.396135267609
