Label, Score
Score, 0.0
Score, 89.99652935346576
Score, 2.302748525074214E-12
Score, 1.175799642729713
Score, 0.7760559074366091
Score, 94.12414869548242
Score, 72.2984711019002
Score, 97.2756871048408
Score, 9.098632661775722
Score, 2.3925866326744076E-4
Score, 96.38184093660954
Score, 0.46332595751616135
Score, 17.58973650730099
Score, 56.748180680955166
Score, 55.82620353556972
Score, 20.547486757924457
Score, 3.6748956500635215
Score, 83.58529621476455
Score, 98.4058237112146
Score, 1.548727654864693E-17
Score, 56.12861226061049
Score, 90.36880298697912
Score, 29.812153691488223
Score, 89.33209444624552
Score, 24.243752005960904
Concentration Duration (Seconds) out of 125, 60
Average Score (0-100), 43.514150762779984
Sustain Rate (%), 48.0
Game Score, 5009.740533184053
