Label, Score
Score, 6.143341680376488E-36
Score, 29.409555976187598
Score, 37.13254442514577
Score, 8.525422098595723
Score, 91.52628367930711
Score, 3.0837871907423966
Score, 16.396720306737326
Score, 24.49336878483022
Score, 23.987892718907275
Score, 95.3733322377732
Score, 76.7212307291767
Score, 19.37039794494193
Score, 84.67987534927613
Score, 0.3614362959817709
Score, 37.59636383835937
Score, 56.88815791399896
Score, 56.734935785300124
Score, 59.31486211909459
Score, 15.259404702314052
Score, 61.582719672448704
Score, 66.36566036459416
Score, 45.65151585745591
Score, 63.92031258961528
Score, 27.7416766772696
Score, 52.65765449153146
Concentration Duration (Seconds) out of 125, 70
Average Score (0-100), 42.19100446998342
Sustain Rate (%), 56.00000000000001
Game Score, 4599.356907961896
