alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
7690.5, 6549.1, 0.002, 1.0, 0.2148, 0.0, 0.0284, 0.0022, 0.002, 0.0455, 0.0088, 117.7621, 1.875, 0.6027
11.0789, 15.0053, 0.2688, 1.0, 0.2148, 0.0, 0.9901, 0.7094, 0.4088, 1.5922, 0.4839, 12.0883, 1.625, 0.4289
15.5073, 7.1383, 0.4613, 3.0, 0.2474, 0.0, 0.7668, 0.8278, 0.3854, 1.5843, 0.4373, 9.2617, 1.875, 0.4657
21.3695, 12.4633, 0.3107, 0.0, 0.0, 0.0, 0.22, 1.0089, 0.1798, 2.1938, 0.5448, 6.753, 1.125, 0.3988
20.7008, 25.6677, 0.242, 0.0, 0.0, 0.0, 0.4265, 2.4499, 0.363, 2.4917, 0.631, 9.1412, 2.625, 0.3563
21.1613, 34.1252, 0.1348, 0.0, 0.0, 0.0, 0.4097, 3.2517, 0.3637, 3.4262, 0.6452, 8.8722, 0.75, 0.2398
13.5877, 26.3709, 0.167, 0.0, 0.0, 0.0, 0.5808, 1.2981, 0.4004, 1.1651, 0.4786, 7.0253, 3.25, 0.3149
11.9025, 29.0474, 0.1613, 0.0, 0.0, 0.0, 0.6783, 2.9416, 0.5505, 2.9995, 0.6635, 7.2005, 2.375, 0.3467
9.1885, 31.5932, 0.1574, 0.0, 0.0, 0.0, 0.6325, 2.0469, 0.4707, 0.9917, 0.5108, 5.4662, 1.625, 0.3003
9.1007, 38.5847, 0.1636, 0.0, 0.0, 0.0, 0.9109, 1.8688, 0.6078, 1.4037, 0.5911, 6.5363, 2.75, 0.3365
14.5834, 36.3765, 0.1921, 0.0, 0.0, 0.0, 0.5337, 1.3068, 0.3787, 1.5842, 0.5715, 6.2664, 1.75, 0.3798
11.5906, 46.0845, 0.1254, 0.0, 0.0, 0.0, 0.8032, 2.5714, 0.6119, 2.348, 0.6739, 7.4721, 2.125, 0.2965
4.8338, 45.9158, 0.1236, 0.0, 0.0, 0.0, 1.4419, 2.0013, 0.8338, 1.721, 0.6694, 7.7569, 3.125, 0.3575
15.1564, 39.2511, 0.1721, 0.0, 0.0, 0.0, 0.4429, 0.8272, 0.2857, 1.3073, 0.5518, 8.5756, 1.5, 0.2949
9.3267, 35.8215, 0.1733, 0.0, 0.0, 0.0, 0.8151, 1.8885, 0.5683, 1.9441, 0.6436, 9.6686, 2.5, 0.3326
15.2965, 30.0197, 0.2035, 0.0, 0.0, 0.0, 0.481, 3.0028, 0.4144, 3.0073, 0.7051, 7.7981, 2.125, 0.3001
8.3937, 48.8486, 0.12, 0.0, 0.0, 0.0, 0.795, 2.0724, 0.5739, 1.7817, 0.6436, 5.9886, 1.0, 0.3202
11.2482, 42.2755, 0.1143, 0.0, 0.0, 0.0, 0.5684, 1.443, 0.4074, 1.5153, 0.6373, 8.3942, 2.0, 0.2823
11.145, 28.1268, 0.1903, 0.0, 0.0, 0.0, 0.5948, 3.379, 0.5038, 4.3424, 0.6532, 7.3238, 2.125, 0.3392
11.1091, 45.471, 0.1287, 0.0, 0.0, 0.0, 0.5465, 1.6169, 0.4074, 1.8855, 0.6704, 8.0123, 2.25, 0.2803
6.201, 58.6543, 0.0952, 0.0, 0.0, 0.0, 1.2952, 0.9222, 0.5345, 1.0699, 0.5961, 8.095, 2.25, 0.3342
11.7322, 21.6545, 0.245, 0.0, 0.0, 0.0, 0.7119, 1.5823, 0.4868, 1.0081, 0.6534, 8.3816, 1.125, 0.3155
7.9025, 61.3552, 0.1069, 0.0, 0.0, 0.0, 0.6513, 1.3205, 0.4362, 1.8152, 0.6384, 10.2082, 1.125, 0.3508
8.699, 58.045, 0.1012, 0.0, 0.0, 0.0, 0.7102, 3.1297, 0.5768, 3.1542, 0.6141, 6.964, 0.875, 0.3546
16.0881, 73.4355, 0.0626, 0.0, 0.0, 0.0, 0.301, 0.9028, 0.2257, 1.1974, 0.6674, 6.4544, 3.375, 0.338
