Label, Score
Score, 1.7551362798869806E-119
Score, 46.07931308197722
Score, 89.07889396433173
Score, 30.08697838864518
Score, 39.57838086802102
Score, 41.25836981023995
Score, 63.244794807159174
Score, 75.5124578202004
Score, 2.586237174918043
Score, 82.89004529176299
Score, 90.5078095127217
Score, 58.52661000811765
Score, 31.367538174708738
Score, 92.10569670956369
Score, 31.95665062788107
Score, 7.785998323429048
Score, 47.59372143265688
Score, 82.36485179477535
Score, 89.94062361986582
Score, 60.39407196913824
Score, 93.29993140871984
Score, 2.8626903991094377
Score, 8.288508924639697
Score, 30.603144389855892
Score, 93.95125803972863
Concentration Duration (Seconds) out of 125, 100
Average Score (0-100), 51.6745830616867
Sustain Rate (%), 80.0
Game Score, 6373.229143422451
