Label, Score
Score, 0.0
Score, 1.451984344345729
Score, 61.52392889400466
Score, 0.6312914206747723
Score, 5.13296158087282
Score, 3.5207080227717036
Score, 78.8240751708555
Score, 7.314018365807533
Score, 78.39800877929599
Score, 4.812738431553394
Score, 28.88427419543168
Score, 0.03368836513023741
Score, 0.007382590910231653
Score, 49.129237824649664
Score, 0.12801209600345947
Score, 2.816941983133976
Score, 2.774184123693429E-4
Score, 0.7068434181594635
Score, 0.4010815668322389
Score, 0.14302215863857318
Score, 0.2781985140773914
Score, 0.21773197861780055
Score, 1.8273974767308278E-8
Score, 0.2306311461378724
Score, 0.09953248094732518
Concentration Duration (Seconds) out of 125, 20
Average Score (0-100), 12.987462830621539
Sustain Rate (%), 16.0
Game Score, 1396.1875734407622
