alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
24295.0, 11914.0, 0.0018, 1.0, 0.2539, 0.0, 0.0245, 0.0019, 0.0017, 0.0454, 0.0086, 284.5349, 1.875, 0.6596
6.3271, 9.1574, 0.5244, 2.0, 0.2734, 0.0, 1.8926, 2.817, 1.1296, 2.8439, 0.6773, 10.3636, 1.125, 0.4034
5.268, 4.4303, 1.0088, 2.0, 0.293, 0.0, 2.376, 2.3932, 1.1888, 1.8134, 0.6529, 8.549, 1.75, 0.4657
4.9039, 5.1712, 0.7308, 2.0, 0.2832, 0.0, 1.7757, 2.1615, 0.9625, 1.6716, 0.6867, 10.0444, 2.0, 0.4047
6.1061, 8.158, 0.5985, 2.0, 0.2637, 0.0, 1.822, 1.8359, 0.895, 1.7538, 0.6373, 8.3764, 2.125, 0.4239
4.9486, 13.1681, 0.4051, 2.0, 0.2539, 0.0, 1.877, 1.1641, 0.7174, 0.941, 0.5463, 10.0144, 1.875, 0.4047
9.4641, 28.5743, 0.3186, 2.0, 0.3027, 0.0, 1.2109, 0.2758, 0.2246, 0.297, 0.5418, 13.7891, 1.375, 0.4003
4.8021, 20.1518, 0.3556, 2.0, 0.3125, 0.0, 1.9276, 2.3195, 1.0502, 2.2359, 0.6614, 9.5274, 1.875, 0.3486
8.1105, 8.5159, 0.6808, 2.0, 0.2734, 0.0, 1.5578, 1.7354, 0.8156, 2.3356, 0.6522, 10.8579, 1.375, 0.377
5.9573, 5.9831, 0.9553, 2.0, 0.3027, 0.0, 2.0267, 2.2974, 1.0767, 1.6358, 0.5631, 10.1126, 2.375, 0.408
3.2478, 5.3242, 0.9561, 3.0, 0.332, 0.0, 2.2455, 2.4201, 1.1388, 1.9878, 0.6169, 12.7398, 2.875, 0.3801
5.531, 5.4256, 0.8485, 3.0, 0.2669, 0.0, 1.8461, 1.5705, 0.8419, 1.8962, 0.6237, 9.7421, 2.625, 0.4328
7.6844, 4.3267, 0.7736, 2.0, 0.2956, 0.0, 1.2717, 1.9186, 0.7636, 2.3694, 0.5868, 12.808, 2.375, 0.4316
2.3604, 7.2305, 0.7612, 2.0, 0.3809, 1.0, 3.0228, 4.2051, 1.7378, 3.1108, 0.6505, 10.4076, 2.25, 0.4593
7.761, 13.3054, 0.4927, 1.0, 0.2734, 0.0, 1.5262, 0.4264, 0.3333, 0.3634, 0.6146, 9.8332, 2.25, 0.3441
4.9122, 9.2812, 0.739, 2.0, 0.3027, 0.0, 1.9118, 0.3841, 0.3193, 0.3527, 0.5833, 11.7734, 2.25, 0.4362
4.1559, 9.0189, 0.7347, 3.0, 0.3125, 0.0, 1.9819, 2.1802, 1.0364, 1.6209, 0.5683, 9.3336, 1.875, 0.4128
6.9033, 8.1278, 0.7365, 3.0, 0.3125, 0.0, 1.2814, 1.4626, 0.683, 1.8671, 0.614, 11.5925, 2.0, 0.3666
5.9483, 10.1287, 0.5634, 3.0, 0.293, 0.0, 1.5663, 1.4845, 0.7523, 1.5188, 0.6276, 10.6992, 3.375, 0.3879
6.8836, 3.9509, 1.1725, 2.0, 0.2637, 0.0, 1.7923, 0.5586, 0.425, 0.5487, 0.5893, 10.5395, 2.75, 0.4369
3.5124, 14.8612, 0.2389, 2.0, 0.3809, 0.0, 2.0349, 1.8129, 0.9561, 2.3783, 0.6135, 8.4763, 3.375, 0.3971
8.6632, 24.4365, 0.2576, 3.0, 0.2995, 0.0, 1.0487, 1.4798, 0.6137, 1.7917, 0.5331, 10.7238, 2.0, 0.3994
9.0376, 16.472, 0.3452, 3.0, 0.293, 0.0, 0.9171, 0.9187, 0.4584, 1.5921, 0.5497, 10.3776, 2.875, 0.4294
4.6914, 5.0572, 0.6005, 2.0, 0.2734, 0.0, 1.8855, 1.8427, 0.9314, 1.9261, 0.6399, 9.1504, 3.25, 0.4301
4.0533, 13.3453, 0.5414, 2.0, 0.3223, 1.0, 1.7875, 1.5768, 0.8368, 1.2852, 0.5444, 10.8602, 3.125, 0.3832
