Label, Score
Score, 0.0
Score, 0.18314492650117886
Score, 4.968049530739831
Score, 16.36675348639726
Score, 0.34292260226363125
Score, 69.83002960010798
Score, 0.03292183382376641
Score, 0.31073113779320466
Score, 0.3058730310769632
Score, 5.11159143437972E-4
Score, 2.6278231061293558
Score, 0.02300508132701601
Score, 0.015836651463659746
Score, 1.1253633724362857E-4
Score, 0.16222122880862952
Score, 0.008734094067706626
Score, 1.268372196592792E-19
Score, 4.9628741462405745
Score, 0.015234175357471515
Score, 0.20345105254513074
Score, 0.049343044772585325
Score, 0.2142852013543598
Score, 0.41277486526146046
Score, 0.06460537204282009
Score, 0.0012245809956798759
Concentration Duration (Seconds) out of 125, 5
Average Score (0-100), 4.044098497782038
Sustain Rate (%), 4.0
Game Score, 380.4225808449828
