Label, Score
Score, 0.0
Score, 5.13237687002069E-4
Score, 1.540989768006786E-4
Score, 1.0601370695210419E-5
Score, 3.2893818193685087E-4
Score, 0.010715471153164815
Score, 0.8858526498808652
Score, 7.117555869684719E-4
Score, 1.1465967529337489E-7
Score, 0.033196275992754154
Score, 2.0827407771485434E-5
Score, 0.024864727598476685
Score, 3.2344383076618377
Score, 4.956371490582838E-5
Score, 0.009472352831993018
Score, 0.694762406786801
Score, 1.9846736961592388E-4
Score, 0.003171467417253514
Score, 0.003632053378627057
Score, 0.005208007101814482
Score, 0.14410572799491764
Score, 2.0143016585888062E-7
Score, 8.850590095469702E-4
Score, 2.7741279849462613E-6
Score, 0.2572888074536069
Concentration Duration (Seconds) out of 125, 0
Average Score (0-100), 0.21238335579100723
Sustain Rate (%), 0.0
Game Score, 5.309583894775181
