alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
3517.7, 1344.1, 0.002, 1.0, 0.2344, 0.0, 0.0261, 0.002, 0.0018, 0.0457, 0.0087, 63.9396, 5.125, 0.6251
2.2512, 5.0669, 0.6954, 0.0, 0.0, 0.0, 2.87, 2.9355, 1.45, 2.6286, 0.6172, 7.7835, 1.5, 0.3649
6.6625, 4.1122, 0.6996, 1.0, 0.5273, 0.0, 1.3603, 0.681, 0.4537, 0.8703, 0.3789, 6.5814, 1.5, 0.4381
5.3692, 11.3248, 0.4154, 1.0, 0.3711, 0.0, 1.2175, 0.5545, 0.3801, 0.6237, 0.4044, 8.7954, 2.25, 0.3925
5.0989, 2.8505, 0.9389, 2.0, 0.2734, 0.0, 1.6378, 1.8986, 0.8789, 2.3782, 0.6373, 8.7274, 3.125, 0.3698
2.5206, 5.6217, 0.6928, 0.0, 0.0, 0.0, 2.2066, 2.2552, 1.113, 2.9792, 0.7971, 9.409, 2.875, 0.4586
6.0982, 4.1564, 0.9913, 0.0, 0.0, 0.0, 1.0402, 2.6406, 0.7426, 2.1141, 0.7728, 8.8561, 2.625, 0.41
7.2742, 16.4979, 0.3396, 0.0, 0.0, 0.0, 0.7916, 2.1527, 0.5758, 3.1478, 0.7496, 9.1117, 2.5, 0.4219
4.2918, 3.6632, 0.8416, 0.0, 0.0, 0.0, 1.1705, 1.9595, 0.7323, 2.837, 0.7839, 8.9111, 0.875, 0.3842
5.4064, 7.9538, 0.5405, 0.0, 0.0, 0.0, 1.0009, 1.6334, 0.6198, 1.8461, 0.7951, 7.4809, 3.25, 0.421
6.4404, 14.9259, 0.2659, 0.0, 0.0, 0.0, 0.5969, 1.1801, 0.3958, 1.6706, 0.7079, 7.3186, 1.875, 0.3849
6.601, 22.5466, 0.1595, 0.0, 0.0, 0.0, 0.653, 1.5442, 0.457, 1.9498, 0.7506, 6.3287, 3.125, 0.3909
7.316, 9.7115, 0.5675, 0.0, 0.0, 0.0, 0.7571, 1.9642, 0.546, 2.3016, 0.7115, 9.3671, 2.5, 0.3961
3.8926, 9.452, 0.352, 1.0, 0.4883, 0.0, 1.2265, 1.1228, 0.5854, 1.2831, 0.6601, 7.0535, 2.75, 0.4385
5.2413, 5.636, 0.5922, 1.0, 0.2441, 0.0, 1.398, 0.2082, 0.1812, 0.2864, 0.4837, 9.2434, 4.125, 0.4428
11.2913, 9.1622, 0.3603, 1.0, 0.2539, 0.0, 0.7821, 0.3031, 0.2184, 0.4669, 0.4894, 8.5806, 2.75, 0.4361
11.913, 20.3619, 0.2697, 1.0, 0.2539, 0.0, 0.8715, 0.6547, 0.3737, 1.1345, 0.5834, 8.977, 2.75, 0.4413
5.0047, 4.9113, 0.7209, 1.0, 0.293, 0.0, 1.3378, 2.1887, 0.824, 2.4395, 0.6786, 6.6892, 3.75, 0.4368
9.0323, 36.1416, 0.128, 0.0, 0.0, 0.0, 0.6801, 1.9038, 0.4955, 1.572, 0.7669, 7.0107, 3.375, 0.388
4.4184, 3.9326, 0.7563, 1.0, 0.2539, 0.0, 1.5328, 1.668, 0.7962, 1.5979, 0.6988, 9.5257, 2.5, 0.4372
7.4499, 18.832, 0.1618, 1.0, 0.3711, 0.0, 0.6015, 1.415, 0.4213, 2.071, 0.6414, 5.7414, 2.0, 0.3737
6.7922, 35.3026, 0.157, 1.0, 0.2539, 0.0, 0.804, 1.2371, 0.4825, 1.6995, 0.6694, 8.8109, 2.625, 0.3802
6.0479, 15.1858, 0.2828, 1.0, 0.3516, 0.0, 0.868, 2.0917, 0.6129, 2.504, 0.6829, 6.9541, 2.625, 0.3885
9.2454, 19.501, 0.2181, 2.0, 0.3516, 0.0, 0.8652, 1.0785, 0.4774, 1.3916, 0.5716, 8.3326, 2.125, 0.4435
2.7589, 6.1014, 0.7607, 1.0, 0.3125, 0.0, 2.4208, 2.1498, 1.1145, 1.8785, 0.6953, 9.7194, 3.125, 0.3679
