alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
5730.1, 4573.6, 0.0019, 0.0, 0.0, 0.0, 0.1064, 0.0085, 0.0079, 0.0543, 0.0097, 160.7217, 3.875, 0.5315
34.7384, 166.6597, 0.0483, 0.0, 0.0, 0.0, 1.3573, 2.1146, 0.7997, 2.3025, 0.672, 6.0663, 2.375, 0.3627
60.6156, 116.9178, 0.0818, 0.0, 0.0, 0.0, 0.7453, 1.7526, 0.5222, 1.6916, 0.6804, 4.8774, 1.125, 0.2841
31.4263, 114.795, 0.0634, 0.0, 0.0, 0.0, 1.1356, 1.7694, 0.6802, 2.242, 0.6295, 5.0535, 3.125, 0.318
41.7128, 123.8987, 0.0633, 0.0, 0.0, 0.0, 0.9469, 1.7309, 0.6103, 2.4214, 0.6586, 5.84, 2.5, 0.3182
26.5655, 127.3607, 0.0743, 0.0, 0.0, 0.0, 1.3994, 2.1002, 0.7798, 1.5605, 0.6083, 5.118, 1.875, 0.3249
22.2736, 156.5385, 0.0547, 0.0, 0.0, 0.0, 2.545, 3.9824, 1.54, 1.9285, 0.6512, 5.2766, 2.375, 0.3119
61.0113, 99.2343, 0.0869, 0.0, 0.0, 0.0, 0.7099, 1.1175, 0.4255, 1.9577, 0.631, 5.6907, 2.75, 0.3123
33.9061, 119.7806, 0.0626, 0.0, 0.0, 0.0, 1.4501, 2.9042, 0.9192, 1.5493, 0.6467, 6.265, 1.75, 0.3763
43.8204, 132.107, 0.043, 0.0, 0.0, 0.0, 0.7617, 0.8242, 0.3927, 0.9009, 0.6296, 5.8008, 0.75, 0.2718
34.3609, 107.4117, 0.0802, 0.0, 0.0, 0.0, 1.4407, 1.6882, 0.7686, 1.2905, 0.648, 4.4325, 1.75, 0.3674
28.7307, 127.0001, 0.0639, 0.0, 0.0, 0.0, 1.1994, 1.7762, 0.6895, 1.5611, 0.638, 7.13, 3.25, 0.3495
37.675, 172.2739, 0.0618, 0.0, 0.0, 0.0, 0.9475, 0.7518, 0.4192, 1.0547, 0.636, 6.5594, 2.5, 0.3125
33.7964, 104.2788, 0.0604, 0.0, 0.0, 0.0, 1.202, 1.8226, 0.7155, 1.724, 0.6309, 5.4053, 2.125, 0.3209
79.2669, 84.4275, 0.083, 0.0, 0.0, 0.0, 0.4518, 0.6709, 0.1894, 0.1973, 0.5839, 6.1702, 2.875, 0.3128
52.9506, 126.9079, 0.0649, 0.0, 0.0, 0.0, 0.9452, 1.5493, 0.5181, 1.1552, 0.665, 11.9678, 2.5, 0.3276
25.0221, 91.2468, 0.1021, 0.0, 0.0, 0.0, 2.3332, 3.1741, 1.3383, 2.1078, 0.7298, 12.9626, 3.125, 0.3551
43.376, 131.1653, 0.0501, 0.0, 0.0, 0.0, 0.9607, 1.7255, 0.566, 0.9002, 0.7075, 13.0468, 2.625, 0.38
33.1641, 149.37, 0.0446, 0.0, 0.0, 0.0, 1.3628, 1.6568, 0.7344, 1.9132, 0.7083, 13.2966, 1.125, 0.3547
49.2783, 189.337, 0.0636, 0.0, 0.0, 0.0, 1.211, 0.8996, 0.502, 0.7594, 0.6449, 15.8451, 2.75, 0.3799
35.5283, 126.3617, 0.0701, 0.0, 0.0, 0.0, 2.618, 5.3408, 1.7567, 5.0482, 0.7296, 16.4391, 4.375, 0.4017
29.6793, 69.4208, 0.0802, 0.0, 0.0, 0.0, 4.3862, 8.275, 2.7416, 6.9797, 0.6847, 32.5343, 4.375, 0.4268
40.1767, 136.0817, 0.0636, 0.0, 0.0, 0.0, 2.3642, 5.6245, 1.6473, 6.2999, 0.7321, 13.7631, 3.5, 0.3503
54.5563, 117.4116, 0.0478, 0.0, 0.0, 0.0, 1.5899, 1.6693, 0.8015, 2.9456, 0.7131, 20.1499, 2.75, 0.3557
57.2791, 132.0774, 0.0824, 0.0, 0.0, 0.0, 1.9203, 5.7317, 1.4374, 5.9656, 0.7427, 24.3114, 3.625, 0.3844
67.1247, 152.854, 0.073, 0.0, 0.0, 0.0, 1.4608, 6.9477, 1.2065, 7.8206, 0.7434, 16.5932, 2.625, 0.3912
33.7576, 88.4896, 0.0992, 0.0, 0.0, 0.0, 3.2678, 4.044, 1.7723, 2.4204, 0.7269, 21.1196, 1.25, 0.3799
55.0126, 132.3035, 0.0581, 0.0, 0.0, 0.0, 1.6589, 2.1579, 0.9376, 2.2689, 0.6849, 26.3637, 1.375, 0.2973
54.998, 110.1628, 0.089, 0.0, 0.0, 0.0, 1.5663, 7.3808, 1.292, 9.448, 0.7752, 29.0463, 1.875, 0.3316
53.658, 116.1964, 0.0776, 0.0, 0.0, 0.0, 1.7657, 6.8349, 1.3721, 6.7641, 0.7514, 20.5024, 3.5, 0.3441
60.8775, 105.3002, 0.0803, 0.0, 0.0, 0.0, 1.2472, 4.5346, 0.9778, 6.5736, 0.7228, 18.3686, 2.0, 0.293
41.2296, 150.6874, 0.0638, 0.0, 0.0, 0.0, 2.2973, 7.3365, 1.7468, 6.4313, 0.7154, 14.3781, 1.375, 0.3043
50.9135, 69.8433, 0.1255, 0.0, 0.0, 0.0, 3.2337, 10.3137, 2.4618, 9.9513, 0.7315, 16.171, 2.5, 0.3769
65.2799, 109.6784, 0.0771, 0.0, 0.0, 0.0, 1.5914, 3.3336, 1.0611, 5.1171, 0.7296, 11.7621, 1.625, 0.3185
82.8253, 91.5556, 0.0968, 0.0, 0.0, 0.0, 2.3502, 14.0372, 2.0096, 13.0251, 0.7551, 9.0669, 2.0, 0.3966
590.4072, 84.8566, 0.1158, 0.0, 0.0, 0.0, 1.4946, 2.0646, 0.8316, 0.3918, 0.4435, 32.9028, 2.25, 0.3812
88.3515, 70.5259, 0.1204, 0.0, 0.0, 0.0, 1.3682, 3.2005, 0.9584, 2.8349, 0.7656, 18.5358, 2.375, 0.3564
287.5878, 98.6663, 0.0817, 3.0, 0.0, 0.0, 0.7119, 2.8347, 0.457, 0.4025, 0.6587, 14.9303, 1.875, 0.3065
309.9775, 74.2634, 0.1653, 0.0, 0.0, 0.0, 1.5006, 3.2687, 0.9004, 0.0605, 0.6856, 47.725, 2.75, 0.3797
71.6096, 101.1693, 0.1506, 1.0, 0.0, 0.0, 2.1277, 2.4813, 0.8849, 0.4615, 0.673, 39.1845, 2.0, 0.376
93.0779, 151.595, 0.0846, 1.0, 0.0, 0.0, 1.4514, 2.4136, 0.9057, 3.5203, 0.7159, 42.14, 1.75, 0.3596
83.3789, 108.9785, 0.1148, 0.0, 0.0, 0.0, 1.4746, 5.1326, 1.1441, 6.987, 0.7535, 30.0792, 2.875, 0.4034
61.0776, 165.6899, 0.0818, 0.0, 0.0, 0.0, 1.1485, 3.3336, 0.7846, 2.2431, 0.759, 34.2671, 3.625, 0.3682
54.1661, 142.2776, 0.0864, 0.0, 0.0, 0.0, 2.246, 6.4082, 1.6631, 7.33, 0.7241, 35.4896, 3.125, 0.4132
98.6456, 67.7312, 0.0811, 1.0, 0.0, 0.0, 1.6443, 2.6269, 1.0107, 3.253, 0.6235, 20.1734, 2.125, 0.3916
93.9881, 32.4742, 0.2163, 0.0, 0.0, 0.0, 0.8431, 2.9538, 0.6336, 5.8749, 0.6729, 13.1824, 2.25, 0.3601
117.2148, 121.9879, 0.0888, 1.0, 0.1758, 0.0, 1.2675, 1.7548, 0.7317, 1.8383, 0.5741, 13.9557, 3.75, 0.4041
