Label, Score
Score, 5.60270150321608E-292
Score, 0.742966411975111
Score, 87.2890684212976
Score, 63.960194418938364
Score, 1.1095624139815594
Score, 0.7141846306575051
Score, 1.705176497818261
Score, 94.02527453227259
Score, 7.9671375040949055
Score, 0.8433560971082342
Score, 91.85419558687457
Score, 0.248383403038545
Score, 95.30485917663891
Score, 93.77975585168052
Score, 93.30016245128864
Score, 0.6237842293938657
Score, 1.0135993379517074
Score, 81.91015904472468
Score, 3.6227729425687185
Score, 2.3549412865824437
Score, 97.35829988703043
Score, 94.92270718639365
Score, 0.001437244284850245
Score, 0.8331872283417717
Score, 95.82164736984595
Concentration Duration (Seconds) out of 125, 55
Average Score (0-100), 40.45227252619134
Sustain Rate (%), 44.0
Game Score, 4969.412108862726
