alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
4936.1, 1715.3, 0.0029, 1.0, 0.0, 0.0, 0.0912, 0.0081, 0.0074, 0.0636, 0.0092, 177.5687, 1.5, 0.4987
72.3861, 37.5095, 0.3283, 4.0, 0.5396, 0.0, 0.7431, 0.245, 0.1833, 0.3537, 0.2861, 80.0124, 6.875, 0.452
86.1976, 74.6363, 0.0832, 2.0, 0.6152, 0.0, 0.5609, 0.3048, 0.1928, 0.3357, 0.4055, 18.7687, 3.125, 0.3807
11.839, 14.1926, 0.391, 1.0, 0.4492, 0.0, 0.8064, 0.4869, 0.2963, 0.7215, 0.4283, 12.2602, 2.25, 0.3596
29.7605, 9.7024, 0.397, 2.0, 0.7129, 0.0, 0.6128, 0.4614, 0.2532, 0.4461, 0.5851, 13.1872, 1.875, 0.398
54.8514, 13.4561, 0.365, 0.0, 0.0, 0.0, 0.9007, 0.3411, 0.2465, 0.3351, 0.5898, 15.8929, 1.375, 0.4009
71.1328, 11.3584, 0.4822, 0.0, 0.0, 0.0, 1.7747, 1.5492, 0.7341, 0.2421, 0.6299, 16.4832, 3.125, 0.3996
113.3796, 15.808, 0.3998, 0.0, 0.0, 0.0, 1.5057, 1.6042, 0.7445, 0.2126, 0.6545, 19.6848, 2.75, 0.3565
31.9625, 13.6853, 0.4392, 0.0, 0.0, 0.0, 1.5078, 1.4401, 0.7042, 1.0695, 0.6617, 20.7886, 2.125, 0.3875
19.7368, 14.1821, 0.308, 0.0, 0.0, 0.0, 1.7078, 0.9644, 0.6149, 0.8676, 0.5926, 18.7104, 3.25, 0.4325
72.2145, 14.922, 0.3657, 2.0, 0.3174, 0.0, 1.0294, 0.667, 0.3883, 0.5524, 0.373, 28.5348, 2.5, 0.415
10.5808, 25.9418, 0.1682, 0.0, 0.0, 0.0, 1.4765, 0.9634, 0.5817, 1.5489, 0.5803, 8.3881, 2.375, 0.3846
23.073, 53.9071, 0.1387, 1.0, 0.0, 0.0, 0.693, 0.3396, 0.2262, 0.577, 0.4275, 12.1297, 1.125, 0.3861
17.9642, 35.2063, 0.2014, 0.0, 0.0, 0.0, 0.533, 0.3854, 0.2155, 0.404, 0.5974, 10.8902, 2.5, 0.3538
30.0596, 49.2114, 0.1267, 0.0, 0.0, 0.0, 0.2698, 0.3297, 0.1476, 0.5655, 0.6198, 15.6688, 1.875, 0.3773
31.2004, 57.62, 0.1757, 1.0, 0.0, 0.0, 0.3392, 0.3969, 0.158, 0.3639, 0.5981, 19.5003, 1.625, 0.3559
38.6641, 69.9624, 0.1381, 0.0, 0.0, 0.0, 1.077, 0.1843, 0.1196, 0.1343, 0.5291, 25.1942, 1.75, 0.4225
398.8317, 52.6559, 0.1495, 2.0, 0.0, 0.0, 1.1101, 0.3366, 0.2568, 0.2497, 0.3254, 46.0468, 2.375, 0.4117
24.043, 15.3716, 0.5275, 1.0, 0.9831, 0.0, 1.0277, 0.606, 0.3697, 0.5286, 0.4117, 35.7867, 2.5, 0.4102
178.7756, 66.9641, 0.2568, 0.0, 0.0, 0.0, 0.5015, 0.1816, 0.1312, 0.1347, 0.2143, 61.7668, 1.25, 0.4441
51.1937, 70.2491, 0.1379, 2.0, 1.0547, 0.0, 0.6791, 0.2609, 0.1884, 0.5013, 0.1649, 19.4595, 2.25, 0.3791
41.094, 105.8344, 0.0692, 0.0, 0.0, 0.0, 0.2775, 0.1127, 0.0789, 0.3461, 0.3413, 8.4709, 2.125, 0.3749
29.3512, 24.7087, 0.1276, 1.0, 0.1562, 0.0, 0.6828, 0.5252, 0.2948, 1.2461, 0.4782, 9.4239, 3.875, 0.4213
89.2444, 34.3951, 0.0906, 2.0, 0.1758, 0.0, 0.4424, 0.5144, 0.2327, 1.7136, 0.2724, 22.3232, 2.375, 0.3582
48.3348, 38.4983, 0.1268, 4.0, 0.2197, 0.0, 1.2413, 0.1991, 0.1712, 0.4682, 0.2748, 30.4526, 2.5, 0.3818
