alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
3453.1, 1363.7, 0.0032, 0.0, 0.0, 0.0, 0.0293, 0.0023, 0.0022, 0.0459, 0.0091, 192.2627, 1.625, 0.48
26.9284, 28.2818, 0.1694, 1.0, 1.2012, 0.0, 0.7843, 0.4323, 0.2766, 0.7143, 0.336, 25.6313, 4.5, 0.4494
31.7312, 73.7199, 0.0993, 0.0, 0.0, 0.0, 0.136, 0.5659, 0.1091, 2.6879, 0.4012, 11.9403, 2.375, 0.5172
27.5871, 18.0412, 0.2007, 1.0, 0.5664, 0.0, 0.5789, 0.6877, 0.3017, 1.4017, 0.2542, 13.2434, 3.0, 0.422
37.5745, 31.0565, 0.1732, 1.0, 0.0, 0.0, 0.2709, 0.0864, 0.0643, 0.3204, 0.2603, 24.0354, 2.0, 0.4587
20.5436, 24.1458, 0.1631, 0.0, 0.0, 0.0, 0.1569, 0.4937, 0.1188, 1.0845, 0.571, 6.027, 2.625, 0.3622
11.5335, 26.0091, 0.1228, 0.0, 0.0, 0.0, 0.2956, 0.4874, 0.1837, 0.9383, 0.4831, 5.2756, 1.75, 0.4058
3.1115, 9.3925, 0.1853, 0.0, 0.0, 0.0, 0.9601, 0.3038, 0.2307, 0.4156, 0.4798, 2.5151, 2.0, 0.4583
31.8089, 43.4815, 0.0988, 0.0, 0.0, 0.0, 0.3564, 0.1573, 0.109, 0.3518, 0.1197, 11.9749, 1.375, 0.4254
16.5571, 25.2143, 0.2973, 0.0, 0.0, 0.0, 0.4697, 1.2036, 0.3379, 1.5799, 0.4778, 12.1034, 2.0, 0.3664
15.0076, 16.0457, 0.2088, 0.0, 0.0, 0.0, 0.2432, 0.6233, 0.1731, 1.42, 0.4737, 5.3836, 1.875, 0.4121
13.5971, 40.9584, 0.1557, 0.0, 0.0, 0.0, 0.5168, 0.4149, 0.2263, 0.9834, 0.4445, 19.1477, 3.125, 0.4432
4.2743, 10.6581, 0.4717, 0.0, 0.0, 0.0, 0.839, 0.753, 0.3956, 1.2952, 0.4896, 9.9705, 3.625, 0.4052
5.638, 42.0523, 0.1527, 0.0, 0.0, 0.0, 0.822, 0.5644, 0.331, 0.9382, 0.591, 8.3801, 2.0, 0.3936
12.9512, 62.234, 0.0734, 0.0, 0.0, 0.0, 0.3919, 0.3943, 0.1965, 0.6315, 0.579, 8.3022, 3.75, 0.415
229.5725, 66.5924, 0.0847, 0.0, 0.0, 0.0, 0.4404, 0.1484, 0.0843, 0.1991, 0.5213, 6.5338, 1.125, 0.3996
21.251, 68.2679, 0.0903, 0.0, 0.0, 0.0, 0.2404, 0.6994, 0.1788, 1.302, 0.5278, 7.754, 2.75, 0.3734
17.8772, 162.9766, 0.0312, 0.0, 0.0, 0.0, 0.1754, 0.2944, 0.1098, 0.7671, 0.5664, 7.405, 3.25, 0.4699
41.1855, 186.1251, 0.0503, 0.0, 0.0, 0.0, 0.0829, 0.5227, 0.0706, 2.5154, 0.6021, 6.669, 1.375, 0.4153
31.2415, 80.3557, 0.0839, 0.0, 0.0, 0.0, 0.1076, 0.555, 0.0897, 1.8404, 0.6155, 6.9604, 2.5, 0.4325
147.2943, 80.2545, 0.116, 0.0, 0.0, 0.0, 0.5401, 0.3346, 0.1511, 0.2388, 0.537, 10.5819, 2.75, 0.4745
14.6474, 83.3846, 0.0917, 2.0, 0.1953, 0.0, 0.2773, 0.2625, 0.1346, 0.5461, 0.4955, 8.3947, 2.0, 0.4401
26.6369, 103.7663, 0.057, 0.0, 0.0, 0.0, 0.1511, 1.39, 0.1358, 4.1104, 0.5973, 7.8914, 2.75, 0.478
15.5034, 77.2413, 0.0708, 0.0, 0.0, 0.0, 0.3159, 1.2727, 0.2518, 2.656, 0.6465, 6.5234, 2.375, 0.3928
18.8259, 97.6097, 0.0459, 0.0, 0.0, 0.0, 0.1904, 1.2138, 0.1643, 3.0348, 0.5603, 6.3758, 3.125, 0.4908
