alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
7822.9, 3137.1, 0.0028, 1.0, 0.1562, 0.0, 0.0303, 0.0024, 0.0022, 0.0461, 0.0106, 264.2347, 1.375, 0.5154
11.6486, 15.5427, 0.4444, 1.0, 0.2148, 0.0, 0.6517, 0.3663, 0.2344, 0.6545, 0.5455, 49.2271, 1.875, 0.4035
5.7989, 14.9928, 0.2997, 2.0, 0.293, 0.0, 1.0879, 0.5079, 0.3266, 0.4755, 0.552, 35.9375, 2.25, 0.3857
12.88, 15.2594, 0.3737, 2.0, 0.2637, 0.0, 0.8847, 1.1841, 0.4961, 0.894, 0.5534, 25.1224, 2.5, 0.4471
13.8763, 13.8004, 0.4078, 4.0, 0.3711, 0.0, 0.6971, 0.6541, 0.3335, 1.538, 0.4282, 47.3379, 3.125, 0.4148
7.191, 7.8297, 0.4699, 0.0, 0.0, 0.0, 1.05, 2.2868, 0.7089, 2.2287, 0.734, 16.0943, 2.875, 0.4032
10.1104, 12.1844, 0.3609, 1.0, 0.2148, 0.0, 0.8781, 0.5122, 0.3222, 0.7299, 0.5479, 29.8285, 3.375, 0.4028
8.1971, 9.6621, 0.5281, 2.0, 0.2539, 0.0, 0.9202, 0.4872, 0.3185, 0.7579, 0.5267, 35.4183, 2.875, 0.4159
30.6237, 15.2086, 0.4713, 5.0, 0.4336, 0.0, 0.7293, 0.3343, 0.2259, 0.4263, 0.4302, 27.5629, 2.25, 0.3873
6.5349, 6.818, 0.4049, 1.0, 0.2344, 0.0, 1.0487, 0.4033, 0.2911, 0.651, 0.5313, 23.6783, 3.125, 0.3992
6.2317, 15.2255, 0.2382, 0.0, 0.0, 0.0, 1.0018, 1.2426, 0.5546, 1.6726, 0.7717, 15.8418, 2.75, 0.3669
5.88, 7.069, 0.4778, 0.0, 0.0, 0.0, 1.2416, 1.2402, 0.6168, 1.4455, 0.7368, 19.6246, 2.75, 0.406
4.932, 7.0651, 0.4162, 1.0, 0.293, 0.0, 1.1243, 0.5598, 0.3737, 1.2208, 0.6482, 22.2509, 2.5, 0.3868
6.489, 11.9362, 0.4282, 1.0, 0.2344, 0.0, 0.989, 0.5492, 0.3496, 0.8097, 0.5623, 18.3241, 1.125, 0.3843
13.6211, 12.1475, 0.3519, 3.0, 0.2279, 0.0, 0.8148, 0.7612, 0.3925, 1.3819, 0.5547, 19.5153, 3.125, 0.3912
5.5739, 11.8326, 0.4039, 1.0, 0.4297, 0.0, 1.451, 0.7977, 0.5147, 1.1105, 0.6315, 33.8569, 2.375, 0.4506
5.7204, 16.3988, 0.3081, 0.0, 0.0, 0.0, 0.9169, 0.1579, 0.1345, 0.2237, 0.596, 25.2955, 2.875, 0.424
13.764, 10.4797, 0.4308, 1.0, 0.1953, 0.0, 0.6482, 0.6671, 0.3278, 1.2372, 0.6707, 21.544, 3.0, 0.428
8.108, 8.1432, 0.3956, 2.0, 0.2441, 0.0, 0.8581, 0.5034, 0.3164, 0.8976, 0.4905, 24.0037, 2.75, 0.4038
8.6604, 20.6499, 0.2512, 3.0, 0.2604, 0.0, 1.7664, 0.9855, 0.6308, 1.3031, 0.545, 86.8754, 3.625, 0.4006
6.3158, 17.1883, 0.2419, 3.0, 0.3711, 0.0, 1.4613, 1.0414, 0.5932, 0.9701, 0.4969, 38.857, 2.375, 0.3605
4.6371, 8.4446, 0.4324, 1.0, 0.2539, 0.0, 1.2417, 0.7087, 0.4466, 0.9426, 0.6358, 23.0553, 1.0, 0.3722
6.1326, 14.171, 0.3017, 1.0, 0.2734, 0.0, 0.908, 0.7124, 0.3964, 0.8258, 0.6468, 18.8694, 1.75, 0.4464
5.0222, 10.0306, 0.4323, 1.0, 0.5078, 0.0, 1.1862, 0.6265, 0.4096, 0.8782, 0.5058, 21.5016, 2.5, 0.379
7.994, 9.7144, 0.4484, 1.0, 0.2539, 0.0, 0.8353, 1.65, 0.5537, 1.7669, 0.6636, 17.2998, 1.625, 0.3371
