alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
5987.3, 3669.8, 0.0019, 0.0, 0.0, 0.0, 0.0402, 0.0031, 0.0029, 0.0464, 0.009, 432.8748, 2.75, 0.6239
22.6564, 48.1928, 0.1161, 1.0, 0.6152, 0.0, 1.1671, 0.7221, 0.4454, 1.2377, 0.2826, 10.201, 1.75, 0.4299
11.4191, 13.8438, 0.3269, 0.0, 0.0, 0.0, 1.2396, 0.1997, 0.1707, 0.2237, 0.3758, 6.8767, 3.375, 0.3719
13.3991, 9.8641, 0.5498, 0.0, 0.0, 0.0, 2.1278, 1.3244, 0.8157, 2.0595, 0.6008, 12.5851, 2.875, 0.378
45.7198, 54.1142, 0.0685, 2.0, 0.2507, 0.0, 1.9359, 1.1403, 0.681, 0.9255, 0.3499, 43.3613, 2.375, 0.4155
20.2663, 33.5477, 0.2906, 0.0, 0.0, 0.0, 2.2418, 4.1128, 1.4174, 5.6414, 0.761, 14.4001, 1.25, 0.347
26.6728, 68.4199, 0.1142, 0.0, 0.0, 0.0, 1.2824, 1.7676, 0.7403, 2.2534, 0.3202, 11.3637, 2.375, 0.4174
46.006, 110.1573, 0.1141, 0.0, 0.0, 0.0, 0.8903, 4.1123, 0.7298, 4.8629, 0.545, 8.5326, 0.875, 0.3495
53.0627, 172.0535, 0.0593, 0.0, 0.0, 0.0, 0.8538, 6.2713, 0.7488, 6.2394, 0.6622, 5.4172, 1.875, 0.3584
63.7087, 230.4387, 0.0498, 0.0, 0.0, 0.0, 1.2666, 2.6018, 0.8113, 4.6854, 0.644, 7.3827, 1.0, 0.2822
95.7206, 125.5479, 0.0167, 1.0, 0.0, 0.0, 2.5169, 0.9102, 0.6192, 1.252, 0.3496, 12.3424, 2.0, 0.4129
41.6675, 163.0937, 0.0558, 0.0, 0.0, 0.0, 1.7447, 3.5094, 1.1286, 4.8804, 0.6777, 8.2337, 3.625, 0.3669
39.5459, 165.2923, 0.0786, 0.0, 0.0, 0.0, 1.4011, 2.9888, 0.9538, 3.1802, 0.6018, 7.0158, 2.25, 0.2896
53.7216, 127.8594, 0.0785, 1.0, 0.0, 0.0, 1.3595, 1.4517, 0.7017, 1.6504, 0.4596, 7.7969, 3.25, 0.367
49.881, 93.6953, 0.0917, 0.0, 0.0, 0.0, 0.8025, 1.472, 0.5147, 2.6554, 0.5476, 7.1755, 1.625, 0.278
49.3598, 135.2875, 0.0664, 0.0, 0.0, 0.0, 0.8363, 1.5243, 0.5388, 2.0139, 0.3321, 11.2234, 2.125, 0.3524
38.6595, 143.6919, 0.0786, 0.0, 0.0, 0.0, 0.554, 1.1747, 0.3761, 1.2472, 0.5398, 7.5518, 2.625, 0.2986
42.4578, 173.8063, 0.0593, 0.0, 0.0, 0.0, 2.3688, 2.6836, 1.2576, 3.259, 0.6284, 8.2009, 2.375, 0.2765
56.3756, 95.5926, 0.1322, 0.0, 0.0, 0.0, 1.6408, 5.5717, 1.2609, 5.8199, 0.6418, 9.6132, 2.5, 0.3197
36.3486, 29.1334, 0.2964, 0.0, 0.0, 0.0, 1.6415, 5.2518, 1.2434, 6.8813, 0.687, 9.0877, 1.75, 0.3518
32.3529, 120.1185, 0.0802, 0.0, 0.0, 0.0, 2.9337, 2.0984, 1.2183, 2.2466, 0.4917, 13.7709, 1.5, 0.3533
56.5438, 172.5905, 0.0721, 0.0, 0.0, 0.0, 1.4443, 3.8476, 1.0495, 4.0705, 0.598, 9.3928, 1.875, 0.3149
48.2819, 100.5587, 0.0927, 0.0, 0.0, 0.0, 0.8706, 3.7095, 0.7037, 6.016, 0.6518, 7.1239, 1.875, 0.2766
35.7776, 55.665, 0.1124, 1.0, 0.0, 0.0, 1.8831, 1.8564, 0.9223, 2.7518, 0.5785, 7.0722, 2.25, 0.36
25.716, 19.438, 0.2328, 0.0, 0.0, 0.0, 2.9832, 1.5157, 0.9885, 1.5133, 0.4984, 18.1698, 3.875, 0.4366
