alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
1224.8, 3328.9, 0.0019, 0.0, 0.0, 0.0, 0.0321, 0.0026, 0.0024, 0.0469, 0.0088, 104.7941, 1.5, 0.5725
74.6763, 135.7191, 0.0707, 1.0, 0.2344, 0.0, 0.3427, 0.0747, 0.0613, 0.2524, 0.1707, 64.1109, 2.0, 0.3754
61.9314, 765.408, 0.1125, 5.0, 0.5859, 0.0, 0.4178, 0.3333, 0.1838, 1.1, 0.1834, 142.9325, 3.375, 0.4687
23.3749, 59.4163, 0.1431, 0.0, 0.0, 0.0, 0.4639, 0.5855, 0.2583, 1.057, 0.5523, 13.6959, 2.0, 0.2771
19.9629, 72.8474, 0.12, 0.0, 0.0, 0.0, 0.5209, 0.6521, 0.2895, 1.0341, 0.6501, 12.3669, 2.125, 0.3306
19.9492, 54.8928, 0.1638, 0.0, 0.0, 0.0, 0.6316, 1.0142, 0.3887, 1.0595, 0.6309, 17.6543, 3.0, 0.3331
17.9922, 99.3036, 0.0987, 0.0, 0.0, 0.0, 0.6142, 0.713, 0.3292, 1.1234, 0.6425, 13.4467, 3.125, 0.2943
19.3728, 73.0902, 0.081, 0.0, 0.0, 0.0, 0.6462, 1.2579, 0.4267, 2.1664, 0.5407, 15.6994, 1.5, 0.3573
32.8152, 69.5288, 0.1262, 0.0, 0.0, 0.0, 0.3876, 1.1404, 0.2866, 2.704, 0.4914, 12.8126, 2.875, 0.2812
18.9619, 64.8383, 0.0949, 0.0, 0.0, 0.0, 0.4547, 0.709, 0.277, 1.1963, 0.6331, 8.58, 1.0, 0.2734
19.74, 70.8931, 0.0816, 0.0, 0.0, 0.0, 0.5759, 1.5489, 0.4196, 2.2372, 0.6242, 8.0986, 2.75, 0.2734
