alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
24519.0, 11494.0, 0.0018, 2.0, 0.2051, 0.0, 0.0254, 0.0019, 0.0018, 0.0458, 0.0085, 273.3939, 1.75, 0.6486
24.612, 24.9253, 8.2336, 1.0, 0.2344, 0.0, 15.0322, 15.9357, 7.7332, 6.9106, 0.413, 377.629, 1.875, 0.4273
4.8988, 4.2546, 0.8594, 2.0, 0.3027, 0.0, 2.4118, 1.7791, 1.0235, 1.4879, 0.5174, 8.0695, 2.0, 0.4179
3.6423, 4.0996, 0.9493, 2.0, 0.2344, 0.0, 2.7574, 3.7841, 1.5942, 3.6406, 0.6715, 9.924, 1.5, 0.3833
3.5902, 2.0995, 1.2362, 2.0, 0.3418, 1.0, 2.5614, 1.2651, 0.8451, 1.1608, 0.6218, 10.7184, 3.0, 0.3993
4.4588, 3.6223, 0.9121, 2.0, 0.2637, 0.0, 1.737, 1.5978, 0.8301, 1.1571, 0.6575, 10.6129, 2.875, 0.4275
4.0859, 3.8901, 0.9711, 1.0, 0.2539, 0.0, 3.1797, 2.6497, 1.441, 2.1234, 0.6975, 12.7548, 1.875, 0.4421
4.8738, 2.9617, 1.1436, 1.0, 0.3125, 0.0, 2.0005, 3.3648, 1.2339, 3.0813, 0.6737, 11.1014, 2.125, 0.4264
5.3158, 3.2999, 1.2886, 2.0, 0.2832, 0.0, 2.0787, 2.8191, 1.1899, 2.4071, 0.6604, 10.5991, 1.75, 0.4377
4.7173, 3.8941, 1.0803, 2.0, 0.2637, 0.0, 1.938, 1.7922, 0.9294, 1.8647, 0.6995, 10.107, 2.25, 0.4527
5.1505, 4.9161, 1.1335, 1.0, 0.293, 0.0, 2.2621, 2.9361, 1.2777, 2.7403, 0.6148, 11.9842, 4.0, 0.4484
2.4967, 4.5013, 0.6988, 1.0, 0.332, 0.0, 3.5058, 2.0232, 1.2568, 1.0684, 0.718, 10.3557, 2.625, 0.3686
4.0386, 3.4974, 0.8256, 1.0, 0.2734, 0.0, 2.8063, 2.8393, 1.4079, 2.1601, 0.7109, 9.7959, 2.625, 0.4231
6.3998, 2.9925, 1.1226, 1.0, 0.2734, 0.0, 2.1094, 0.2429, 0.2178, 0.1514, 0.6181, 10.9169, 4.125, 0.3861
2.522, 3.3693, 1.9779, 1.0, 0.293, 0.0, 4.0078, 2.8228, 1.6542, 1.6543, 0.7229, 12.6697, 2.75, 0.419
3.3496, 6.0732, 0.7312, 1.0, 0.2539, 0.0, 2.5918, 3.3331, 1.458, 3.169, 0.7601, 9.5051, 2.0, 0.4064
4.6691, 3.0909, 1.4625, 1.0, 0.293, 0.0, 2.8903, 2.4007, 1.3104, 1.6603, 0.7111, 9.6411, 3.125, 0.4257
9.0578, 9.8289, 0.6651, 1.0, 0.293, 0.0, 1.2982, 4.2453, 0.9759, 3.5766, 0.6842, 11.5071, 1.5, 0.3948
4.1569, 4.8309, 0.8115, 2.0, 0.2734, 0.0, 2.5313, 1.8542, 1.0674, 1.3758, 0.6488, 11.2282, 1.5, 0.3697
2.4327, 3.1781, 1.4587, 1.0, 0.2539, 0.0, 4.7306, 3.3091, 1.9187, 2.3679, 0.7285, 9.7063, 1.75, 0.3736
17.3169, 20.1069, 0.1709, 2.0, 0.2637, 0.0, 0.8245, 0.282, 0.2101, 0.4118, 0.0293, 14.2248, 1.75, 0.3417
5.0979, 4.5325, 1.1296, 2.0, 0.2539, 0.0, 2.1264, 1.8659, 0.9795, 2.2838, 0.5707, 10.5483, 3.25, 0.3998
4.5698, 3.9589, 1.3911, 1.0, 0.2539, 0.0, 2.5494, 3.0934, 1.3643, 2.1485, 0.7206, 10.959, 2.375, 0.3955
6.9548, 2.7506, 1.2186, 2.0, 0.2441, 0.0, 1.3709, 1.8074, 0.7794, 2.4355, 0.6785, 10.413, 2.75, 0.3975
4.5428, 4.2266, 1.4524, 1.0, 0.2539, 0.0, 2.3322, 2.0077, 1.0785, 2.0761, 0.7052, 13.4432, 1.75, 0.366
