Label, Score
Score, 6.199321105343228E-155
Score, 47.70902533968181
Score, 95.36411628342462
Score, 99.0831954791599
Score, 18.095362413900194
Score, 97.62086016243165
Score, 99.39158795009772
Score, 11.43329108154292
Score, 92.39060366155009
Score, 92.61856819568362
Score, 0.11824800391521083
Score, 96.73421069212547
Score, 97.93964925927324
Score, 43.758237441087125
Score, 79.05581672645022
Score, 1.3600162284714368
Score, 98.32490409998788
Score, 15.284375955682
Score, 98.8187405168855
Score, 83.80904553675714
Score, 90.06892377212374
Score, 97.52050763224548
Score, 92.0581932893644
Score, 92.56723682852909
Score, 97.59434892844297
Concentration Duration (Seconds) out of 125, 95
Average Score (0-100), 69.54876261915254
Sustain Rate (%), 76.0
Game Score, 8508.43015266002
