Label, Score
Score, 6.170296337732957E-303
Score, 0.028844860820494183
Score, 65.19903660321548
Score, 97.07609115994696
Score, 59.407208167471296
Score, 2.5760411845605983E-5
Score, 96.12410242943311
Score, 98.95282991974963
Score, 98.31780785249822
Score, 58.85140331464617
Score, 82.47635618605915
Score, 96.69122033369901
Score, 28.35789057576911
Score, 95.88375451610831
Score, 97.93301229190341
Score, 98.64345217138741
Score, 97.12369390910933
Score, 66.78830243695947
Score, 98.09818501109272
Score, 98.94143095231416
Score, 98.2661835669748
Score, 34.67976288746083
Score, 89.78117498653734
Score, 78.60042688614702
Score, 98.68745996809567
Concentration Duration (Seconds) out of 125, 105
Average Score (0-100), 73.39638626991244
Sustain Rate (%), 84.0
Game Score, 9061.001238951048
