Label, Score
Score, 4.7667509048656106E-176
Score, 60.58776832814373
Score, 98.85742740572361
Score, 98.02515663314215
Score, 72.52825626129025
Score, 93.74437841528416
Score, 85.06772869434876
Score, 93.89189549279976
Score, 93.78521972093532
Score, 71.98745377880506
Score, 85.01040705433627
Score, 90.05823371492824
Score, 42.325315129052335
Score, 20.551282457404106
Score, 91.21914828710115
Score, 96.1706461118296
Score, 91.16551700848449
Score, 97.1148100031404
Score, 94.02953234064111
Score, 96.27056601489312
Score, 96.71067350465951
Score, 82.02093352772518
Score, 95.68612158318842
Score, 84.20173009212381
Score, 61.30374882339964
Concentration Duration (Seconds) out of 125, 115
Average Score (0-100), 79.69255801533522
Sustain Rate (%), 92.0
Game Score, 9879.364622087285
