Label, Score
Score, 0.0
Score, 7.763999848630183
Score, 0.028838340112262478
Score, 76.46756517329811
Score, 0.3064645764304482
Score, 17.440142178660327
Score, 0.016830420969774273
Score, 31.03972536328702
Score, 6.084673399571871E-17
Score, 1.4609489810133862E-4
Score, 21.926146730412288
Score, 0.12289881908251585
Score, 8.328055845966967
Score, 0.028937488648297698
Score, 5.5788878772340365
Score, 1.6834988703988876
Score, 0.22515213809938045
Score, 92.23274769626258
Score, 2.78611634880105E-18
Score, 1.6436022846202911
Score, 0.0030685999135690446
Score, 0.36868799211613584
Score, 3.384425490918198
Score, 23.77727350023679
Score, 2.0083278642492512
Concentration Duration (Seconds) out of 125, 15
Average Score (0-100), 11.775016927777813
Sustain Rate (%), 12.0
Game Score, 1093.335576125836
