alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
37.7162, 6541.3, 0.0019, 0.0, 0.0, 0.0, 0.6206, 0.0789, 0.07, 0.1462, 0.0117, 208.8383, 1.625, 0.5415
29.891, 20.0855, 0.4475, 2.0, 0.2148, 0.0, 0.5269, 0.4235, 0.2348, 0.7738, 0.5097, 39.8724, 2.375, 0.3854
8.1877, 5.7518, 0.783, 1.0, 0.293, 0.0, 1.2577, 0.6557, 0.4299, 0.8917, 0.6135, 25.6689, 1.625, 0.4369
10.5148, 12.7022, 0.5214, 1.0, 0.2539, 0.0, 0.9789, 0.7497, 0.4239, 1.0937, 0.583, 31.541, 3.75, 0.4692
6.5531, 8.3416, 0.7518, 0.0, 0.0, 0.0, 1.4154, 0.8071, 0.513, 1.0632, 0.5012, 28.169, 1.5, 0.3913
5.0181, 6.7196, 0.9183, 1.0, 0.2539, 0.0, 1.4308, 0.5995, 0.4216, 0.7788, 0.5825, 24.0157, 3.625, 0.4034
7.2184, 11.666, 0.4425, 1.0, 0.2539, 0.0, 1.0284, 1.6718, 0.6362, 2.6295, 0.6713, 22.7215, 2.625, 0.4078
6.5102, 6.3819, 1.2088, 2.0, 0.3613, 0.0, 1.2395, 2.1967, 0.7864, 3.865, 0.6229, 24.9964, 1.25, 0.4148
9.9752, 23.8003, 0.3129, 1.0, 1.2695, 0.0, 0.7908, 0.5726, 0.3318, 0.9901, 0.4728, 19.1397, 1.5, 0.4449
11.021, 7.9125, 0.6503, 1.0, 0.293, 0.0, 0.9577, 0.7968, 0.4345, 1.1133, 0.5871, 18.4084, 3.25, 0.3981
6.3795, 15.1376, 0.7243, 1.0, 0.6055, 0.0, 1.7275, 1.0848, 0.664, 1.3311, 0.5658, 34.3832, 1.625, 0.3966
6.3513, 14.0961, 0.5953, 1.0, 0.5859, 0.0, 1.1331, 1.9543, 0.715, 2.2439, 0.5637, 28.155, 3.0, 0.4301
7.3463, 6.577, 0.6668, 1.0, 0.2148, 0.0, 1.119, 1.1676, 0.5714, 1.8031, 0.5263, 26.4822, 4.125, 0.4396
6.9551, 8.2951, 0.6218, 0.0, 0.0, 0.0, 1.3534, 0.9256, 0.5485, 1.3782, 0.5035, 24.0304, 1.5, 0.3677
11.714, 12.1476, 0.9757, 2.0, 0.3027, 0.0, 1.3347, 0.2661, 0.2214, 0.2662, 0.5916, 30.6249, 1.875, 0.3926
9.7965, 7.889, 0.7507, 2.0, 0.3223, 0.0, 1.2198, 0.4775, 0.3431, 0.6931, 0.5904, 26.8309, 3.0, 0.3865
8.8673, 9.2236, 0.71, 1.0, 0.2539, 0.0, 1.2161, 0.8404, 0.4968, 1.0238, 0.5788, 24.5009, 2.25, 0.4442
6.7009, 7.9219, 0.676, 1.0, 0.3027, 0.0, 1.6499, 0.7272, 0.5021, 0.7348, 0.5574, 32.2086, 2.375, 0.3947
7.2251, 10.231, 0.2756, 1.0, 0.293, 0.0, 1.2143, 1.1143, 0.5809, 1.8939, 0.6505, 21.5055, 1.5, 0.3974
5.0215, 17.6636, 0.4625, 1.0, 0.293, 0.0, 1.7961, 1.1038, 0.683, 1.2401, 0.6019, 32.1333, 2.625, 0.3739
6.7608, 11.2803, 0.4799, 1.0, 0.3516, 0.0, 1.1694, 1.0304, 0.5466, 1.4899, 0.6246, 22.8475, 3.625, 0.4241
9.5005, 13.3908, 0.4672, 3.0, 0.4492, 0.0, 0.9269, 0.6928, 0.3965, 1.0026, 0.5283, 26.4809, 2.625, 0.4663
9.7676, 9.7667, 0.7799, 2.0, 0.293, 0.0, 1.1271, 0.6294, 0.4039, 0.8488, 0.6182, 26.7824, 2.0, 0.4552
5.9416, 8.6562, 0.8657, 1.0, 0.2539, 0.0, 1.2789, 1.0763, 0.5844, 1.4739, 0.5959, 26.3661, 4.25, 0.4269
5.985, 10.9614, 0.8095, 1.0, 0.332, 0.0, 1.3263, 1.3152, 0.6601, 1.7154, 0.5837, 24.0317, 2.75, 0.4075
