Label, Score
Score, 1.941580635707749E-21
Score, 96.91852582580536
Score, 93.21841787408096
Score, 92.15656775547797
Score, 76.06444290350545
Score, 92.30381903699477
Score, 85.64112694452864
Score, 94.3130774619761
Score, 96.30057006334515
Score, 79.81552585917608
Score, 91.69965019494364
Score, 30.29851403172648
Score, 71.51091176770086
Score, 93.31737759214818
Score, 95.67465283508929
Score, 1.6529919088953706
Score, 49.4635577217623
Score, 2.095935003422452
Score, 46.45427358592336
Score, 87.05272918558539
Score, 33.147667940790996
Score, 4.4841278847550115
Score, 68.65074472132004
Score, 92.79228307566191
Score, 82.63181916168347
Concentration Duration (Seconds) out of 125, 105
Average Score (0-100), 66.30637241345197
Sustain Rate (%), 84.0
Game Score, 8255.364332493205
