alphaPowerFP, alphaPowerP, betaByAlphaPlusThetaP, blinkFrequency, blinkDuration, freqFp_89_13_17, betaByAlpha, betaByTheta, betaByAlphaPlusThetaFP, smrPlusMidBetaByTheta, sampEn, betaPowerO, alphaThetaHarmonicLocking, alphaThetaPhaseSynchrony
1273.0, 1974.4, 0.006, 3.0, 0.7018, 0.0, 0.187, 0.0209, 0.0188, 0.0516, 0.0161, 207.1577, 2.125, 0.3534
55.6001, 98.0015, 0.1998, 1.0, 0.498, 0.0, 1.2234, 0.5736, 0.3874, 1.1015, 0.0249, 69.0616, 1.875, 0.375
9.999, 12.96, 0.4379, 1.0, 0.3906, 0.0, 1.0107, 1.1718, 0.5421, 2.6317, 0.644, 11.259, 2.875, 0.4266
6.4608, 11.6718, 0.4589, 0.0, 0.0, 0.0, 1.2501, 1.6161, 0.6992, 2.769, 0.764, 9.1178, 2.75, 0.3504
6.4413, 7.0913, 0.4808, 0.0, 0.0, 0.0, 1.645, 1.8522, 0.8686, 2.1509, 0.7639, 9.2972, 2.0, 0.4422
9.6533, 18.2626, 0.4256, 0.0, 0.0, 0.0, 0.9624, 1.9032, 0.6357, 2.609, 0.7242, 13.9241, 4.875, 0.3838
8.0815, 17.5364, 0.3155, 1.0, 0.293, 0.0, 1.0204, 1.227, 0.5567, 2.0976, 0.6678, 12.3977, 2.625, 0.4421
6.9784, 11.2518, 0.6212, 0.0, 0.0, 0.0, 1.365, 2.3626, 0.8623, 3.2203, 0.6981, 11.0721, 3.625, 0.4216
12.6754, 18.4488, 0.4086, 0.0, 0.0, 0.0, 1.0882, 2.7964, 0.7832, 4.2192, 0.7175, 13.5396, 5.75, 0.342
6.5973, 11.7815, 0.4085, 0.0, 0.0, 0.0, 1.5757, 2.4012, 0.9449, 3.2274, 0.7642, 11.4522, 1.875, 0.3835
9.0754, 8.8522, 0.5572, 3.0, 0.6641, 0.0, 0.9456, 1.6384, 0.5717, 3.7651, 0.5566, 12.7649, 2.25, 0.3674
7.0007, 11.1332, 0.4519, 0.0, 0.0, 0.0, 1.107, 1.6365, 0.6544, 2.6844, 0.7661, 10.172, 3.25, 0.4238
6.0526, 7.9043, 0.5292, 0.0, 0.0, 0.0, 1.5784, 2.0127, 0.8838, 2.091, 0.7773, 10.0636, 3.75, 0.4502
7.9855, 14.4087, 0.443, 0.0, 0.0, 0.0, 1.5314, 1.8322, 0.8341, 2.3573, 0.7722, 11.8505, 2.625, 0.4127
9.0691, 11.8646, 0.4555, 0.0, 0.0, 0.0, 1.3458, 2.1135, 0.8137, 2.3242, 0.7694, 12.4283, 1.375, 0.3307
9.0552, 19.4053, 0.2871, 1.0, 0.2734, 0.0, 0.963, 1.5367, 0.592, 3.7598, 0.6777, 11.6266, 4.625, 0.4454
7.9356, 20.046, 0.3054, 0.0, 0.0, 0.0, 1.5959, 2.3454, 0.9443, 3.3842, 0.711, 10.7395, 2.375, 0.3825
9.8896, 15.5275, 0.3357, 0.0, 0.0, 0.0, 1.3001, 2.0648, 0.7911, 3.7267, 0.6967, 11.501, 2.375, 0.4162
9.8762, 21.8059, 0.2246, 0.0, 0.0, 0.0, 1.1233, 1.0738, 0.5486, 2.1448, 0.7104, 12.97, 3.25, 0.4138
8.1679, 13.7999, 0.4902, 1.0, 0.2539, 0.0, 1.4241, 1.5498, 0.7414, 1.9536, 0.6928, 12.5671, 2.875, 0.4618
8.0597, 15.2108, 0.3513, 0.0, 0.0, 0.0, 1.6016, 2.3806, 0.9574, 3.2301, 0.6121, 10.8264, 2.375, 0.3671
5.2641, 8.7139, 0.4833, 0.0, 0.0, 0.0, 2.2336, 2.4347, 1.1626, 2.5162, 0.7917, 9.1748, 3.0, 0.4063
11.1674, 22.4698, 0.2452, 1.0, 0.2539, 0.0, 0.7255, 1.1586, 0.4405, 2.5492, 0.6243, 9.9374, 5.875, 0.451
11.7694, 26.8501, 0.1837, 0.0, 0.0, 0.0, 0.9938, 2.1015, 0.6705, 3.232, 0.6966, 9.4798, 2.625, 0.3945
7.5692, 16.7346, 0.3212, 0.0, 0.0, 0.0, 1.2541, 1.5011, 0.6832, 1.9239, 0.7353, 9.9547, 2.5, 0.4144
